q q_max q_time hits q_time/hits k 
1 31 0.012338 1 0.012338 63937
2 31 0.014036 2 0.007018 133377
3 31 0.021020 3 0.007007 196801
4 31 0.037232 5 0.007446 338177
5 31 0.046145 6 0.007691 406273
6 31 0.063129 8 0.007891 550721
7 31 0.070871 9 0.007875 603585
8 31 0.090860 11 0.008260 764545
9 31 0.107612 13 0.008278 882113
10 31 0.129952 14 0.009282 1066625
11 31 0.142800 16 0.008925 1149313
12 31 0.161572 18 0.008976 1282561
13 31 0.178641 19 0.009402 1407617
14 31 0.183927 21 0.008758 1422401
15 31 0.307138 23 0.013354 2426689
16 31 0.229032 25 0.009161 1730369
17 31 0.235696 26 0.009065 1755841
18 31 0.257627 28 0.009201 1894913
19 31 0.289223 30 0.009641 2134209
20 31 0.504771 32 0.015774 3831297
21 31 0.327774 34 0.009640 2372865
22 31 0.358338 36 0.009954 2629697
23 31 0.381864 38 0.010049 2767425
24 31 0.420112 40 0.010503 3045377
25 31 0.408057 42 0.009716 2931457
26 31 0.435917 44 0.009907 3088065
27 31 0.495619 46 0.010774 3508161
28 31 0.564977 48 0.011770 3863425
29 31 0.493867 50 0.009877 3493313
30 31 0.562376 52 0.010815 3735553
31 31 0.590304 53 0.011138 3995841
8.123
