q q_max q_time hits q_time/hits k 
1 31 0.006373 1 0.006373 63937
2 31 0.015360 2 0.007680 131073
3 31 0.021243 3 0.007081 201793
4 31 0.036504 5 0.007301 335169
5 31 0.046434 6 0.007739 418945
6 31 0.063223 8 0.007903 560193
7 31 0.070067 9 0.007785 602625
8 31 0.091568 11 0.008324 778945
9 31 0.107789 13 0.008291 894337
10 31 0.121468 14 0.008676 999681
11 31 0.139827 16 0.008739 1132417
12 31 0.158149 18 0.008786 1263937
13 31 0.168056 19 0.008845 1337153
14 31 0.198700 21 0.009462 1564673
15 31 0.211750 23 0.009207 1649409
16 31 0.264822 25 0.010593 2066113
17 31 0.254686 26 0.009796 1942977
18 31 0.273826 28 0.009779 2032641
19 31 0.282057 30 0.009402 2100033
20 31 0.326297 32 0.010197 2423873
21 31 0.556100 34 0.016356 4188673
22 31 0.346605 36 0.009628 2566593
23 31 0.387626 38 0.010201 2841089
24 31 0.410036 40 0.010251 2989313
25 31 0.441031 42 0.010501 3166401
26 31 0.522585 44 0.011877 3616577
27 31 0.553217 46 0.012026 3841473
28 31 0.538616 48 0.011221 3721409
29 31 0.591870 50 0.011837 4138241
30 31 0.589978 52 0.011346 4062721
31 31 0.560965 53 0.010584 3947841
8.35699
