q q_max q_time hits q_time/hits k 
1 31 0.012415 1 0.012415 63937
2 31 0.015062 2 0.007531 130241
3 31 0.021395 3 0.007132 202497
4 31 0.036264 5 0.007253 331585
5 31 0.046748 6 0.007791 422081
6 31 0.060210 8 0.007526 529281
7 31 0.071157 9 0.007906 615361
8 31 0.086833 11 0.007894 740097
9 31 0.110271 13 0.008482 918977
10 31 0.120070 14 0.008576 991233
11 31 0.145392 16 0.009087 1180673
12 31 0.226100 18 0.012561 1856129
13 31 0.174008 19 0.009158 1381249
14 31 0.190891 21 0.009090 1500737
15 31 0.266194 23 0.011574 2102849
16 31 0.509397 25 0.020376 4104513
17 31 0.261167 26 0.010045 1979905
18 31 0.259795 28 0.009278 1949697
19 31 0.318373 30 0.010612 2384897
20 31 0.300963 32 0.009405 2223745
21 31 0.323455 34 0.009513 2390785
22 31 0.383621 36 0.010656 2831873
23 31 0.400807 38 0.010548 2971777
24 31 0.400267 40 0.010007 2920641
25 31 0.558687 42 0.013302 3925953
26 31 0.432748 44 0.009835 3123009
27 31 0.481001 46 0.010457 3371393
28 31 0.530150 48 0.011045 3712769
29 31 0.569229 50 0.011385 3884097
30 31 0.618127 52 0.011887 4290817
31 31 0.566437 53 0.010687 3897921
8.4974
