q q_max q_time hits q_time/hits k 
1 31 0.012981 1 0.012981 63937
2 31 0.014779 2 0.007389 129153
3 31 0.021073 3 0.007024 199681
4 31 0.036822 5 0.007364 337281
5 31 0.045312 6 0.007552 405057
6 31 0.063702 8 0.007963 565249
7 31 0.071811 9 0.007979 622785
8 31 0.087926 11 0.007993 750465
9 31 0.106579 13 0.008198 887169
10 31 0.117869 14 0.008419 967681
11 31 0.143255 16 0.008953 1160641
12 31 0.161923 18 0.008996 1299841
13 31 0.166232 19 0.008749 1314177
14 31 0.184381 21 0.008780 1440065
15 31 0.204791 23 0.008904 1592449
16 31 0.222494 25 0.008900 1694785
17 31 0.240359 26 0.009245 1816897
18 31 0.298010 28 0.010643 2223233
19 31 0.287214 30 0.009574 2126081
20 31 0.333281 32 0.010415 2472961
21 31 0.341020 34 0.010030 2485761
22 31 0.341247 36 0.009479 2496961
23 31 0.419004 38 0.011026 3017025
24 31 0.582233 40 0.014556 4348225
25 31 0.449443 42 0.010701 3140993
26 31 0.485599 44 0.011036 3476993
27 31 0.531444 46 0.011553 3679041
28 31 0.506223 48 0.010546 3482497
29 31 0.511404 50 0.010228 3612225
30 31 0.547380 52 0.010527 3769025
31 31 0.637635 53 0.012031 4331329
8.17365
