q q_max q_time hits q_time/hits k 
1 31 0.013745 1 0.013745 63937
2 31 0.013656 2 0.006828 128961
3 31 0.021478 3 0.007159 205313
4 31 0.036154 5 0.007231 334273
5 31 0.045057 6 0.007509 403009
6 31 0.061234 8 0.007654 544449
7 31 0.074753 9 0.008306 653697
8 31 0.089075 11 0.008098 762049
9 31 0.145684 13 0.011206 1255745
10 31 0.114888 14 0.008206 946753
11 31 0.139157 16 0.008697 1135809
12 31 0.153027 18 0.008502 1231105
13 31 0.166083 19 0.008741 1322881
14 31 0.199703 21 0.009510 1574913
15 31 0.204110 23 0.008874 1594177
16 31 0.225866 25 0.009035 1739393
17 31 0.254198 26 0.009777 1956225
18 31 0.269450 28 0.009623 2016257
19 31 0.296350 30 0.009878 2208385
20 31 0.335941 32 0.010498 2514369
21 31 0.327003 34 0.009618 2410497
22 31 0.348573 36 0.009683 2542721
23 31 0.389421 38 0.010248 2795265
24 31 0.415788 40 0.010395 3054145
25 31 0.441528 42 0.010513 3136705
26 31 0.502861 44 0.011429 3487425
27 31 0.447367 46 0.009725 3147969
28 31 0.521665 48 0.010868 3629825
29 31 0.574221 50 0.011484 3947329
30 31 0.661413 52 0.012719 4610497
31 31 0.576601 53 0.010879 3949505
8.06624
