q q_max q_time hits q_time/hits k 
1 31 0.013573 1 0.013573 63937
2 31 0.012915 2 0.006457 128065
3 31 0.019936 3 0.006645 195969
4 31 0.037110 5 0.007422 351873
5 31 0.042928 6 0.007155 394305
6 31 0.059212 8 0.007402 533313
7 31 0.067660 9 0.007518 600001
8 31 0.083986 11 0.007635 735809
9 31 0.104646 13 0.008050 892353
10 31 0.112484 14 0.008035 945217
11 31 0.134937 16 0.008434 1122561
12 31 0.153085 18 0.008505 1258497
13 31 0.159210 19 0.008379 1289473
14 31 0.202071 21 0.009622 1630337
15 31 0.214953 23 0.009346 1705601
16 31 0.250264 25 0.010011 1967873
17 31 0.235901 26 0.009073 1825025
18 31 0.281082 28 0.010039 2147969
19 31 0.276017 30 0.009201 2088385
20 31 0.301878 32 0.009434 2247617
21 31 0.369670 34 0.010873 2744705
22 31 0.373944 36 0.010387 2732417
23 31 0.466027 38 0.012264 3398401
24 31 0.390665 40 0.009767 2795649
25 31 0.423650 42 0.010087 2939585
26 31 0.445559 44 0.010126 3089665
27 31 0.573044 46 0.012457 3883265
28 31 0.536098 48 0.011169 3662785
29 31 0.532557 50 0.010651 3588865
30 31 0.580597 52 0.011165 3884545
31 31 0.605681 53 0.011428 4073473
8.06152
