q q_max q_time hits q_time/hits k 
1 31 0.012471 1 0.012471 63937
2 31 0.013466 2 0.006733 130369
3 31 0.020995 3 0.006998 198401
4 31 0.036316 5 0.007263 332417
5 31 0.044621 6 0.007437 398145
6 31 0.061703 8 0.007713 540801
7 31 0.071026 9 0.007892 614593
8 31 0.088309 11 0.008028 749761
9 31 0.117466 13 0.009036 988353
10 31 0.125547 14 0.008968 1035137
11 31 0.143627 16 0.008977 1162945
12 31 0.155314 18 0.008629 1241089
13 31 0.184536 19 0.009712 1463745
14 31 0.183416 21 0.008734 1437761
15 31 0.216222 23 0.009401 1682561
16 31 0.273535 25 0.010941 2126721
17 31 0.251418 26 0.009670 1906241
18 31 0.262024 28 0.009358 1947841
19 31 0.294595 30 0.009820 2172865
20 31 0.351922 32 0.010998 2620801
21 31 0.321184 34 0.009447 2382593
22 31 0.572546 36 0.015904 4347265
23 31 0.377032 38 0.009922 2671681
24 31 0.385095 40 0.009627 2820993
25 31 0.484542 42 0.011537 3454977
26 31 0.449155 44 0.010208 3204609
27 31 0.495666 46 0.010775 3469057
28 31 0.516281 48 0.010756 3621441
29 31 0.598140 50 0.011963 4061441
30 31 0.536288 52 0.010313 3709889
31 31 0.701652 53 0.013239 4831361
8.34629
