f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 36.182504 2030000 19596 21724.844279
1+1E-0.187942 1+1E-8 3.021246 180000 1745 1926.340872
1+1E-0.546643 1+1E-8 6.159439 220000 2127 2354.416621
1+1E-0.875664 1+1E-8 2.715193 160000 1542 1712.302997
1+1E-1.190478 1+1E-8 6.859428 400000 3865 4280.757493
1+1E-1.498346 1+1E-8 3.756115 220000 2166 2354.515050
1+1E-1.802783 1+1E-8 3.590172 210000 2049 2247.397684
1+1E-2.105512 1+1E-8 9.670311 560000 5470 5993.060491
1+1E-2.407391 1+1E-8 15.545389 900000 8759 9631.704360
1+1E-2.708846 1+1E-8 36.024932 1550000 15587 16587.935287
1+1E-3.010088 1+1E-8 36.330311 1980000 19386 21189.749592
1+1E-3.311224 1+1E-8 66.959667 3290000 31789 35209.230383
1+1E-3.612307 1+1E-8 129.813485 6590000 63723 70525.479704
1+1E-3.913363 1+1E-8 120.757520 6440000 62293 68920.195644
1+1E-4.214407 1+1E-8 226.020188 12070000 116338 129171.857364
1+1E-4.515443 1+1E-8 351.856288 18080000 175249 193490.238702
1+1E-4.816477 1+1E-8 448.296007 24070000 232102 257594.582166
1+1E-5.117508 1+1E-8 671.576065 35750000 345146 382592.700974
1+1E-5.418539 1+1E-8 404.030219 21320000 205996 228164.374399
1+1E-5.719570 1+1E-8 562.654157 29970000 289693 320735.755194
1+1E-6.020600 1+1E-8 775.572561 42220000 410348 451833.953430
1+1E-6.321630 1+1E-8 1432.798762 75500000 727843 807992.976882
1+1E-6.622660 1+1E-8 1442.982484 82190000 794582 879588.645960
1+1E-6.923690 1+1E-8 548.378630 29190000 281170 312388.278082
1+1E-7.224720 1+1E-8 1589.707861 84480000 813939 904095.982609
1+1E-7.525750 1+1E-8 2876.000880 147530000 1421887 1578850.382509
1+1E-7.826780 1+1E-8 1934.115384 106270000 1024113 1137290.247063
13741.4
