q q_max q_time hits q_time/hits 
1 127 18.467412 1 18.467412
2 127 19.290714 2 9.645357
3 127 20.239472 3 6.746491
4 127 20.106260 5 4.021252
5 127 20.030870 6 3.338478
6 127 20.270584 8 2.533823
7 127 20.269360 9 2.252151
8 127 20.531042 11 1.866458
9 127 21.133516 13 1.625655
10 127 22.583694 14 1.613121
11 127 21.797514 16 1.362345
12 127 22.363309 18 1.242406
13 127 22.308995 19 1.174158
14 127 22.354999 21 1.064524
15 127 22.591326 23 0.982232
16 127 24.772277 25 0.990891
17 127 22.712056 26 0.873541
18 127 23.483994 28 0.838714
19 127 23.071191 30 0.769040
20 127 25.611854 32 0.800370
21 127 23.998989 33 0.727242
22 127 24.203007 35 0.691514
23 127 26.619534 37 0.719447
24 127 26.937271 39 0.690699
25 127 36.012279 41 0.878348
26 127 26.714626 42 0.636063
27 127 26.601237 44 0.604574
28 127 26.306826 46 0.571888
29 127 29.921735 48 0.623369
30 127 36.979093 50 0.739582
31 127 25.821858 51 0.506311
32 127 27.962668 53 0.527598
33 127 27.783207 55 0.505149
34 127 29.620245 57 0.519653
35 127 36.587660 59 0.620130
36 127 97.180359 61 1.593121
37 127 30.692902 62 0.495047
38 127 29.970890 64 0.468295
39 127 30.677921 66 0.464817
40 127 36.281697 68 0.533554
41 127 35.849971 70 0.512142
42 127 58.473848 72 0.812137
43 127 34.293278 73 0.469771
44 127 31.103584 75 0.414714
45 127 39.315804 77 0.510595
46 127 52.383383 79 0.663081
47 127 45.345985 81 0.559827
48 127 52.236039 83 0.629350
49 127 63.857565 85 0.751265
50 127 34.152984 86 0.397128
51 127 37.902355 88 0.430709
52 127 40.990152 90 0.455446
53 127 46.972068 92 0.510566
54 127 48.719176 94 0.518289
55 127 61.781232 96 0.643554
56 127 77.595669 98 0.791793
57 127 36.453928 99 0.368221
58 127 44.738201 101 0.442952
59 127 44.964675 103 0.436550
60 127 54.448483 105 0.518557
61 127 42.743150 107 0.399469
62 127 66.371668 109 0.608914
63 127 75.775786 111 0.682665
64 127 41.314320 113 0.365613
65 127 41.160044 114 0.361053
66 127 45.242515 116 0.390022
67 127 70.551145 118 0.597891
68 127 59.800146 120 0.498335
69 127 44.178338 122 0.362118
70 127 65.477026 124 0.528041
71 127 45.926442 126 0.364496
72 127 148.020362 128 1.156409
73 127 56.140804 130 0.431852
74 127 66.696134 132 0.505274
75 127 124.921837 134 0.932253
76 127 174.209828 136 1.280955
77 127 100.981884 138 0.731753
78 127 116.645385 140 0.833181
79 127 94.505841 142 0.665534
80 127 96.895827 144 0.672888
81 127 57.913686 146 0.396669
82 127 92.410110 148 0.624393
83 127 76.542540 150 0.510284
84 127 87.040264 152 0.572633
85 127 85.607979 154 0.555896
86 127 76.583034 156 0.490917
87 127 89.993404 158 0.569579
88 127 85.704772 160 0.535655
89 127 68.244398 162 0.421262
90 127 90.240773 164 0.550249
91 127 82.898612 166 0.499389
92 127 72.540178 168 0.431787
93 127 73.757872 170 0.433870
94 127 94.565961 172 0.549802
95 127 88.153526 174 0.506629
96 127 111.332186 176 0.632569
97 127 99.952382 178 0.561530
98 127 103.251769 180 0.573621
99 127 78.217207 182 0.429765
100 127 105.066659 184 0.571014
101 127 65.578134 186 0.352571
102 127 71.355010 188 0.379548
103 127 99.666038 190 0.524558
104 127 109.486924 192 0.570244
105 127 86.433832 194 0.445535
106 127 83.808601 196 0.427595
107 127 91.081275 198 0.460006
108 127 93.350478 200 0.466752
109 127 80.491736 202 0.398474
110 127 78.116917 204 0.382926
111 127 158.141339 206 0.767676
112 127 154.325021 208 0.741947
113 127 91.267259 210 0.434606
114 127 70.363304 212 0.331902
115 127 92.467728 214 0.432092
116 127 111.863811 216 0.517888
117 127 118.318035 218 0.542743
118 127 114.826704 220 0.521940
119 127 105.885511 222 0.476962
120 127 122.535832 224 0.547035
121 127 106.017880 226 0.469106
122 127 164.631581 228 0.722068
123 127 84.292291 230 0.366488
124 127 124.923345 232 0.538463
125 127 213.857390 234 0.913920
126 127 122.761275 236 0.520175
127 127 119.299881 237 0.503375
8265.24
