q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.064212 1 0.064212 639938 639937 0
1 31 0.064674 1 0.064674 639938 639937 0
2 31 0.138454 2 0.069227 1281227 931095 350131
3 31 0.207525 3 0.069175 1920888 1345067 575820
4 31 0.330323 5 0.066065 3208725 1957809 1250915
5 31 0.384299 6 0.064050 3851822 2505731 1346090
6 31 0.511212 8 0.063901 5189947 3147088 2042858
7 31 0.649947 10 0.064995 6437712 3752263 2685448
8 31 0.818512 12 0.068209 8092314 4634927 3457386
9 31 0.956669 14 0.068334 9326508 5280193 4046314
10 31 1.079403 16 0.067463 10394887 5790227 4604659
11 31 1.209552 18 0.067197 11559485 6385847 5173637
12 31 1.388876 21 0.066137 13726358 7244306 6482051
13 31 1.542158 23 0.067050 15174572 8065566 7109005
14 31 1.759406 26 0.067669 17356499 8897281 8459217
15 31 1.899990 28 0.067857 18675365 9605067 9070297
16 31 2.121477 31 0.068435 20923220 10499528 10423691
17 31 2.266578 34 0.066664 22185495 10891617 11293877
18 31 2.419243 36 0.067201 23511115 11544532 11966582
19 31 2.560285 38 0.067376 24683322 12156212 12527109
20 31 2.866747 41 0.069921 27752063 13399814 14352248
21 31 2.970766 43 0.069088 28441708 13714273 14727434
22 31 3.299084 46 0.071719 31778447 14983164 16795282
23 31 3.366432 49 0.068703 32372958 14978791 17394166
24 31 3.504169 52 0.067388 34001594 15265394 18736199
25 31 3.947398 55 0.071771 38645352 17132188 21513163
26 31 3.885059 58 0.066984 37964521 16391266 21573254
27 31 4.209881 61 0.069014 41442928 17566901 23876026
28 31 4.799483 65 0.073838 45593207 18582581 27010625
29 31 4.824114 67 0.072002 46381445 18571468 27809976
30 31 4.771585 69 0.069153 46437648 18218228 28219419
31 31 4.785782 71 0.067405 46769754 17944881 28824872
69.6036
