q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.054759 1 0.054759 639938 639937 0
1 31 0.052749 1 0.052749 639938 639937 0
2 31 0.114597 2 0.057298 1280296 928685 351610
3 31 0.178777 3 0.059592 1920849 1346918 573930
4 31 0.308379 5 0.061676 3207121 1960404 1246716
5 31 0.381703 6 0.063617 3858043 2516235 1341807
6 31 0.523988 8 0.065499 5241793 3200770 2041022
7 31 0.662029 10 0.066203 6489180 3797243 2691936
8 31 0.830770 12 0.069231 8145934 4702124 3443809
9 31 0.935371 14 0.066812 9002707 5077965 3924741
10 31 1.082130 16 0.067633 10285781 5715080 4570700
11 31 1.242738 18 0.069041 11795808 6543474 5252333
12 31 1.389891 21 0.066185 13666349 7195255 6471093
13 31 1.619610 23 0.070418 15925983 8488151 7437831
14 31 1.841195 26 0.070815 18159338 9333304 8826033
15 31 1.876662 28 0.067024 18391329 9458130 8933198
16 31 2.214662 31 0.071441 21987938 11030737 10957200
17 31 2.433539 34 0.071575 23886202 11761655 12124546
18 31 2.417404 36 0.067150 23426767 11501150 11925616
19 31 2.608341 38 0.068641 25145968 12393364 12752603
20 31 2.940007 41 0.071707 28518330 13747985 14770344
21 31 3.018340 43 0.070194 28993230 14006617 14986612
22 31 3.370832 46 0.073279 32690939 15433223 17257715
23 31 3.492719 49 0.071280 33951433 15605042 18346390
24 31 3.528567 52 0.067857 34415452 15520893 18894558
25 31 3.941274 55 0.071660 38837603 17163730 21673872
26 31 3.864525 58 0.066630 37897106 16253585 21643520
27 31 4.088210 61 0.067020 40587993 17023730 23564262
28 31 4.659079 65 0.071678 44516987 18042550 26474436
29 31 4.650036 67 0.069404 45115061 17981194 27133866
30 31 4.801912 69 0.069593 47167579 18592856 28574722
31 31 4.897972 71 0.068986 48909950 18690165 30219784
70.023
