q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.369913 1 0.369913 639938 639937 0
1 31 0.443833 1 0.443833 639938 639937 0
2 31 1.003019 2 0.501509 1280944 930811 350132
3 31 1.567381 3 0.522460 1921679 1346816 574862
4 31 2.684944 5 0.536989 3208469 1958944 1249524
5 31 3.229773 6 0.538295 3868237 2520148 1348088
6 31 2.865778 8 0.358222 5155669 3133039 2022629
7 31 1.924424 10 0.192442 6428191 3746243 2681947
8 31 1.376140 12 0.114678 7716560 4388780 3327779
9 31 1.092665 14 0.078048 9127640 5156628 3971011
10 31 1.130766 16 0.070673 10813376 6081156 4732219
11 31 1.214281 18 0.067460 11622203 6396870 5225332
12 31 1.515185 21 0.072152 15137009 8063863 7073145
13 31 1.523154 23 0.066224 15047875 7961299 7086575
14 31 1.751368 26 0.067360 17361980 8894894 8467085
15 31 1.911747 28 0.068277 18902523 9774421 9128101
16 31 2.081114 31 0.067133 20612063 10292832 10319230
17 31 2.265322 34 0.066627 22349528 10969326 11380201
18 31 2.411841 36 0.066996 23491385 11553181 11938203
19 31 2.569533 38 0.067619 24862704 12240262 12622441
20 31 2.786467 41 0.067963 26939625 12839643 14099981
21 31 2.909222 43 0.067656 27997387 13423065 14574321
22 31 3.191307 46 0.069376 30852167 14471924 16380242
23 31 3.674603 49 0.074992 36031839 16593152 19438686
24 31 3.889309 52 0.074794 38464937 17415449 21049487
25 31 3.659456 55 0.066536 35838071 15770782 20067288
26 31 4.024648 58 0.069390 39954244 17296032 22658211
27 31 3.986715 61 0.065356 39592102 16656994 22935107
28 31 4.755079 65 0.073155 45709918 18584497 27125420
29 31 4.491894 67 0.067043 43653287 17415875 26237411
30 31 4.663060 69 0.067581 45958992 18138345 27820646
31 31 4.972871 71 0.070040 49652097 19020494 30631602
81.9377
