run: 697 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 11:21:23 2021 | q: 0/31 | q_time: 0.083572s | E: 1 | q_time/E: 0.083572s | shuffle time: 0.000000s
Mon Jan 25 11:21:23 2021 | q: 1/31 | q_time: 0.074270s | E: 1 | q_time/E: 0.074270s | shuffle time: 0.000309s
Mon Jan 25 11:21:24 2021 | q: 2/31 | q_time: 0.153393s | E: 2 | q_time/E: 0.076697s | shuffle time: 0.000327s
Mon Jan 25 11:21:24 2021 | q: 3/31 | q_time: 0.222110s | E: 3 | q_time/E: 0.074037s | shuffle time: 0.000292s
Mon Jan 25 11:21:24 2021 | q: 4/31 | q_time: 0.358494s | E: 5 | q_time/E: 0.071699s | shuffle time: 0.000287s
Mon Jan 25 11:21:25 2021 | q: 5/31 | q_time: 0.401172s | E: 6 | q_time/E: 0.066862s | shuffle time: 0.000273s
Mon Jan 25 11:21:25 2021 | q: 6/31 | q_time: 0.522860s | E: 8 | q_time/E: 0.065357s | shuffle time: 0.000249s
Mon Jan 25 11:21:26 2021 | q: 7/31 | q_time: 0.649369s | E: 10 | q_time/E: 0.064937s | shuffle time: 0.000243s
Mon Jan 25 11:21:26 2021 | q: 8/31 | q_time: 0.811827s | E: 12 | q_time/E: 0.067652s | shuffle time: 0.000246s
Mon Jan 25 11:21:27 2021 | q: 9/31 | q_time: 0.932380s | E: 14 | q_time/E: 0.066599s | shuffle time: 0.000251s
Mon Jan 25 11:21:29 2021 | q: 10/31 | q_time: 1.085877s | E: 16 | q_time/E: 0.067867s | shuffle time: 0.000252s
Mon Jan 25 11:21:30 2021 | q: 11/31 | q_time: 1.214315s | E: 18 | q_time/E: 0.067462s | shuffle time: 0.000251s
Mon Jan 25 11:21:31 2021 | q: 12/31 | q_time: 1.434181s | E: 21 | q_time/E: 0.068294s | shuffle time: 0.000252s
Mon Jan 25 11:21:33 2021 | q: 13/31 | q_time: 1.513927s | E: 23 | q_time/E: 0.065823s | shuffle time: 0.000254s
Mon Jan 25 11:21:34 2021 | q: 14/31 | q_time: 1.743109s | E: 26 | q_time/E: 0.067043s | shuffle time: 0.000255s
Mon Jan 25 11:21:36 2021 | q: 15/31 | q_time: 1.997226s | E: 28 | q_time/E: 0.071330s | shuffle time: 0.000252s
Mon Jan 25 11:21:39 2021 | q: 16/31 | q_time: 2.199145s | E: 31 | q_time/E: 0.070940s | shuffle time: 0.000250s
Mon Jan 25 11:21:41 2021 | q: 17/31 | q_time: 2.355056s | E: 34 | q_time/E: 0.069266s | shuffle time: 0.000251s
Mon Jan 25 11:21:43 2021 | q: 18/31 | q_time: 2.393022s | E: 36 | q_time/E: 0.066473s | shuffle time: 0.000254s
Mon Jan 25 11:21:46 2021 | q: 19/31 | q_time: 2.661546s | E: 38 | q_time/E: 0.070041s | shuffle time: 0.000254s
Mon Jan 25 11:21:50 2021 | q: 20/31 | q_time: 4.086106s | E: 41 | q_time/E: 0.099661s | shuffle time: 0.000257s
Mon Jan 25 11:21:55 2021 | q: 21/31 | q_time: 4.487762s | E: 43 | q_time/E: 0.104367s | shuffle time: 0.000815s
Mon Jan 25 11:21:58 2021 | q: 22/31 | q_time: 3.352210s | E: 46 | q_time/E: 0.072874s | shuffle time: 0.000258s
Mon Jan 25 11:22:01 2021 | q: 23/31 | q_time: 3.326225s | E: 49 | q_time/E: 0.067882s | shuffle time: 0.000258s
Mon Jan 25 11:22:05 2021 | q: 24/31 | q_time: 3.662700s | E: 52 | q_time/E: 0.070437s | shuffle time: 0.000257s
Mon Jan 25 11:22:09 2021 | q: 25/31 | q_time: 3.685058s | E: 55 | q_time/E: 0.067001s | shuffle time: 0.000255s
Mon Jan 25 11:22:12 2021 | q: 26/31 | q_time: 3.837999s | E: 58 | q_time/E: 0.066172s | shuffle time: 0.000255s
Mon Jan 25 11:22:16 2021 | q: 27/31 | q_time: 4.038529s | E: 61 | q_time/E: 0.066205s | shuffle time: 0.000254s
Mon Jan 25 11:22:21 2021 | q: 28/31 | q_time: 4.861884s | E: 65 | q_time/E: 0.074798s | shuffle time: 0.000251s
Mon Jan 25 11:22:26 2021 | q: 29/31 | q_time: 4.641256s | E: 67 | q_time/E: 0.069272s | shuffle time: 0.000250s
Mon Jan 25 11:22:31 2021 | q: 30/31 | q_time: 4.528518s | E: 69 | q_time/E: 0.065631s | shuffle time: 0.000250s
Mon Jan 25 11:22:35 2021 | q: 31/31 | q_time: 4.824377s | E: 71 | q_time/E: 0.067949s | shuffle time: 0.000247s
