q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.094820 1 0.094820 639938 639937 0
1 31 0.064807 1 0.064807 639938 639937 0
2 31 0.132364 2 0.066182 1280553 932154 348398
3 31 0.204019 3 0.068006 1921688 1344926 576761
4 31 0.354438 5 0.070888 3212098 1963232 1248865
5 31 0.414636 6 0.069106 3842687 2495032 1347654
6 31 0.537071 8 0.067134 5197171 3154974 2042196
7 31 0.672293 10 0.067229 6653637 3904747 2748889
8 31 0.821910 12 0.068492 8111675 4650922 3460752
9 31 0.941421 14 0.067244 9078539 5122775 3955763
10 31 1.098199 16 0.068637 10568935 5916920 4652014
11 31 1.240923 18 0.068940 11899066 6612786 5286279
12 31 1.375913 21 0.065520 13620500 7161854 6458645
13 31 1.569040 23 0.068219 15502505 8216839 7285665
14 31 1.700498 26 0.065404 16764673 8586860 8177812
15 31 1.979892 28 0.070710 19650481 10194347 9456133
16 31 2.094295 31 0.067558 20771340 10420990 10350349
17 31 2.269883 34 0.066761 22354251 10987366 11366884
18 31 2.436198 36 0.067672 23743506 11725131 12018374
19 31 2.686167 38 0.070689 26124167 12900794 13223372
20 31 2.825383 41 0.068912 27510836 13228634 14282201
21 31 2.933523 43 0.068221 28297936 13610592 14687343
22 31 3.132019 46 0.068087 30338763 14266157 16072605
23 31 3.330567 49 0.067971 32377155 14898445 17478709
24 31 3.479314 52 0.066910 34090656 15350790 18739865
25 31 3.821235 55 0.069477 37674635 16668119 21006515
26 31 4.006097 58 0.069071 39748434 17128385 22620048
27 31 4.160214 61 0.068200 41561285 17469339 24091945
28 31 4.577826 65 0.070428 43953999 17722502 26231496
29 31 4.554233 67 0.067974 44415848 17690442 26725405
30 31 10.455461 69 0.151528 45417158 17877081 27540076
31 31 7.847018 71 0.110521 48586391 18734173 29852217
77.8119
