run: 889 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 15:19:10 2021 | q: 0/31 | q_time: 0.055785s | E: 1 | q_time/E: 0.055785s | shuffle time: 0.000000s
Mon Jan 25 15:19:10 2021 | q: 1/31 | q_time: 0.051664s | E: 1 | q_time/E: 0.051664s | shuffle time: 0.000208s
Mon Jan 25 15:19:10 2021 | q: 2/31 | q_time: 0.114554s | E: 2 | q_time/E: 0.057277s | shuffle time: 0.000234s
Mon Jan 25 15:19:10 2021 | q: 3/31 | q_time: 0.177365s | E: 3 | q_time/E: 0.059122s | shuffle time: 0.000228s
Mon Jan 25 15:19:10 2021 | q: 4/31 | q_time: 0.305989s | E: 5 | q_time/E: 0.061198s | shuffle time: 0.000235s
Mon Jan 25 15:19:11 2021 | q: 5/31 | q_time: 0.377474s | E: 6 | q_time/E: 0.062912s | shuffle time: 0.000242s
Mon Jan 25 15:19:11 2021 | q: 6/31 | q_time: 0.515462s | E: 8 | q_time/E: 0.064433s | shuffle time: 0.000241s
Mon Jan 25 15:19:12 2021 | q: 7/31 | q_time: 0.661000s | E: 10 | q_time/E: 0.066100s | shuffle time: 0.000239s
Mon Jan 25 15:19:13 2021 | q: 8/31 | q_time: 0.833352s | E: 12 | q_time/E: 0.069446s | shuffle time: 0.000244s
Mon Jan 25 15:19:14 2021 | q: 9/31 | q_time: 0.924788s | E: 14 | q_time/E: 0.066056s | shuffle time: 0.000247s
Mon Jan 25 15:19:15 2021 | q: 10/31 | q_time: 1.075846s | E: 16 | q_time/E: 0.067240s | shuffle time: 0.000248s
Mon Jan 25 15:19:16 2021 | q: 11/31 | q_time: 1.225761s | E: 18 | q_time/E: 0.068098s | shuffle time: 0.000249s
Mon Jan 25 15:19:17 2021 | q: 12/31 | q_time: 1.367962s | E: 21 | q_time/E: 0.065141s | shuffle time: 0.000249s
Mon Jan 25 15:19:19 2021 | q: 13/31 | q_time: 1.629761s | E: 23 | q_time/E: 0.070859s | shuffle time: 0.000251s
Mon Jan 25 15:19:21 2021 | q: 14/31 | q_time: 1.699679s | E: 26 | q_time/E: 0.065372s | shuffle time: 0.000250s
Mon Jan 25 15:19:23 2021 | q: 15/31 | q_time: 1.869461s | E: 28 | q_time/E: 0.066766s | shuffle time: 0.000246s
Mon Jan 25 15:19:25 2021 | q: 16/31 | q_time: 2.024339s | E: 31 | q_time/E: 0.065301s | shuffle time: 0.000245s
Mon Jan 25 15:19:27 2021 | q: 17/31 | q_time: 2.476846s | E: 34 | q_time/E: 0.072848s | shuffle time: 0.000249s
Mon Jan 25 15:19:29 2021 | q: 18/31 | q_time: 2.407313s | E: 36 | q_time/E: 0.066870s | shuffle time: 0.000251s
Mon Jan 25 15:19:32 2021 | q: 19/31 | q_time: 2.539219s | E: 38 | q_time/E: 0.066822s | shuffle time: 0.000251s
Mon Jan 25 15:19:35 2021 | q: 20/31 | q_time: 2.839697s | E: 41 | q_time/E: 0.069261s | shuffle time: 0.000252s
Mon Jan 25 15:19:38 2021 | q: 21/31 | q_time: 3.029524s | E: 43 | q_time/E: 0.070454s | shuffle time: 0.000253s
Mon Jan 25 15:19:41 2021 | q: 22/31 | q_time: 3.184413s | E: 46 | q_time/E: 0.069226s | shuffle time: 0.000255s
Mon Jan 25 15:19:44 2021 | q: 23/31 | q_time: 3.385004s | E: 49 | q_time/E: 0.069082s | shuffle time: 0.000254s
Mon Jan 25 15:19:48 2021 | q: 24/31 | q_time: 3.658059s | E: 52 | q_time/E: 0.070347s | shuffle time: 0.000254s
Mon Jan 25 15:19:52 2021 | q: 25/31 | q_time: 3.919136s | E: 55 | q_time/E: 0.071257s | shuffle time: 0.000253s
Mon Jan 25 15:19:56 2021 | q: 26/31 | q_time: 4.000918s | E: 58 | q_time/E: 0.068981s | shuffle time: 0.000250s
Mon Jan 25 15:20:00 2021 | q: 27/31 | q_time: 4.040537s | E: 61 | q_time/E: 0.066238s | shuffle time: 0.000250s
Mon Jan 25 15:20:05 2021 | q: 28/31 | q_time: 4.770504s | E: 65 | q_time/E: 0.073392s | shuffle time: 0.000248s
Mon Jan 25 15:20:09 2021 | q: 29/31 | q_time: 4.523970s | E: 67 | q_time/E: 0.067522s | shuffle time: 0.000247s
Mon Jan 25 15:20:14 2021 | q: 30/31 | q_time: 4.563031s | E: 69 | q_time/E: 0.066131s | shuffle time: 0.000246s
Mon Jan 25 15:20:19 2021 | q: 31/31 | q_time: 4.851442s | E: 71 | q_time/E: 0.068330s | shuffle time: 0.000245s
