q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.094783 1 0.094783 639938 639937 0
1 31 0.066662 1 0.066662 639938 639937 0
2 31 0.146965 2 0.073482 1280024 930257 349766
3 31 0.227609 3 0.075870 1922221 1347127 575093
4 31 0.375231 5 0.075046 3207504 1956065 1251438
5 31 0.424087 6 0.070681 3852634 2505846 1346787
6 31 0.525956 8 0.065744 5139442 3103392 2036049
7 31 0.645934 10 0.064593 6438993 3764633 2674359
8 31 0.805992 12 0.067166 7987964 4571764 3416199
9 31 0.943539 14 0.067396 9223073 5208976 4014096
10 31 1.090551 16 0.068159 10509389 5858334 4651054
11 31 1.206728 18 0.067040 11558075 6383047 5175027
12 31 1.361907 21 0.064853 13490477 7099339 6391137
13 31 1.510584 23 0.065678 14914612 7864324 7050287
14 31 1.717651 26 0.066063 17014926 8707307 8307618
15 31 1.944447 28 0.069445 19295530 9972367 9323162
16 31 2.093259 31 0.067524 20789916 10398878 10391037
17 31 2.279337 34 0.067039 22508502 11068725 11439776
18 31 2.580975 36 0.071694 25297283 12548134 12749148
19 31 2.732833 38 0.071917 26662876 13201002 13461873
20 31 2.883018 41 0.070318 28105499 13573217 14532281
21 31 2.954935 43 0.068719 28393552 13662540 14731011
22 31 3.240046 46 0.070436 31559879 14886751 16673127
23 31 3.356836 49 0.068507 32714901 15155719 17559181
24 31 3.504192 52 0.067388 34426945 15519771 18907173
25 31 3.866434 55 0.070299 38421691 17008230 21413460
26 31 3.813484 58 0.065750 37707884 16236729 21471154
27 31 4.241660 61 0.069535 42431217 17860676 24570540
28 31 4.541266 65 0.069866 43596040 17494306 26101733
29 31 4.557189 67 0.068018 44582352 17842616 26739735
30 31 4.988630 69 0.072299 49710369 19655338 30055030
31 31 4.789545 71 0.067458 48075910 18488118 29587791
69.5125
