q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.189080 1 0.189080 639938 639937 0
1 31 0.187532 1 0.187532 639938 639937 0
2 31 0.493367 2 0.246683 1281141 931156 349984
3 31 1.201250 3 0.400417 1921356 1345009 576346
4 31 1.657776 5 0.331555 3205599 1958842 1246756
5 31 1.411047 6 0.235174 3870316 2523176 1347139
6 31 1.251109 8 0.156389 5131912 3101831 2030080
7 31 1.150031 10 0.115003 6704649 3947112 2757536
8 31 0.981830 12 0.081819 8125569 4690880 3434688
9 31 0.984305 14 0.070307 9364254 5277372 4086881
10 31 1.085252 16 0.067828 10354183 5761409 4592773
11 31 1.283206 18 0.071289 12229073 6807855 5421217
12 31 1.407935 21 0.067045 13830982 7312532 6518449
13 31 1.590535 23 0.069154 15585768 8264959 7320808
14 31 1.796141 26 0.069082 17674208 9125869 8548338
15 31 1.921826 28 0.068637 18879329 9708638 9170690
16 31 2.227106 31 0.071842 22001998 11109166 10892831
17 31 2.297335 34 0.067569 22365231 11021715 11343515
18 31 3.164308 36 0.087897 24026575 11818852 12207722
19 31 3.653533 38 0.096146 24875991 12201582 12674408
20 31 2.791613 41 0.068088 26943168 12932253 14010914
21 31 2.929355 43 0.068125 28032036 13480576 14551459
22 31 3.170414 46 0.068922 30451113 14392234 16058878
23 31 3.486734 49 0.071158 33729142 15529372 18199769
24 31 4.428704 52 0.085167 33763657 15192987 18570669
25 31 3.965577 55 0.072101 37543522 16633372 20910149
26 31 3.956513 58 0.068216 39010491 16849113 22161377
27 31 4.149616 61 0.068026 41250528 17475289 23775238
28 31 4.808514 65 0.073977 44820793 18135518 26685274
29 31 4.743848 67 0.070804 44272265 17742828 26529436
30 31 4.669749 69 0.067678 45978742 18083142 27895599
31 31 4.958771 71 0.069842 49502246 19061913 30440332
77.9944
