run: 828 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 14:04:15 2021 | q: 0/31 | q_time: 0.054417s | E: 1 | q_time/E: 0.054417s | shuffle time: 0.000000s
Mon Jan 25 14:04:15 2021 | q: 1/31 | q_time: 0.051754s | E: 1 | q_time/E: 0.051754s | shuffle time: 0.000208s
Mon Jan 25 14:04:15 2021 | q: 2/31 | q_time: 0.113176s | E: 2 | q_time/E: 0.056588s | shuffle time: 0.000232s
Mon Jan 25 14:04:15 2021 | q: 3/31 | q_time: 0.176929s | E: 3 | q_time/E: 0.058976s | shuffle time: 0.000226s
Mon Jan 25 14:04:15 2021 | q: 4/31 | q_time: 0.310358s | E: 5 | q_time/E: 0.062072s | shuffle time: 0.000236s
Mon Jan 25 14:04:16 2021 | q: 5/31 | q_time: 0.375365s | E: 6 | q_time/E: 0.062561s | shuffle time: 0.000239s
Mon Jan 25 14:04:16 2021 | q: 6/31 | q_time: 0.514108s | E: 8 | q_time/E: 0.064264s | shuffle time: 0.000242s
Mon Jan 25 14:04:17 2021 | q: 7/31 | q_time: 0.674214s | E: 10 | q_time/E: 0.067421s | shuffle time: 0.000238s
Mon Jan 25 14:04:18 2021 | q: 8/31 | q_time: 0.877649s | E: 12 | q_time/E: 0.073137s | shuffle time: 0.000243s
Mon Jan 25 14:04:19 2021 | q: 9/31 | q_time: 0.919790s | E: 14 | q_time/E: 0.065699s | shuffle time: 0.000246s
Mon Jan 25 14:04:20 2021 | q: 10/31 | q_time: 1.081854s | E: 16 | q_time/E: 0.067616s | shuffle time: 0.000248s
Mon Jan 25 14:04:21 2021 | q: 11/31 | q_time: 1.232115s | E: 18 | q_time/E: 0.068451s | shuffle time: 0.000246s
Mon Jan 25 14:04:22 2021 | q: 12/31 | q_time: 1.386260s | E: 21 | q_time/E: 0.066012s | shuffle time: 0.000249s
Mon Jan 25 14:04:24 2021 | q: 13/31 | q_time: 1.593116s | E: 23 | q_time/E: 0.069266s | shuffle time: 0.000250s
Mon Jan 25 14:04:26 2021 | q: 14/31 | q_time: 1.829665s | E: 26 | q_time/E: 0.070372s | shuffle time: 0.000248s
Mon Jan 25 14:04:28 2021 | q: 15/31 | q_time: 1.949472s | E: 28 | q_time/E: 0.069624s | shuffle time: 0.000246s
Mon Jan 25 14:04:30 2021 | q: 16/31 | q_time: 2.034368s | E: 31 | q_time/E: 0.065625s | shuffle time: 0.000248s
Mon Jan 25 14:04:35 2021 | q: 17/31 | q_time: 5.118159s | E: 34 | q_time/E: 0.150534s | shuffle time: 0.000248s
Mon Jan 25 14:04:38 2021 | q: 18/31 | q_time: 3.497781s | E: 36 | q_time/E: 0.097161s | shuffle time: 0.000605s
Mon Jan 25 14:04:41 2021 | q: 19/31 | q_time: 2.701363s | E: 38 | q_time/E: 0.071088s | shuffle time: 0.000299s
Mon Jan 25 14:04:44 2021 | q: 20/31 | q_time: 2.810795s | E: 41 | q_time/E: 0.068556s | shuffle time: 0.000253s
Mon Jan 25 14:04:47 2021 | q: 21/31 | q_time: 3.154484s | E: 43 | q_time/E: 0.073360s | shuffle time: 0.000251s
Mon Jan 25 14:04:50 2021 | q: 22/31 | q_time: 3.181572s | E: 46 | q_time/E: 0.069165s | shuffle time: 0.000253s
Mon Jan 25 14:04:54 2021 | q: 23/31 | q_time: 3.267355s | E: 49 | q_time/E: 0.066681s | shuffle time: 0.000252s
Mon Jan 25 14:04:57 2021 | q: 24/31 | q_time: 3.561385s | E: 52 | q_time/E: 0.068488s | shuffle time: 0.000253s
Mon Jan 25 14:05:01 2021 | q: 25/31 | q_time: 3.686441s | E: 55 | q_time/E: 0.067026s | shuffle time: 0.000251s
Mon Jan 25 14:05:05 2021 | q: 26/31 | q_time: 3.819599s | E: 58 | q_time/E: 0.065855s | shuffle time: 0.000252s
Mon Jan 25 14:05:09 2021 | q: 27/31 | q_time: 4.033072s | E: 61 | q_time/E: 0.066116s | shuffle time: 0.000248s
Mon Jan 25 14:05:13 2021 | q: 28/31 | q_time: 4.608083s | E: 65 | q_time/E: 0.070894s | shuffle time: 0.000247s
Mon Jan 25 14:05:18 2021 | q: 29/31 | q_time: 4.496752s | E: 67 | q_time/E: 0.067116s | shuffle time: 0.000247s
Mon Jan 25 14:05:22 2021 | q: 30/31 | q_time: 4.610127s | E: 69 | q_time/E: 0.066813s | shuffle time: 0.000247s
Mon Jan 25 14:05:27 2021 | q: 31/31 | q_time: 4.679103s | E: 71 | q_time/E: 0.065903s | shuffle time: 0.000243s
