run: 756 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 12:36:33 2021 | q: 0/31 | q_time: 0.051762s | E: 1 | q_time/E: 0.051762s | shuffle time: 0.000000s
Mon Jan 25 12:36:33 2021 | q: 1/31 | q_time: 0.051635s | E: 1 | q_time/E: 0.051635s | shuffle time: 0.000209s
Mon Jan 25 12:36:33 2021 | q: 2/31 | q_time: 0.113924s | E: 2 | q_time/E: 0.056962s | shuffle time: 0.000237s
Mon Jan 25 12:36:33 2021 | q: 3/31 | q_time: 0.177859s | E: 3 | q_time/E: 0.059286s | shuffle time: 0.000228s
Mon Jan 25 12:36:34 2021 | q: 4/31 | q_time: 0.309028s | E: 5 | q_time/E: 0.061806s | shuffle time: 0.000237s
Mon Jan 25 12:36:34 2021 | q: 5/31 | q_time: 0.378275s | E: 6 | q_time/E: 0.063046s | shuffle time: 0.000244s
Mon Jan 25 12:36:35 2021 | q: 6/31 | q_time: 0.510611s | E: 8 | q_time/E: 0.063826s | shuffle time: 0.000241s
Mon Jan 25 12:36:35 2021 | q: 7/31 | q_time: 0.649726s | E: 10 | q_time/E: 0.064973s | shuffle time: 0.000239s
Mon Jan 25 12:36:36 2021 | q: 8/31 | q_time: 0.875736s | E: 12 | q_time/E: 0.072978s | shuffle time: 0.000246s
Mon Jan 25 12:36:37 2021 | q: 9/31 | q_time: 0.944018s | E: 14 | q_time/E: 0.067430s | shuffle time: 0.000246s
Mon Jan 25 12:36:38 2021 | q: 10/31 | q_time: 1.075260s | E: 16 | q_time/E: 0.067204s | shuffle time: 0.000252s
Mon Jan 25 12:36:39 2021 | q: 11/31 | q_time: 1.255253s | E: 18 | q_time/E: 0.069736s | shuffle time: 0.000250s
Mon Jan 25 12:36:41 2021 | q: 12/31 | q_time: 1.376254s | E: 21 | q_time/E: 0.065536s | shuffle time: 0.000250s
Mon Jan 25 12:36:42 2021 | q: 13/31 | q_time: 1.552729s | E: 23 | q_time/E: 0.067510s | shuffle time: 0.000251s
Mon Jan 25 12:36:44 2021 | q: 14/31 | q_time: 1.704440s | E: 26 | q_time/E: 0.065555s | shuffle time: 0.000251s
Mon Jan 25 12:36:46 2021 | q: 15/31 | q_time: 1.883557s | E: 28 | q_time/E: 0.067270s | shuffle time: 0.000250s
Mon Jan 25 12:36:48 2021 | q: 16/31 | q_time: 2.235295s | E: 31 | q_time/E: 0.072106s | shuffle time: 0.000247s
Mon Jan 25 12:36:51 2021 | q: 17/31 | q_time: 2.371049s | E: 34 | q_time/E: 0.069737s | shuffle time: 0.000252s
Mon Jan 25 12:36:53 2021 | q: 18/31 | q_time: 2.448733s | E: 36 | q_time/E: 0.068020s | shuffle time: 0.000253s
Mon Jan 25 12:36:56 2021 | q: 19/31 | q_time: 2.611863s | E: 38 | q_time/E: 0.068733s | shuffle time: 0.000252s
Mon Jan 25 12:36:59 2021 | q: 20/31 | q_time: 3.147553s | E: 41 | q_time/E: 0.076770s | shuffle time: 0.000253s
Mon Jan 25 12:37:02 2021 | q: 21/31 | q_time: 3.009346s | E: 43 | q_time/E: 0.069985s | shuffle time: 0.000254s
Mon Jan 25 12:37:05 2021 | q: 22/31 | q_time: 3.138620s | E: 46 | q_time/E: 0.068231s | shuffle time: 0.000256s
Mon Jan 25 12:37:08 2021 | q: 23/31 | q_time: 3.303571s | E: 49 | q_time/E: 0.067420s | shuffle time: 0.000254s
Mon Jan 25 12:37:12 2021 | q: 24/31 | q_time: 3.755996s | E: 52 | q_time/E: 0.072231s | shuffle time: 0.000252s
Mon Jan 25 12:37:16 2021 | q: 25/31 | q_time: 3.778817s | E: 55 | q_time/E: 0.068706s | shuffle time: 0.000252s
Mon Jan 25 12:37:20 2021 | q: 26/31 | q_time: 4.022040s | E: 58 | q_time/E: 0.069346s | shuffle time: 0.000253s
Mon Jan 25 12:37:24 2021 | q: 27/31 | q_time: 4.068018s | E: 61 | q_time/E: 0.066689s | shuffle time: 0.000251s
Mon Jan 25 12:37:28 2021 | q: 28/31 | q_time: 4.616884s | E: 65 | q_time/E: 0.071029s | shuffle time: 0.000249s
Mon Jan 25 12:37:33 2021 | q: 29/31 | q_time: 4.736957s | E: 67 | q_time/E: 0.070701s | shuffle time: 0.000249s
Mon Jan 25 12:37:38 2021 | q: 30/31 | q_time: 4.603463s | E: 69 | q_time/E: 0.066717s | shuffle time: 0.000250s
Mon Jan 25 12:37:43 2021 | q: 31/31 | q_time: 4.809147s | E: 71 | q_time/E: 0.067734s | shuffle time: 0.000269s
