q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.134740 1 0.134740 639938 639937 0
1 31 0.107977 1 0.107977 639938 639937 0
2 31 0.243852 2 0.121926 1280161 930011 350149
3 31 0.390718 3 0.130239 1921650 1344722 576927
4 31 0.765084 5 0.153017 3238253 1988773 1249479
5 31 0.823545 6 0.137258 3871743 2523577 1348165
6 31 0.824459 8 0.103057 5123211 3098909 2024301
7 31 0.799598 10 0.079960 6548442 3838174 2710267
8 31 0.887326 12 0.073944 8423770 4849270 3574499
9 31 0.962344 14 0.068739 9306886 5268252 4038633
10 31 1.104433 16 0.069027 10536123 5876872 4659250
11 31 1.248507 18 0.069362 11867052 6590995 5276056
12 31 1.405320 21 0.066920 13801033 7301803 6499229
13 31 1.592807 23 0.069252 15612571 8268776 7343794
14 31 1.754600 26 0.067485 17194159 8840325 8353833
15 31 1.851176 28 0.066113 18079801 9272459 8807341
16 31 2.093440 31 0.067530 20580875 10306166 10274708
17 31 2.474613 34 0.072783 24328141 12052925 12275215
18 31 2.466625 36 0.068517 23864055 11764382 12099672
19 31 2.611730 38 0.068730 25065638 12346302 12719335
20 31 2.849800 41 0.069507 27411502 13260198 14151303
21 31 2.975215 43 0.069191 28413756 13603595 14810160
22 31 3.198134 46 0.069525 30568440 14436074 16132365
23 31 3.456154 49 0.070534 33307195 15345675 17961519
24 31 3.556334 52 0.068391 34585136 15575846 19009289
25 31 3.838940 55 0.069799 37627923 16675783 20952139
26 31 3.861564 58 0.066579 38006497 16433653 21572843
27 31 4.005907 61 0.065671 39670538 16663750 23006787
28 31 4.738118 65 0.072894 45342148 18255887 27086260
29 31 13.535701 67 0.202025 44722436 17927057 26795378
30 31 6.166416 69 0.089368 47151357 18439252 28712104
31 31 4.861070 71 0.068466 48099066 18389306 29709759
81.5865
