q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.055293 1 0.055293 639938 639937 0
1 31 0.051323 1 0.051323 639938 639937 0
2 31 0.113080 2 0.056540 1282286 929520 352765
3 31 0.176543 3 0.058848 1923765 1344859 578905
4 31 0.304036 5 0.060807 3212567 1954455 1258111
5 31 0.375258 6 0.062543 3857010 2496306 1360703
6 31 0.508815 8 0.063602 5169909 3144579 2025329
7 31 0.663345 10 0.066334 6638230 3902490 2735739
8 31 0.833696 12 0.069475 8251903 4746815 3505087
9 31 0.921285 14 0.065806 8991746 5059729 3932016
10 31 1.067641 16 0.066728 10317303 5715515 4601787
11 31 1.238199 18 0.068789 11944076 6631580 5312495
12 31 1.373514 21 0.065405 13677193 7164558 6512634
13 31 1.496866 23 0.065081 14815174 7824106 6991067
14 31 1.715901 26 0.065996 16989438 8701902 8287535
15 31 1.839127 28 0.065683 18206870 9321292 8885577
16 31 2.216443 31 0.071498 22226503 11158634 11067868
17 31 2.257537 34 0.066398 22298259 10935129 11363129
18 31 2.423552 36 0.067321 23750024 11676721 12073302
19 31 2.607997 38 0.068631 25301462 12438594 12862867
20 31 2.741475 41 0.066865 26534208 12659890 13874317
21 31 3.001834 43 0.069810 28946982 13943661 15003320
22 31 3.185229 46 0.069244 30735793 14463869 16271923
23 31 3.388808 49 0.069159 32853898 15161868 17692029
24 31 3.519249 52 0.067678 34516270 15515151 19001118
25 31 3.840663 55 0.069830 37913736 16721364 21192371
26 31 3.893723 58 0.067133 38352389 16453281 21899107
27 31 4.094165 61 0.067117 40869108 17188175 23680932
28 31 14.211997 65 0.218646 46226962 18610252 27616709
29 31 4.753107 67 0.070942 45430558 18117965 27312592
30 31 4.645060 69 0.067320 45838667 17956227 27882439
31 31 4.911887 71 0.069182 49018180 18832836 30185343
78.4269
