q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.053945 1 0.053945 639938 639937 0
1 31 0.052134 1 0.052134 639938 639937 0
2 31 0.115076 2 0.057538 1282282 929442 352839
3 31 0.178389 3 0.059463 1922262 1347397 574864
4 31 0.310828 5 0.062166 3220634 1962355 1258278
5 31 0.377614 6 0.062936 3847519 2497017 1350501
6 31 0.514383 8 0.064298 5166505 3111418 2055086
7 31 0.656773 10 0.065677 6438884 3760835 2678048
8 31 0.804821 12 0.067068 7873150 4487839 3385310
9 31 0.932886 14 0.066635 9022373 5085057 3937315
10 31 1.076971 16 0.067311 10312868 5724345 4588522
11 31 1.279834 18 0.071102 12217711 6787693 5430017
12 31 1.487294 21 0.070824 13945887 7369809 6576077
13 31 1.570353 23 0.068276 15244199 8043929 7200269
14 31 1.825101 26 0.070196 18092249 9296802 8795446
15 31 1.905659 28 0.068059 18726552 9652209 9074342
16 31 2.105083 31 0.067906 20793642 10446549 10347092
17 31 2.271621 34 0.066812 22245361 10916489 11328871
18 31 2.541043 36 0.070585 23732422 11687385 12045036
19 31 2.546557 38 0.067015 24538049 12008208 12529840
20 31 2.933153 41 0.071540 28439322 13707907 14731414
21 31 3.034093 43 0.070560 29134217 14001831 15132385
22 31 3.095648 46 0.067297 29715833 13933432 15782400
23 31 3.704583 49 0.075604 36186242 16726368 19459873
24 31 3.495334 52 0.067218 34083427 15340734 18742692
25 31 3.713553 55 0.067519 36476210 16096022 20380187
26 31 3.995821 58 0.068893 39575078 17093885 22481192
27 31 4.138796 61 0.067849 41307047 17436952 23870094
28 31 4.793404 65 0.073745 45990062 18630259 27359802
29 31 4.856289 67 0.072482 47307973 19000440 28307532
30 31 4.639283 69 0.067236 45722577 17930537 27792039
31 31 5.036023 71 0.070930 50143051 19400758 30742292
70.0426
