q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.135996 1 0.135996 639938 639937 0
1 31 0.100400 1 0.100400 639938 639937 0
2 31 0.195261 2 0.097630 1280704 927090 353613
3 31 0.275313 3 0.091771 1920921 1345331 575589
4 31 0.425496 5 0.085099 3227009 1975586 1251422
5 31 0.478669 6 0.079778 3854048 2506658 1347389
6 31 0.610401 8 0.076300 5226774 3175297 2051476
7 31 0.693103 10 0.069310 6446009 3758907 2687101
8 31 0.848559 12 0.070713 8332100 4774931 3557168
9 31 0.940934 14 0.067210 9206599 5218500 3988098
10 31 1.080133 16 0.067508 10426858 5804804 4622053
11 31 1.205271 18 0.066960 11568117 6381457 5186659
12 31 1.375035 21 0.065478 13665034 7224655 6440378
13 31 1.518953 23 0.066041 15043406 7952726 7090679
14 31 1.815738 26 0.069836 18097813 9329650 8768162
15 31 1.891057 28 0.067538 18725751 9663905 9061845
16 31 2.134112 31 0.068842 21287294 10706650 10580643
17 31 2.320296 34 0.068244 22987345 11311960 11675384
18 31 2.427314 36 0.067425 23756835 11729414 12027420
19 31 2.557479 38 0.067302 24867493 12239983 12627509
20 31 2.793328 41 0.068130 27294144 13149292 14144851
21 31 2.971066 43 0.069095 28692659 13807239 14885419
22 31 3.199263 46 0.069549 30993565 14592481 16401083
23 31 3.328674 49 0.067932 32358574 14892876 17465697
24 31 3.487579 52 0.067069 34239294 15382032 18857261
25 31 3.708648 55 0.067430 36733201 16262084 20471116
26 31 4.205913 58 0.072516 42156407 18235109 23921297
27 31 8.285649 61 0.135830 39738588 16721038 23017549
28 31 5.984887 65 0.092075 44273155 17891166 26381988
29 31 4.781168 67 0.071361 46913235 18902789 28010445
30 31 4.564915 69 0.066158 45499901 17834270 27665630
31 31 4.865150 71 0.068523 48931520 18894808 30036711
75.206
