q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.054446 1 0.054446 639938 639937 0
1 31 0.051750 1 0.051750 639938 639937 0
2 31 0.114228 2 0.057114 1281671 931378 350292
3 31 0.177836 3 0.059279 1921679 1345565 576113
4 31 0.305688 5 0.061138 3202911 1953666 1249244
5 31 0.377860 6 0.062977 3846440 2499762 1346677
6 31 0.511937 8 0.063992 5157515 3124936 2032578
7 31 0.649636 10 0.064964 6460934 3760372 2700561
8 31 0.811345 12 0.067612 8014710 4617973 3396736
9 31 0.957011 14 0.068358 9325849 5270402 4055446
10 31 1.072181 16 0.067011 10289937 5726995 4562941
11 31 1.298424 18 0.072135 12481774 6946056 5535717
12 31 1.413313 21 0.067301 14005224 7401061 6604162
13 31 1.522327 23 0.066188 14976923 7909847 7067075
14 31 1.742042 26 0.067002 17219868 8824760 8395107
15 31 1.878125 28 0.067076 18483328 9484744 8998583
16 31 2.030987 31 0.065516 20091553 10043692 10047860
17 31 2.254475 34 0.066308 22139372 10780578 11358793
18 31 2.496003 36 0.069333 24374430 12047259 12327170
19 31 2.650296 38 0.069745 25656841 12680635 12976205
20 31 2.959172 41 0.072175 28906729 13982569 14924159
21 31 3.785553 43 0.088036 29228823 14094093 15134729
22 31 4.136726 46 0.089929 30502992 14345707 16157284
23 31 3.362126 49 0.068615 32631403 15033504 17597898
24 31 3.628456 52 0.069778 35496522 16027378 19469143
25 31 3.951615 55 0.071848 38948515 17206918 21741596
26 31 3.829814 58 0.066031 37709125 16182956 21526168
27 31 4.147420 61 0.067990 41391740 17497549 23894190
28 31 4.378629 65 0.067364 41938110 16871099 25067010
29 31 4.623362 67 0.069005 44767565 17860670 26906894
30 31 4.550289 69 0.065946 44831172 17519632 27311539
31 31 4.753975 71 0.066957 47478214 18250272 29227941
70.4773
