q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.417000 1 0.417000 639938 639937 0
1 31 0.458854 1 0.458854 639938 639937 0
2 31 0.947340 2 0.473670 1280638 929419 351218
3 31 1.242157 3 0.414052 1920931 1344317 576613
4 31 1.659608 5 0.331922 3214276 1965734 1248541
5 31 1.462304 6 0.243717 3847578 2498796 1348781
6 31 1.220637 8 0.152580 5213018 3170311 2042706
7 31 1.046507 10 0.104651 6647208 3906603 2740604
8 31 1.021532 12 0.085128 8895780 5147923 3747856
9 31 0.965632 14 0.068974 9286564 5261822 4024741
10 31 1.063988 16 0.066499 10289081 5715177 4573903
11 31 1.210843 18 0.067269 11623020 6417438 5205581
12 31 1.372814 21 0.065372 13647218 7201747 6445470
13 31 1.500593 23 0.065243 14823333 7792443 7030889
14 31 1.756595 26 0.067561 17445239 8981141 8464097
15 31 1.904492 28 0.068018 18867977 9729657 9138319
16 31 2.099459 31 0.067724 20890460 10510856 10379603
17 31 2.270773 34 0.066787 22417066 11010147 11406918
18 31 2.396475 36 0.066569 23417507 11521336 11896170
19 31 2.525566 38 0.066462 24599179 12030040 12569138
20 31 5.049459 41 0.123158 27142767 13075767 14066999
21 31 3.307061 43 0.076908 28719146 13863735 14855410
22 31 3.174979 46 0.069021 30702633 14440271 16262361
23 31 3.439334 49 0.070190 33657145 15510297 18146847
24 31 3.630256 52 0.069813 35845399 16177389 19668009
25 31 3.751932 55 0.068217 37125993 16371131 20754861
26 31 3.880413 58 0.066904 38552087 16588875 21963211
27 31 4.097364 61 0.067170 40917102 17214312 23702789
28 31 4.498061 65 0.069201 43235204 17507159 25728044
29 31 4.497985 67 0.067134 43809171 17466081 26343089
30 31 4.724910 69 0.068477 46739156 18396088 28343067
31 31 4.911837 71 0.069181 49110852 18863780 30247071
77.5073
