q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.053780 1 0.053780 639938 639937 0
1 31 0.051636 1 0.051636 639938 639937 0
2 31 0.113647 2 0.056823 1280482 927404 353077
3 31 0.177712 3 0.059237 1924252 1349466 574785
4 31 0.307193 5 0.061439 3229921 1978629 1251291
5 31 0.376687 6 0.062781 3850608 2500493 1350114
6 31 0.508159 8 0.063520 5136453 3098669 2037783
7 31 0.644214 10 0.064421 6421846 3743488 2678357
8 31 0.796621 12 0.066385 7846093 4485745 3360347
9 31 0.924050 14 0.066004 9017312 5082820 3934491
10 31 1.069467 16 0.066842 10288302 5712214 4576087
11 31 1.212856 18 0.067381 11629126 6416830 5212295
12 31 1.381479 21 0.065785 13709450 7236193 6473256
13 31 1.594955 23 0.069346 15818153 8416776 7401376
14 31 1.808840 26 0.069571 17939608 9233622 8705985
15 31 1.900381 28 0.067871 18815559 9673770 9141788
16 31 2.153178 31 0.069457 21469197 10772825 10696371
17 31 2.301569 34 0.067693 22760012 11198831 11561180
18 31 2.464485 36 0.068458 24131341 11908103 12223237
19 31 2.547448 38 0.067038 24683080 12092227 12590852
20 31 2.865159 41 0.069882 27928630 13484446 14444183
21 31 2.927331 43 0.068077 28242375 13536212 14706162
22 31 3.081002 46 0.066978 29797836 13995563 15802272
23 31 3.322625 49 0.067809 32152840 14859312 17293527
24 31 3.737240 52 0.071870 36848776 16672164 20176611
25 31 3.740664 55 0.068012 36941127 16268652 20672474
26 31 3.919460 58 0.067577 38939918 16642090 22297827
27 31 4.105300 61 0.067300 41035026 17286910 23748115
28 31 4.771502 65 0.073408 45998031 18649853 27348177
29 31 4.557178 67 0.068018 44562517 17782111 26780405
30 31 4.941556 69 0.071617 49004453 19278073 29726379
31 31 4.884371 71 0.068794 48749041 18791752 29957288
69.242
