run: 996 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 17:30:06 2021 | q: 0/31 | q_time: 0.053573s | E: 1 | q_time/E: 0.053573s | shuffle time: 0.000000s
Mon Jan 25 17:30:06 2021 | q: 1/31 | q_time: 0.051589s | E: 1 | q_time/E: 0.051589s | shuffle time: 0.000207s
Mon Jan 25 17:30:07 2021 | q: 2/31 | q_time: 0.113488s | E: 2 | q_time/E: 0.056744s | shuffle time: 0.000234s
Mon Jan 25 17:30:07 2021 | q: 3/31 | q_time: 0.177449s | E: 3 | q_time/E: 0.059150s | shuffle time: 0.000227s
Mon Jan 25 17:30:07 2021 | q: 4/31 | q_time: 0.306325s | E: 5 | q_time/E: 0.061265s | shuffle time: 0.000238s
Mon Jan 25 17:30:07 2021 | q: 5/31 | q_time: 0.377121s | E: 6 | q_time/E: 0.062853s | shuffle time: 0.000241s
Mon Jan 25 17:30:08 2021 | q: 6/31 | q_time: 0.514968s | E: 8 | q_time/E: 0.064371s | shuffle time: 0.000243s
Mon Jan 25 17:30:09 2021 | q: 7/31 | q_time: 0.655244s | E: 10 | q_time/E: 0.065524s | shuffle time: 0.000239s
Mon Jan 25 17:30:09 2021 | q: 8/31 | q_time: 0.831072s | E: 12 | q_time/E: 0.069256s | shuffle time: 0.000244s
Mon Jan 25 17:30:10 2021 | q: 9/31 | q_time: 0.932205s | E: 14 | q_time/E: 0.066586s | shuffle time: 0.000246s
Mon Jan 25 17:30:11 2021 | q: 10/31 | q_time: 1.086819s | E: 16 | q_time/E: 0.067926s | shuffle time: 0.000246s
Mon Jan 25 17:30:13 2021 | q: 11/31 | q_time: 1.306722s | E: 18 | q_time/E: 0.072596s | shuffle time: 0.000247s
Mon Jan 25 17:30:14 2021 | q: 12/31 | q_time: 1.621374s | E: 21 | q_time/E: 0.077208s | shuffle time: 0.000361s
Mon Jan 25 17:30:16 2021 | q: 13/31 | q_time: 1.527821s | E: 23 | q_time/E: 0.066427s | shuffle time: 0.000251s
Mon Jan 25 17:30:18 2021 | q: 14/31 | q_time: 1.740782s | E: 26 | q_time/E: 0.066953s | shuffle time: 0.000248s
Mon Jan 25 17:30:20 2021 | q: 15/31 | q_time: 1.888377s | E: 28 | q_time/E: 0.067442s | shuffle time: 0.000248s
Mon Jan 25 17:30:22 2021 | q: 16/31 | q_time: 2.099914s | E: 31 | q_time/E: 0.067739s | shuffle time: 0.000246s
Mon Jan 25 17:30:24 2021 | q: 17/31 | q_time: 2.539354s | E: 34 | q_time/E: 0.074687s | shuffle time: 0.000249s
Mon Jan 25 17:30:27 2021 | q: 18/31 | q_time: 2.437908s | E: 36 | q_time/E: 0.067720s | shuffle time: 0.000265s
Mon Jan 25 17:30:29 2021 | q: 19/31 | q_time: 2.674854s | E: 38 | q_time/E: 0.070391s | shuffle time: 0.000250s
Mon Jan 25 17:30:32 2021 | q: 20/31 | q_time: 2.805149s | E: 41 | q_time/E: 0.068418s | shuffle time: 0.000253s
Mon Jan 25 17:30:35 2021 | q: 21/31 | q_time: 2.914649s | E: 43 | q_time/E: 0.067783s | shuffle time: 0.000254s
Mon Jan 25 17:30:38 2021 | q: 22/31 | q_time: 3.212947s | E: 46 | q_time/E: 0.069847s | shuffle time: 0.000253s
Mon Jan 25 17:30:42 2021 | q: 23/31 | q_time: 3.380852s | E: 49 | q_time/E: 0.068997s | shuffle time: 0.000254s
Mon Jan 25 17:30:47 2021 | q: 24/31 | q_time: 5.181596s | E: 52 | q_time/E: 0.099646s | shuffle time: 0.000255s
Mon Jan 25 17:30:51 2021 | q: 25/31 | q_time: 3.760724s | E: 55 | q_time/E: 0.068377s | shuffle time: 0.000253s
Mon Jan 25 17:30:54 2021 | q: 26/31 | q_time: 3.924425s | E: 58 | q_time/E: 0.067663s | shuffle time: 0.000252s
Mon Jan 25 17:30:59 2021 | q: 27/31 | q_time: 4.144349s | E: 61 | q_time/E: 0.067940s | shuffle time: 0.000251s
Mon Jan 25 17:31:03 2021 | q: 28/31 | q_time: 4.715279s | E: 65 | q_time/E: 0.072543s | shuffle time: 0.000250s
Mon Jan 25 17:31:08 2021 | q: 29/31 | q_time: 4.833800s | E: 67 | q_time/E: 0.072146s | shuffle time: 0.000372s
Mon Jan 25 17:31:13 2021 | q: 30/31 | q_time: 4.639314s | E: 69 | q_time/E: 0.067236s | shuffle time: 0.000247s
Mon Jan 25 17:31:18 2021 | q: 31/31 | q_time: 4.723056s | E: 71 | q_time/E: 0.066522s | shuffle time: 0.000245s
