run: 473 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 06:47:10 2021 | q: 0/31 | q_time: 0.056084s | E: 1 | q_time/E: 0.056084s | shuffle time: 0.000000s
Mon Jan 25 06:47:10 2021 | q: 1/31 | q_time: 0.051662s | E: 1 | q_time/E: 0.051662s | shuffle time: 0.000211s
Mon Jan 25 06:47:10 2021 | q: 2/31 | q_time: 0.113589s | E: 2 | q_time/E: 0.056794s | shuffle time: 0.000237s
Mon Jan 25 06:47:11 2021 | q: 3/31 | q_time: 0.177737s | E: 3 | q_time/E: 0.059246s | shuffle time: 0.000229s
Mon Jan 25 06:47:11 2021 | q: 4/31 | q_time: 0.307920s | E: 5 | q_time/E: 0.061584s | shuffle time: 0.000237s
Mon Jan 25 06:47:11 2021 | q: 5/31 | q_time: 0.378488s | E: 6 | q_time/E: 0.063081s | shuffle time: 0.000243s
Mon Jan 25 06:47:12 2021 | q: 6/31 | q_time: 0.520806s | E: 8 | q_time/E: 0.065101s | shuffle time: 0.000242s
Mon Jan 25 06:47:12 2021 | q: 7/31 | q_time: 0.643404s | E: 10 | q_time/E: 0.064340s | shuffle time: 0.000240s
Mon Jan 25 06:47:13 2021 | q: 8/31 | q_time: 0.823311s | E: 12 | q_time/E: 0.068609s | shuffle time: 0.000246s
Mon Jan 25 06:47:14 2021 | q: 9/31 | q_time: 0.930800s | E: 14 | q_time/E: 0.066486s | shuffle time: 0.000250s
Mon Jan 25 06:47:15 2021 | q: 10/31 | q_time: 1.071334s | E: 16 | q_time/E: 0.066958s | shuffle time: 0.000250s
Mon Jan 25 06:47:16 2021 | q: 11/31 | q_time: 1.208683s | E: 18 | q_time/E: 0.067149s | shuffle time: 0.000248s
Mon Jan 25 06:47:18 2021 | q: 12/31 | q_time: 1.419904s | E: 21 | q_time/E: 0.067614s | shuffle time: 0.000252s
Mon Jan 25 06:47:19 2021 | q: 13/31 | q_time: 1.549671s | E: 23 | q_time/E: 0.067377s | shuffle time: 0.000252s
Mon Jan 25 06:47:21 2021 | q: 14/31 | q_time: 1.718678s | E: 26 | q_time/E: 0.066103s | shuffle time: 0.000252s
Mon Jan 25 06:47:23 2021 | q: 15/31 | q_time: 1.937896s | E: 28 | q_time/E: 0.069211s | shuffle time: 0.000251s
Mon Jan 25 06:47:25 2021 | q: 16/31 | q_time: 2.117794s | E: 31 | q_time/E: 0.068316s | shuffle time: 0.000248s
Mon Jan 25 06:47:27 2021 | q: 17/31 | q_time: 2.285484s | E: 34 | q_time/E: 0.067220s | shuffle time: 0.000251s
Mon Jan 25 06:47:30 2021 | q: 18/31 | q_time: 2.448817s | E: 36 | q_time/E: 0.068023s | shuffle time: 0.000252s
Mon Jan 25 06:47:33 2021 | q: 19/31 | q_time: 2.625765s | E: 38 | q_time/E: 0.069099s | shuffle time: 0.000250s
Mon Jan 25 06:47:35 2021 | q: 20/31 | q_time: 2.761915s | E: 41 | q_time/E: 0.067364s | shuffle time: 0.000252s
Mon Jan 25 06:47:38 2021 | q: 21/31 | q_time: 2.900655s | E: 43 | q_time/E: 0.067457s | shuffle time: 0.000254s
Mon Jan 25 06:47:41 2021 | q: 22/31 | q_time: 3.082501s | E: 46 | q_time/E: 0.067011s | shuffle time: 0.000259s
Mon Jan 25 06:47:45 2021 | q: 23/31 | q_time: 3.353157s | E: 49 | q_time/E: 0.068432s | shuffle time: 0.000256s
Mon Jan 25 06:47:48 2021 | q: 24/31 | q_time: 3.487662s | E: 52 | q_time/E: 0.067070s | shuffle time: 0.000256s
Mon Jan 25 06:47:52 2021 | q: 25/31 | q_time: 3.776302s | E: 55 | q_time/E: 0.068660s | shuffle time: 0.000254s
Mon Jan 25 06:47:56 2021 | q: 26/31 | q_time: 3.866863s | E: 58 | q_time/E: 0.066670s | shuffle time: 0.000252s
Mon Jan 25 06:48:00 2021 | q: 27/31 | q_time: 4.120260s | E: 61 | q_time/E: 0.067545s | shuffle time: 0.000251s
Mon Jan 25 06:48:05 2021 | q: 28/31 | q_time: 4.622639s | E: 65 | q_time/E: 0.071118s | shuffle time: 0.000249s
Mon Jan 25 06:48:09 2021 | q: 29/31 | q_time: 4.545743s | E: 67 | q_time/E: 0.067847s | shuffle time: 0.000250s
Mon Jan 25 06:48:14 2021 | q: 30/31 | q_time: 4.570728s | E: 69 | q_time/E: 0.066242s | shuffle time: 0.000246s
Mon Jan 25 06:48:18 2021 | q: 31/31 | q_time: 4.768058s | E: 71 | q_time/E: 0.067156s | shuffle time: 0.000244s
