q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.054697 1 0.054697 639938 639937 0
1 31 0.052488 1 0.052488 639938 639937 0
2 31 0.115293 2 0.057646 1281741 928763 352977
3 31 0.178623 3 0.059541 1922291 1345310 576980
4 31 0.308308 5 0.061662 3216597 1968696 1247900
5 31 0.384075 6 0.064012 3899062 2542022 1357039
6 31 0.513668 8 0.064209 5140508 3117645 2022862
7 31 0.665986 10 0.066599 6562178 3852682 2709495
8 31 0.834815 12 0.069568 8203969 4712503 3491465
9 31 0.980032 14 0.070002 9508715 5394569 4114145
10 31 1.096114 16 0.068507 10455797 5846163 4609633
11 31 1.232654 18 0.068481 11650490 6456616 5193873
12 31 1.426249 21 0.067917 14072522 7454368 6618153
13 31 1.514951 23 0.065867 14822903 7814711 7008191
14 31 1.767189 26 0.067969 17385357 8958478 8426878
15 31 1.999074 28 0.071396 19669419 10207480 9461938
16 31 2.113833 31 0.068188 20834046 10449557 10384488
17 31 2.470401 34 0.072659 24334806 12094128 12240677
18 31 2.579994 36 0.071666 25135158 12367770 12767387
19 31 2.606648 38 0.068596 25174054 12383014 12791039
20 31 2.928850 41 0.071435 28390792 13714578 14676213
21 31 2.938609 43 0.068340 28145213 13535547 14609665
22 31 3.235072 46 0.070328 31177963 14699416 16478546
23 31 3.326606 49 0.067890 32251013 14834330 17416682
24 31 3.595668 52 0.069147 35524079 16017367 19506711
25 31 3.837549 55 0.069774 38074172 16876435 21197736
26 31 3.984183 58 0.068693 39722921 17163109 22559811
27 31 4.063786 61 0.066619 40582257 17118980 23463276
28 31 4.632693 65 0.071272 44577149 17982039 26595109
29 31 4.512273 67 0.067347 43944378 17460791 26483586
30 31 4.972478 69 0.072065 49438792 19565142 29873649
31 31 4.765312 71 0.067117 47785067 18323897 29461169
69.6884
