run: 439 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 06:05:34 2021 | q: 0/31 | q_time: 0.132053s | E: 1 | q_time/E: 0.132053s | shuffle time: 0.000000s
Mon Jan 25 06:05:34 2021 | q: 1/31 | q_time: 0.116407s | E: 1 | q_time/E: 0.116407s | shuffle time: 0.000478s
Mon Jan 25 06:05:35 2021 | q: 2/31 | q_time: 0.245536s | E: 2 | q_time/E: 0.122768s | shuffle time: 0.000488s
Mon Jan 25 06:05:35 2021 | q: 3/31 | q_time: 0.368220s | E: 3 | q_time/E: 0.122740s | shuffle time: 0.000511s
Mon Jan 25 06:05:35 2021 | q: 4/31 | q_time: 0.540439s | E: 5 | q_time/E: 0.108088s | shuffle time: 0.000460s
Mon Jan 25 06:05:36 2021 | q: 5/31 | q_time: 0.549341s | E: 6 | q_time/E: 0.091557s | shuffle time: 0.000396s
Mon Jan 25 06:05:37 2021 | q: 6/31 | q_time: 0.607569s | E: 8 | q_time/E: 0.075946s | shuffle time: 0.000304s
Mon Jan 25 06:05:37 2021 | q: 7/31 | q_time: 0.695482s | E: 10 | q_time/E: 0.069548s | shuffle time: 0.000260s
Mon Jan 25 06:05:38 2021 | q: 8/31 | q_time: 0.783514s | E: 12 | q_time/E: 0.065293s | shuffle time: 0.000244s
Mon Jan 25 06:05:39 2021 | q: 9/31 | q_time: 0.925859s | E: 14 | q_time/E: 0.066133s | shuffle time: 0.000245s
Mon Jan 25 06:05:40 2021 | q: 10/31 | q_time: 1.070225s | E: 16 | q_time/E: 0.066889s | shuffle time: 0.000247s
Mon Jan 25 06:05:41 2021 | q: 11/31 | q_time: 1.232021s | E: 18 | q_time/E: 0.068446s | shuffle time: 0.000247s
Mon Jan 25 06:05:43 2021 | q: 12/31 | q_time: 1.389212s | E: 21 | q_time/E: 0.066153s | shuffle time: 0.000248s
Mon Jan 25 06:05:44 2021 | q: 13/31 | q_time: 1.511064s | E: 23 | q_time/E: 0.065698s | shuffle time: 0.000251s
Mon Jan 25 06:05:46 2021 | q: 14/31 | q_time: 1.702396s | E: 26 | q_time/E: 0.065477s | shuffle time: 0.000249s
Mon Jan 25 06:05:48 2021 | q: 15/31 | q_time: 1.934754s | E: 28 | q_time/E: 0.069098s | shuffle time: 0.000247s
Mon Jan 25 06:05:50 2021 | q: 16/31 | q_time: 2.218217s | E: 31 | q_time/E: 0.071555s | shuffle time: 0.000245s
Mon Jan 25 06:05:53 2021 | q: 17/31 | q_time: 2.490077s | E: 34 | q_time/E: 0.073238s | shuffle time: 0.000250s
Mon Jan 25 06:05:55 2021 | q: 18/31 | q_time: 2.467171s | E: 36 | q_time/E: 0.068533s | shuffle time: 0.000252s
Mon Jan 25 06:05:58 2021 | q: 19/31 | q_time: 2.596149s | E: 38 | q_time/E: 0.068320s | shuffle time: 0.000252s
Mon Jan 25 06:06:01 2021 | q: 20/31 | q_time: 3.071621s | E: 41 | q_time/E: 0.074918s | shuffle time: 0.000254s
Mon Jan 25 06:06:04 2021 | q: 21/31 | q_time: 2.907019s | E: 43 | q_time/E: 0.067605s | shuffle time: 0.000254s
Mon Jan 25 06:06:07 2021 | q: 22/31 | q_time: 3.319626s | E: 46 | q_time/E: 0.072166s | shuffle time: 0.000254s
Mon Jan 25 06:06:10 2021 | q: 23/31 | q_time: 3.339926s | E: 49 | q_time/E: 0.068162s | shuffle time: 0.000254s
Mon Jan 25 06:06:14 2021 | q: 24/31 | q_time: 3.659994s | E: 52 | q_time/E: 0.070384s | shuffle time: 0.000257s
Mon Jan 25 06:06:18 2021 | q: 25/31 | q_time: 3.883938s | E: 55 | q_time/E: 0.070617s | shuffle time: 0.000256s
Mon Jan 25 06:06:22 2021 | q: 26/31 | q_time: 3.885635s | E: 58 | q_time/E: 0.066994s | shuffle time: 0.000255s
Mon Jan 25 06:06:26 2021 | q: 27/31 | q_time: 4.075369s | E: 61 | q_time/E: 0.066809s | shuffle time: 0.000250s
Mon Jan 25 06:06:30 2021 | q: 28/31 | q_time: 4.610200s | E: 65 | q_time/E: 0.070926s | shuffle time: 0.000250s
Mon Jan 25 06:06:35 2021 | q: 29/31 | q_time: 4.928452s | E: 67 | q_time/E: 0.073559s | shuffle time: 0.000250s
Mon Jan 25 06:06:47 2021 | q: 30/31 | q_time: 12.157641s | E: 69 | q_time/E: 0.176198s | shuffle time: 0.000940s
Mon Jan 25 06:06:52 2021 | q: 31/31 | q_time: 4.875748s | E: 71 | q_time/E: 0.068673s | shuffle time: 0.000298s
