run: 650 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 10:22:50 2021 | q: 0/31 | q_time: 0.053526s | E: 1 | q_time/E: 0.053526s | shuffle time: 0.000000s
Mon Jan 25 10:22:50 2021 | q: 1/31 | q_time: 0.051536s | E: 1 | q_time/E: 0.051536s | shuffle time: 0.000207s
Mon Jan 25 10:22:51 2021 | q: 2/31 | q_time: 0.113381s | E: 2 | q_time/E: 0.056690s | shuffle time: 0.000235s
Mon Jan 25 10:22:51 2021 | q: 3/31 | q_time: 0.177045s | E: 3 | q_time/E: 0.059015s | shuffle time: 0.000227s
Mon Jan 25 10:22:51 2021 | q: 4/31 | q_time: 0.308462s | E: 5 | q_time/E: 0.061692s | shuffle time: 0.000236s
Mon Jan 25 10:22:51 2021 | q: 5/31 | q_time: 0.378373s | E: 6 | q_time/E: 0.063062s | shuffle time: 0.000242s
Mon Jan 25 10:22:52 2021 | q: 6/31 | q_time: 0.512753s | E: 8 | q_time/E: 0.064094s | shuffle time: 0.000242s
Mon Jan 25 10:22:53 2021 | q: 7/31 | q_time: 0.656851s | E: 10 | q_time/E: 0.065685s | shuffle time: 0.000240s
Mon Jan 25 10:22:53 2021 | q: 8/31 | q_time: 0.787718s | E: 12 | q_time/E: 0.065643s | shuffle time: 0.000245s
Mon Jan 25 10:22:54 2021 | q: 9/31 | q_time: 0.959366s | E: 14 | q_time/E: 0.068526s | shuffle time: 0.000243s
Mon Jan 25 10:22:55 2021 | q: 10/31 | q_time: 1.078574s | E: 16 | q_time/E: 0.067411s | shuffle time: 0.000247s
Mon Jan 25 10:22:57 2021 | q: 11/31 | q_time: 1.237256s | E: 18 | q_time/E: 0.068736s | shuffle time: 0.000249s
Mon Jan 25 10:22:58 2021 | q: 12/31 | q_time: 1.375286s | E: 21 | q_time/E: 0.065490s | shuffle time: 0.000249s
Mon Jan 25 10:23:00 2021 | q: 13/31 | q_time: 1.544240s | E: 23 | q_time/E: 0.067141s | shuffle time: 0.000247s
Mon Jan 25 10:23:01 2021 | q: 14/31 | q_time: 1.714266s | E: 26 | q_time/E: 0.065933s | shuffle time: 0.000248s
Mon Jan 25 10:23:03 2021 | q: 15/31 | q_time: 1.821398s | E: 28 | q_time/E: 0.065050s | shuffle time: 0.000247s
Mon Jan 25 10:23:05 2021 | q: 16/31 | q_time: 2.202764s | E: 31 | q_time/E: 0.071057s | shuffle time: 0.000245s
Mon Jan 25 10:23:08 2021 | q: 17/31 | q_time: 2.271368s | E: 34 | q_time/E: 0.066805s | shuffle time: 0.000248s
Mon Jan 25 10:23:10 2021 | q: 18/31 | q_time: 2.470971s | E: 36 | q_time/E: 0.068638s | shuffle time: 0.000250s
Mon Jan 25 10:23:13 2021 | q: 19/31 | q_time: 2.644066s | E: 38 | q_time/E: 0.069581s | shuffle time: 0.000252s
Mon Jan 25 10:23:16 2021 | q: 20/31 | q_time: 2.987565s | E: 41 | q_time/E: 0.072867s | shuffle time: 0.000253s
Mon Jan 25 10:23:19 2021 | q: 21/31 | q_time: 2.979309s | E: 43 | q_time/E: 0.069286s | shuffle time: 0.000253s
Mon Jan 25 10:23:22 2021 | q: 22/31 | q_time: 3.398019s | E: 46 | q_time/E: 0.073870s | shuffle time: 0.000254s
Mon Jan 25 10:23:25 2021 | q: 23/31 | q_time: 3.363059s | E: 49 | q_time/E: 0.068634s | shuffle time: 0.000254s
Mon Jan 25 10:23:29 2021 | q: 24/31 | q_time: 3.587412s | E: 52 | q_time/E: 0.068989s | shuffle time: 0.000253s
Mon Jan 25 10:23:33 2021 | q: 25/31 | q_time: 3.682841s | E: 55 | q_time/E: 0.066961s | shuffle time: 0.000255s
Mon Jan 25 10:23:37 2021 | q: 26/31 | q_time: 3.916092s | E: 58 | q_time/E: 0.067519s | shuffle time: 0.000253s
Mon Jan 25 10:23:41 2021 | q: 27/31 | q_time: 4.115562s | E: 61 | q_time/E: 0.067468s | shuffle time: 0.000250s
Mon Jan 25 10:23:45 2021 | q: 28/31 | q_time: 4.510911s | E: 65 | q_time/E: 0.069399s | shuffle time: 0.000249s
Mon Jan 25 10:23:50 2021 | q: 29/31 | q_time: 4.636175s | E: 67 | q_time/E: 0.069197s | shuffle time: 0.000248s
Mon Jan 25 10:23:55 2021 | q: 30/31 | q_time: 4.663855s | E: 69 | q_time/E: 0.067592s | shuffle time: 0.000246s
Mon Jan 25 10:23:59 2021 | q: 31/31 | q_time: 4.799600s | E: 71 | q_time/E: 0.067600s | shuffle time: 0.000244s
