q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.053928 1 0.053928 639938 639937 0
1 31 0.051500 1 0.051500 639938 639937 0
2 31 0.113542 2 0.056771 1281079 930939 350139
3 31 0.177317 3 0.059106 1920399 1342848 577550
4 31 0.304963 5 0.060993 3214592 1949974 1264617
5 31 0.375610 6 0.062602 3846211 2492701 1353509
6 31 0.509413 8 0.063677 5149183 3101421 2047761
7 31 0.646134 10 0.064613 6410947 3741625 2669321
8 31 0.787024 12 0.065585 7751226 4427896 3323329
9 31 0.941782 14 0.067270 9173730 5183262 3990467
10 31 1.076857 16 0.067304 10289391 5717939 4571451
11 31 1.214708 18 0.067484 11608135 6403377 5204757
12 31 1.416690 21 0.067461 14101203 7487804 6613398
13 31 1.552727 23 0.067510 15315304 8107183 7208120
14 31 1.760750 26 0.067721 17403470 8962539 8440930
15 31 1.934750 28 0.069098 19160259 9866678 9293580
16 31 2.081261 31 0.067137 20621382 10348954 10272427
17 31 2.386960 34 0.070205 23553538 11636979 11916558
18 31 2.503324 36 0.069537 24459346 12057442 12401903
19 31 2.557383 38 0.067300 24782896 12203930 12578965
20 31 2.821617 41 0.068820 27445412 13202062 14243349
21 31 3.018378 43 0.070195 29056730 14017375 15039354
22 31 3.141340 46 0.068290 30338519 14236993 16101525
23 31 3.589554 49 0.073256 35166687 16242329 18924357
24 31 3.986752 52 0.076668 39515370 17857773 21657596
25 31 3.723817 55 0.067706 36589763 16178095 20411667
26 31 3.873587 58 0.066786 38390198 16571225 21818972
27 31 4.046709 61 0.066339 40410896 17021335 23389560
28 31 4.518686 65 0.069518 43319132 17547684 25771447
29 31 4.594348 67 0.068572 44655930 17755001 26900928
30 31 13.544331 69 0.196295 45578085 17884391 27693693
31 31 12.253972 71 0.172591 49300406 18961407 30338998
85.56
