run: 911 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 15:46:00 2021 | q: 0/31 | q_time: 0.231455s | E: 1 | q_time/E: 0.231455s | shuffle time: 0.000000s
Mon Jan 25 15:46:00 2021 | q: 1/31 | q_time: 0.211951s | E: 1 | q_time/E: 0.211951s | shuffle time: 0.000876s
Mon Jan 25 15:46:01 2021 | q: 2/31 | q_time: 0.425068s | E: 2 | q_time/E: 0.212534s | shuffle time: 0.000892s
Mon Jan 25 15:46:01 2021 | q: 3/31 | q_time: 0.591847s | E: 3 | q_time/E: 0.197282s | shuffle time: 0.000805s
Mon Jan 25 15:46:02 2021 | q: 4/31 | q_time: 0.890962s | E: 5 | q_time/E: 0.178192s | shuffle time: 0.000719s
Mon Jan 25 15:46:03 2021 | q: 5/31 | q_time: 0.882021s | E: 6 | q_time/E: 0.147003s | shuffle time: 0.000628s
Mon Jan 25 15:46:04 2021 | q: 6/31 | q_time: 1.012843s | E: 8 | q_time/E: 0.126605s | shuffle time: 0.000524s
Mon Jan 25 15:46:05 2021 | q: 7/31 | q_time: 1.059304s | E: 10 | q_time/E: 0.105930s | shuffle time: 0.000402s
Mon Jan 25 15:46:06 2021 | q: 8/31 | q_time: 1.012712s | E: 12 | q_time/E: 0.084393s | shuffle time: 0.000352s
Mon Jan 25 15:46:07 2021 | q: 9/31 | q_time: 1.011865s | E: 14 | q_time/E: 0.072276s | shuffle time: 0.000298s
Mon Jan 25 15:46:08 2021 | q: 10/31 | q_time: 1.093826s | E: 16 | q_time/E: 0.068364s | shuffle time: 0.000255s
Mon Jan 25 15:46:10 2021 | q: 11/31 | q_time: 1.229689s | E: 18 | q_time/E: 0.068316s | shuffle time: 0.000245s
Mon Jan 25 15:46:11 2021 | q: 12/31 | q_time: 1.383366s | E: 21 | q_time/E: 0.065875s | shuffle time: 0.000248s
Mon Jan 25 15:46:12 2021 | q: 13/31 | q_time: 1.504452s | E: 23 | q_time/E: 0.065411s | shuffle time: 0.000250s
Mon Jan 25 15:46:14 2021 | q: 14/31 | q_time: 1.729276s | E: 26 | q_time/E: 0.066511s | shuffle time: 0.000248s
Mon Jan 25 15:46:16 2021 | q: 15/31 | q_time: 1.897451s | E: 28 | q_time/E: 0.067766s | shuffle time: 0.000246s
Mon Jan 25 15:46:18 2021 | q: 16/31 | q_time: 2.121533s | E: 31 | q_time/E: 0.068437s | shuffle time: 0.000244s
Mon Jan 25 15:46:21 2021 | q: 17/31 | q_time: 2.434152s | E: 34 | q_time/E: 0.071593s | shuffle time: 0.000246s
Mon Jan 25 15:46:23 2021 | q: 18/31 | q_time: 2.424879s | E: 36 | q_time/E: 0.067358s | shuffle time: 0.000249s
Mon Jan 25 15:46:26 2021 | q: 19/31 | q_time: 2.575380s | E: 38 | q_time/E: 0.067773s | shuffle time: 0.000250s
Mon Jan 25 15:46:28 2021 | q: 20/31 | q_time: 2.863814s | E: 41 | q_time/E: 0.069849s | shuffle time: 0.000250s
Mon Jan 25 15:46:31 2021 | q: 21/31 | q_time: 2.990263s | E: 43 | q_time/E: 0.069541s | shuffle time: 0.000250s
Mon Jan 25 15:46:35 2021 | q: 22/31 | q_time: 3.233576s | E: 46 | q_time/E: 0.070295s | shuffle time: 0.000253s
Mon Jan 25 15:46:38 2021 | q: 23/31 | q_time: 3.356316s | E: 49 | q_time/E: 0.068496s | shuffle time: 0.000253s
Mon Jan 25 15:46:41 2021 | q: 24/31 | q_time: 3.412587s | E: 52 | q_time/E: 0.065627s | shuffle time: 0.000253s
Mon Jan 25 15:46:45 2021 | q: 25/31 | q_time: 3.774137s | E: 55 | q_time/E: 0.068621s | shuffle time: 0.000251s
Mon Jan 25 15:46:49 2021 | q: 26/31 | q_time: 3.873655s | E: 58 | q_time/E: 0.066787s | shuffle time: 0.000250s
Mon Jan 25 15:46:53 2021 | q: 27/31 | q_time: 4.012685s | E: 61 | q_time/E: 0.065782s | shuffle time: 0.000249s
Mon Jan 25 15:46:58 2021 | q: 28/31 | q_time: 4.565173s | E: 65 | q_time/E: 0.070233s | shuffle time: 0.000247s
Mon Jan 25 15:47:02 2021 | q: 29/31 | q_time: 4.543096s | E: 67 | q_time/E: 0.067807s | shuffle time: 0.000247s
Mon Jan 25 15:47:07 2021 | q: 30/31 | q_time: 4.593456s | E: 69 | q_time/E: 0.066572s | shuffle time: 0.000246s
Mon Jan 25 15:47:12 2021 | q: 31/31 | q_time: 4.701584s | E: 71 | q_time/E: 0.066219s | shuffle time: 0.000244s
