run: 825 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 14:00:28 2021 | q: 0/31 | q_time: 0.316539s | E: 1 | q_time/E: 0.316539s | shuffle time: 0.000000s
Mon Jan 25 14:00:28 2021 | q: 1/31 | q_time: 0.301639s | E: 1 | q_time/E: 0.301639s | shuffle time: 0.001224s
Mon Jan 25 14:00:29 2021 | q: 2/31 | q_time: 0.637093s | E: 2 | q_time/E: 0.318547s | shuffle time: 0.001330s
Mon Jan 25 14:00:29 2021 | q: 3/31 | q_time: 0.854498s | E: 3 | q_time/E: 0.284833s | shuffle time: 0.001180s
Mon Jan 25 14:00:31 2021 | q: 4/31 | q_time: 1.194473s | E: 5 | q_time/E: 0.238895s | shuffle time: 0.001023s
Mon Jan 25 14:00:32 2021 | q: 5/31 | q_time: 1.171570s | E: 6 | q_time/E: 0.195262s | shuffle time: 0.000817s
Mon Jan 25 14:00:33 2021 | q: 6/31 | q_time: 1.228482s | E: 8 | q_time/E: 0.153560s | shuffle time: 0.000664s
Mon Jan 25 14:00:34 2021 | q: 7/31 | q_time: 1.303408s | E: 10 | q_time/E: 0.130341s | shuffle time: 0.000498s
Mon Jan 25 14:00:36 2021 | q: 8/31 | q_time: 1.250285s | E: 12 | q_time/E: 0.104190s | shuffle time: 0.000418s
Mon Jan 25 14:00:37 2021 | q: 9/31 | q_time: 1.262369s | E: 14 | q_time/E: 0.090169s | shuffle time: 0.000318s
Mon Jan 25 14:00:38 2021 | q: 10/31 | q_time: 1.152469s | E: 16 | q_time/E: 0.072029s | shuffle time: 0.000266s
Mon Jan 25 14:00:39 2021 | q: 11/31 | q_time: 1.219765s | E: 18 | q_time/E: 0.067765s | shuffle time: 0.000248s
Mon Jan 25 14:00:41 2021 | q: 12/31 | q_time: 1.409537s | E: 21 | q_time/E: 0.067121s | shuffle time: 0.000248s
Mon Jan 25 14:00:42 2021 | q: 13/31 | q_time: 1.585172s | E: 23 | q_time/E: 0.068921s | shuffle time: 0.000250s
Mon Jan 25 14:00:44 2021 | q: 14/31 | q_time: 1.712664s | E: 26 | q_time/E: 0.065872s | shuffle time: 0.000252s
Mon Jan 25 14:00:46 2021 | q: 15/31 | q_time: 1.858491s | E: 28 | q_time/E: 0.066375s | shuffle time: 0.000249s
Mon Jan 25 14:00:48 2021 | q: 16/31 | q_time: 2.085087s | E: 31 | q_time/E: 0.067261s | shuffle time: 0.000245s
Mon Jan 25 14:00:50 2021 | q: 17/31 | q_time: 2.272087s | E: 34 | q_time/E: 0.066826s | shuffle time: 0.000247s
Mon Jan 25 14:00:53 2021 | q: 18/31 | q_time: 2.425730s | E: 36 | q_time/E: 0.067381s | shuffle time: 0.000249s
Mon Jan 25 14:00:55 2021 | q: 19/31 | q_time: 2.673144s | E: 38 | q_time/E: 0.070346s | shuffle time: 0.000249s
Mon Jan 25 14:00:58 2021 | q: 20/31 | q_time: 2.894964s | E: 41 | q_time/E: 0.070609s | shuffle time: 0.000252s
Mon Jan 25 14:01:01 2021 | q: 21/31 | q_time: 3.037787s | E: 43 | q_time/E: 0.070646s | shuffle time: 0.000251s
Mon Jan 25 14:01:04 2021 | q: 22/31 | q_time: 3.223389s | E: 46 | q_time/E: 0.070074s | shuffle time: 0.000253s
Mon Jan 25 14:01:08 2021 | q: 23/31 | q_time: 3.267304s | E: 49 | q_time/E: 0.066680s | shuffle time: 0.000253s
Mon Jan 25 14:01:11 2021 | q: 24/31 | q_time: 3.690863s | E: 52 | q_time/E: 0.070978s | shuffle time: 0.000253s
Mon Jan 25 14:01:15 2021 | q: 25/31 | q_time: 3.611995s | E: 55 | q_time/E: 0.065673s | shuffle time: 0.000253s
Mon Jan 25 14:01:19 2021 | q: 26/31 | q_time: 3.762125s | E: 58 | q_time/E: 0.064864s | shuffle time: 0.000250s
Mon Jan 25 14:01:23 2021 | q: 27/31 | q_time: 4.256111s | E: 61 | q_time/E: 0.069772s | shuffle time: 0.000249s
Mon Jan 25 14:01:28 2021 | q: 28/31 | q_time: 4.733621s | E: 65 | q_time/E: 0.072825s | shuffle time: 0.000248s
Mon Jan 25 14:01:36 2021 | q: 29/31 | q_time: 7.836539s | E: 67 | q_time/E: 0.116963s | shuffle time: 0.000552s
Mon Jan 25 14:01:40 2021 | q: 30/31 | q_time: 4.648615s | E: 69 | q_time/E: 0.067371s | shuffle time: 0.000267s
Mon Jan 25 14:01:45 2021 | q: 31/31 | q_time: 4.731931s | E: 71 | q_time/E: 0.066647s | shuffle time: 0.000244s
