run: 463 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 06:35:31 2021 | q: 0/31 | q_time: 0.054710s | E: 1 | q_time/E: 0.054710s | shuffle time: 0.000000s
Mon Jan 25 06:35:31 2021 | q: 1/31 | q_time: 0.051982s | E: 1 | q_time/E: 0.051982s | shuffle time: 0.000207s
Mon Jan 25 06:35:31 2021 | q: 2/31 | q_time: 0.113454s | E: 2 | q_time/E: 0.056727s | shuffle time: 0.000233s
Mon Jan 25 06:35:31 2021 | q: 3/31 | q_time: 0.177105s | E: 3 | q_time/E: 0.059035s | shuffle time: 0.000225s
Mon Jan 25 06:35:31 2021 | q: 4/31 | q_time: 0.304412s | E: 5 | q_time/E: 0.060882s | shuffle time: 0.000234s
Mon Jan 25 06:35:32 2021 | q: 5/31 | q_time: 0.376871s | E: 6 | q_time/E: 0.062812s | shuffle time: 0.000242s
Mon Jan 25 06:35:32 2021 | q: 6/31 | q_time: 0.508531s | E: 8 | q_time/E: 0.063566s | shuffle time: 0.000240s
Mon Jan 25 06:35:33 2021 | q: 7/31 | q_time: 0.649744s | E: 10 | q_time/E: 0.064974s | shuffle time: 0.000238s
Mon Jan 25 06:35:34 2021 | q: 8/31 | q_time: 0.860971s | E: 12 | q_time/E: 0.071748s | shuffle time: 0.000248s
Mon Jan 25 06:35:35 2021 | q: 9/31 | q_time: 0.937454s | E: 14 | q_time/E: 0.066961s | shuffle time: 0.000245s
Mon Jan 25 06:35:36 2021 | q: 10/31 | q_time: 1.092686s | E: 16 | q_time/E: 0.068293s | shuffle time: 0.000247s
Mon Jan 25 06:35:37 2021 | q: 11/31 | q_time: 1.221508s | E: 18 | q_time/E: 0.067862s | shuffle time: 0.000247s
Mon Jan 25 06:35:38 2021 | q: 12/31 | q_time: 1.418540s | E: 21 | q_time/E: 0.067550s | shuffle time: 0.000249s
Mon Jan 25 06:35:40 2021 | q: 13/31 | q_time: 1.567240s | E: 23 | q_time/E: 0.068141s | shuffle time: 0.000249s
Mon Jan 25 06:35:42 2021 | q: 14/31 | q_time: 1.794962s | E: 26 | q_time/E: 0.069037s | shuffle time: 0.000248s
Mon Jan 25 06:35:43 2021 | q: 15/31 | q_time: 1.842714s | E: 28 | q_time/E: 0.065811s | shuffle time: 0.000247s
Mon Jan 25 06:35:46 2021 | q: 16/31 | q_time: 2.183735s | E: 31 | q_time/E: 0.070443s | shuffle time: 0.000249s
Mon Jan 25 06:35:48 2021 | q: 17/31 | q_time: 2.481080s | E: 34 | q_time/E: 0.072973s | shuffle time: 0.000249s
Mon Jan 25 06:35:51 2021 | q: 18/31 | q_time: 2.517542s | E: 36 | q_time/E: 0.069932s | shuffle time: 0.000251s
Mon Jan 25 06:35:53 2021 | q: 19/31 | q_time: 2.679188s | E: 38 | q_time/E: 0.070505s | shuffle time: 0.000251s
Mon Jan 25 06:35:56 2021 | q: 20/31 | q_time: 3.045134s | E: 41 | q_time/E: 0.074272s | shuffle time: 0.000252s
Mon Jan 25 06:35:59 2021 | q: 21/31 | q_time: 2.909946s | E: 43 | q_time/E: 0.067673s | shuffle time: 0.000251s
Mon Jan 25 06:36:02 2021 | q: 22/31 | q_time: 3.137182s | E: 46 | q_time/E: 0.068200s | shuffle time: 0.000255s
Mon Jan 25 06:36:06 2021 | q: 23/31 | q_time: 3.425284s | E: 49 | q_time/E: 0.069904s | shuffle time: 0.000254s
Mon Jan 25 06:36:09 2021 | q: 24/31 | q_time: 3.429205s | E: 52 | q_time/E: 0.065946s | shuffle time: 0.000254s
Mon Jan 25 06:36:13 2021 | q: 25/31 | q_time: 3.668245s | E: 55 | q_time/E: 0.066695s | shuffle time: 0.000252s
Mon Jan 25 06:36:17 2021 | q: 26/31 | q_time: 3.879243s | E: 58 | q_time/E: 0.066883s | shuffle time: 0.000251s
Mon Jan 25 06:36:21 2021 | q: 27/31 | q_time: 3.969239s | E: 61 | q_time/E: 0.065069s | shuffle time: 0.000253s
Mon Jan 25 06:36:26 2021 | q: 28/31 | q_time: 4.714135s | E: 65 | q_time/E: 0.072525s | shuffle time: 0.000246s
Mon Jan 25 06:36:30 2021 | q: 29/31 | q_time: 4.697002s | E: 67 | q_time/E: 0.070105s | shuffle time: 0.000248s
Mon Jan 25 06:36:35 2021 | q: 30/31 | q_time: 4.637796s | E: 69 | q_time/E: 0.067214s | shuffle time: 0.000246s
Mon Jan 25 06:36:40 2021 | q: 31/31 | q_time: 4.757398s | E: 71 | q_time/E: 0.067006s | shuffle time: 0.000244s
