run: 323 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 03:45:47 2021 | q: 0/31 | q_time: 0.053471s | E: 1 | q_time/E: 0.053471s | shuffle time: 0.000000s
Mon Jan 25 03:45:47 2021 | q: 1/31 | q_time: 0.051360s | E: 1 | q_time/E: 0.051360s | shuffle time: 0.000206s
Mon Jan 25 03:45:47 2021 | q: 2/31 | q_time: 0.113040s | E: 2 | q_time/E: 0.056520s | shuffle time: 0.000233s
Mon Jan 25 03:45:47 2021 | q: 3/31 | q_time: 0.177219s | E: 3 | q_time/E: 0.059073s | shuffle time: 0.000226s
Mon Jan 25 03:45:48 2021 | q: 4/31 | q_time: 0.308742s | E: 5 | q_time/E: 0.061748s | shuffle time: 0.000234s
Mon Jan 25 03:45:48 2021 | q: 5/31 | q_time: 0.375789s | E: 6 | q_time/E: 0.062631s | shuffle time: 0.000240s
Mon Jan 25 03:45:48 2021 | q: 6/31 | q_time: 0.511666s | E: 8 | q_time/E: 0.063958s | shuffle time: 0.000240s
Mon Jan 25 03:45:49 2021 | q: 7/31 | q_time: 0.650762s | E: 10 | q_time/E: 0.065076s | shuffle time: 0.000244s
Mon Jan 25 03:45:50 2021 | q: 8/31 | q_time: 0.825607s | E: 12 | q_time/E: 0.068801s | shuffle time: 0.000242s
Mon Jan 25 03:45:51 2021 | q: 9/31 | q_time: 0.929707s | E: 14 | q_time/E: 0.066408s | shuffle time: 0.000246s
Mon Jan 25 03:45:52 2021 | q: 10/31 | q_time: 1.067399s | E: 16 | q_time/E: 0.066712s | shuffle time: 0.000248s
Mon Jan 25 03:45:53 2021 | q: 11/31 | q_time: 1.219315s | E: 18 | q_time/E: 0.067740s | shuffle time: 0.000246s
Mon Jan 25 03:45:55 2021 | q: 12/31 | q_time: 1.374793s | E: 21 | q_time/E: 0.065466s | shuffle time: 0.000248s
Mon Jan 25 03:45:56 2021 | q: 13/31 | q_time: 1.572044s | E: 23 | q_time/E: 0.068350s | shuffle time: 0.000250s
Mon Jan 25 03:45:58 2021 | q: 14/31 | q_time: 1.802409s | E: 26 | q_time/E: 0.069323s | shuffle time: 0.000248s
Mon Jan 25 03:46:00 2021 | q: 15/31 | q_time: 1.890110s | E: 28 | q_time/E: 0.067504s | shuffle time: 0.000247s
Mon Jan 25 03:46:02 2021 | q: 16/31 | q_time: 2.083694s | E: 31 | q_time/E: 0.067216s | shuffle time: 0.000247s
Mon Jan 25 03:46:04 2021 | q: 17/31 | q_time: 2.304264s | E: 34 | q_time/E: 0.067772s | shuffle time: 0.000258s
Mon Jan 25 03:46:07 2021 | q: 18/31 | q_time: 2.517524s | E: 36 | q_time/E: 0.069931s | shuffle time: 0.000253s
Mon Jan 25 03:46:09 2021 | q: 19/31 | q_time: 2.562477s | E: 38 | q_time/E: 0.067434s | shuffle time: 0.000253s
Mon Jan 25 03:46:12 2021 | q: 20/31 | q_time: 2.874599s | E: 41 | q_time/E: 0.070112s | shuffle time: 0.000253s
Mon Jan 25 03:46:15 2021 | q: 21/31 | q_time: 3.019685s | E: 43 | q_time/E: 0.070225s | shuffle time: 0.000256s
Mon Jan 25 03:46:18 2021 | q: 22/31 | q_time: 3.229892s | E: 46 | q_time/E: 0.070215s | shuffle time: 0.000257s
Mon Jan 25 03:46:22 2021 | q: 23/31 | q_time: 3.442959s | E: 49 | q_time/E: 0.070264s | shuffle time: 0.000254s
Mon Jan 25 03:46:25 2021 | q: 24/31 | q_time: 3.680483s | E: 52 | q_time/E: 0.070779s | shuffle time: 0.000255s
Mon Jan 25 03:46:29 2021 | q: 25/31 | q_time: 3.655752s | E: 55 | q_time/E: 0.066468s | shuffle time: 0.000260s
Mon Jan 25 03:46:33 2021 | q: 26/31 | q_time: 4.059683s | E: 58 | q_time/E: 0.069995s | shuffle time: 0.000255s
Mon Jan 25 03:46:37 2021 | q: 27/31 | q_time: 4.160186s | E: 61 | q_time/E: 0.068200s | shuffle time: 0.000251s
Mon Jan 25 03:46:42 2021 | q: 28/31 | q_time: 4.775126s | E: 65 | q_time/E: 0.073463s | shuffle time: 0.000248s
Mon Jan 25 03:46:47 2021 | q: 29/31 | q_time: 4.636534s | E: 67 | q_time/E: 0.069202s | shuffle time: 0.000248s
Mon Jan 25 03:46:52 2021 | q: 30/31 | q_time: 4.757297s | E: 69 | q_time/E: 0.068946s | shuffle time: 0.000246s
Mon Jan 25 03:46:56 2021 | q: 31/31 | q_time: 4.705938s | E: 71 | q_time/E: 0.066281s | shuffle time: 0.000245s
