q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.139966 1 0.139966 639938 639937 0
1 31 0.108234 1 0.108234 639938 639937 0
2 31 0.223568 2 0.111784 1280552 930026 350525
3 31 0.307781 3 0.102594 1923921 1345023 578897
4 31 0.509321 5 0.101864 3213147 1964868 1248278
5 31 0.551179 6 0.091863 3843890 2495868 1348021
6 31 0.678259 8 0.084782 5152446 3118280 2034165
7 31 0.772074 10 0.077207 6619155 3879973 2739181
8 31 0.934702 12 0.077892 8885469 5114950 3770518
9 31 0.941800 14 0.067271 9147646 5176640 3971005
10 31 1.082267 16 0.067642 10439295 5816324 4622970
11 31 1.212421 18 0.067357 11623221 6403187 5220033
12 31 1.398379 21 0.066589 13887312 7343282 6544029
13 31 1.504517 23 0.065414 14804770 7801035 7003734
14 31 1.704714 26 0.065566 16867520 8657823 8209696
15 31 1.877267 28 0.067045 18549019 9572225 8976793
16 31 2.131554 31 0.068760 21242134 10672937 10569196
17 31 2.469956 34 0.072646 24439029 12098144 12340884
18 31 2.554501 36 0.070958 25053577 12368509 12685067
19 31 2.588626 38 0.068122 25072194 12297647 12774546
20 31 2.735425 41 0.066718 26497391 12690811 13806579
21 31 2.916538 43 0.067826 27808921 13347196 14461724
22 31 3.122396 46 0.067878 30210348 14222914 15987433
23 31 3.677746 49 0.075056 33347874 15396938 17950935
24 31 6.700464 52 0.128855 37618592 16994283 20624308
25 31 3.753265 55 0.068241 36993300 16236318 20756981
26 31 3.902151 58 0.067278 38573836 16614993 21958842
27 31 3.981963 61 0.065278 40179206 16842001 23337204
28 31 4.900797 65 0.075397 44932992 18178331 26754660
29 31 4.551066 67 0.067926 44445082 17783246 26661835
30 31 4.640850 69 0.067259 45808926 18020925 27788000
31 31 4.787156 71 0.067425 47796399 18309468 29486930
73.3612
