run: 681 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 11:01:22 2021 | q: 0/31 | q_time: 0.083305s | E: 1 | q_time/E: 0.083305s | shuffle time: 0.000000s
Mon Jan 25 11:01:22 2021 | q: 1/31 | q_time: 0.084471s | E: 1 | q_time/E: 0.084471s | shuffle time: 0.000354s
Mon Jan 25 11:01:22 2021 | q: 2/31 | q_time: 0.155603s | E: 2 | q_time/E: 0.077801s | shuffle time: 0.000359s
Mon Jan 25 11:01:23 2021 | q: 3/31 | q_time: 0.211599s | E: 3 | q_time/E: 0.070533s | shuffle time: 0.000282s
Mon Jan 25 11:01:23 2021 | q: 4/31 | q_time: 0.335813s | E: 5 | q_time/E: 0.067163s | shuffle time: 0.000276s
Mon Jan 25 11:01:23 2021 | q: 5/31 | q_time: 0.393247s | E: 6 | q_time/E: 0.065541s | shuffle time: 0.000256s
Mon Jan 25 11:01:24 2021 | q: 6/31 | q_time: 0.518913s | E: 8 | q_time/E: 0.064864s | shuffle time: 0.000247s
Mon Jan 25 11:01:24 2021 | q: 7/31 | q_time: 0.652394s | E: 10 | q_time/E: 0.065239s | shuffle time: 0.000237s
Mon Jan 25 11:01:25 2021 | q: 8/31 | q_time: 0.786185s | E: 12 | q_time/E: 0.065515s | shuffle time: 0.000242s
Mon Jan 25 11:01:26 2021 | q: 9/31 | q_time: 0.952691s | E: 14 | q_time/E: 0.068049s | shuffle time: 0.000245s
Mon Jan 25 11:01:27 2021 | q: 10/31 | q_time: 1.079843s | E: 16 | q_time/E: 0.067490s | shuffle time: 0.000247s
Mon Jan 25 11:01:28 2021 | q: 11/31 | q_time: 1.212792s | E: 18 | q_time/E: 0.067377s | shuffle time: 0.000246s
Mon Jan 25 11:01:30 2021 | q: 12/31 | q_time: 1.391449s | E: 21 | q_time/E: 0.066259s | shuffle time: 0.000249s
Mon Jan 25 11:01:31 2021 | q: 13/31 | q_time: 1.539516s | E: 23 | q_time/E: 0.066935s | shuffle time: 0.000250s
Mon Jan 25 11:01:33 2021 | q: 14/31 | q_time: 1.808836s | E: 26 | q_time/E: 0.069571s | shuffle time: 0.000249s
Mon Jan 25 11:01:35 2021 | q: 15/31 | q_time: 1.982260s | E: 28 | q_time/E: 0.070795s | shuffle time: 0.000247s
Mon Jan 25 11:01:37 2021 | q: 16/31 | q_time: 2.070338s | E: 31 | q_time/E: 0.066785s | shuffle time: 0.000246s
Mon Jan 25 11:01:40 2021 | q: 17/31 | q_time: 2.279926s | E: 34 | q_time/E: 0.067057s | shuffle time: 0.000247s
Mon Jan 25 11:01:42 2021 | q: 18/31 | q_time: 2.520042s | E: 36 | q_time/E: 0.070001s | shuffle time: 0.000249s
Mon Jan 25 11:01:45 2021 | q: 19/31 | q_time: 2.626198s | E: 38 | q_time/E: 0.069110s | shuffle time: 0.000252s
Mon Jan 25 11:01:49 2021 | q: 20/31 | q_time: 4.064188s | E: 41 | q_time/E: 0.099127s | shuffle time: 0.000251s
Mon Jan 25 11:01:52 2021 | q: 21/31 | q_time: 3.174723s | E: 43 | q_time/E: 0.073831s | shuffle time: 0.000322s
Mon Jan 25 11:01:55 2021 | q: 22/31 | q_time: 3.494191s | E: 46 | q_time/E: 0.075961s | shuffle time: 0.000252s
Mon Jan 25 11:01:59 2021 | q: 23/31 | q_time: 3.413618s | E: 49 | q_time/E: 0.069666s | shuffle time: 0.000254s
Mon Jan 25 11:02:03 2021 | q: 24/31 | q_time: 3.728264s | E: 52 | q_time/E: 0.071697s | shuffle time: 0.000252s
Mon Jan 25 11:02:06 2021 | q: 25/31 | q_time: 3.925276s | E: 55 | q_time/E: 0.071369s | shuffle time: 0.000251s
Mon Jan 25 11:02:10 2021 | q: 26/31 | q_time: 3.983309s | E: 58 | q_time/E: 0.068678s | shuffle time: 0.000250s
Mon Jan 25 11:02:14 2021 | q: 27/31 | q_time: 4.011940s | E: 61 | q_time/E: 0.065770s | shuffle time: 0.000250s
Mon Jan 25 11:02:19 2021 | q: 28/31 | q_time: 4.729953s | E: 65 | q_time/E: 0.072769s | shuffle time: 0.000249s
Mon Jan 25 11:02:24 2021 | q: 29/31 | q_time: 4.549761s | E: 67 | q_time/E: 0.067907s | shuffle time: 0.000245s
Mon Jan 25 11:02:28 2021 | q: 30/31 | q_time: 4.587654s | E: 69 | q_time/E: 0.066488s | shuffle time: 0.000245s
Mon Jan 25 11:02:33 2021 | q: 31/31 | q_time: 4.874601s | E: 71 | q_time/E: 0.068656s | shuffle time: 0.000243s
