run: 669 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 10:46:20 2021 | q: 0/31 | q_time: 0.055627s | E: 1 | q_time/E: 0.055627s | shuffle time: 0.000000s
Mon Jan 25 10:46:20 2021 | q: 1/31 | q_time: 0.051467s | E: 1 | q_time/E: 0.051467s | shuffle time: 0.000208s
Mon Jan 25 10:46:20 2021 | q: 2/31 | q_time: 0.113546s | E: 2 | q_time/E: 0.056773s | shuffle time: 0.000233s
Mon Jan 25 10:46:20 2021 | q: 3/31 | q_time: 0.177475s | E: 3 | q_time/E: 0.059158s | shuffle time: 0.000227s
Mon Jan 25 10:46:20 2021 | q: 4/31 | q_time: 0.307442s | E: 5 | q_time/E: 0.061488s | shuffle time: 0.000236s
Mon Jan 25 10:46:21 2021 | q: 5/31 | q_time: 0.376834s | E: 6 | q_time/E: 0.062806s | shuffle time: 0.000242s
Mon Jan 25 10:46:21 2021 | q: 6/31 | q_time: 0.513386s | E: 8 | q_time/E: 0.064173s | shuffle time: 0.000243s
Mon Jan 25 10:46:22 2021 | q: 7/31 | q_time: 0.648471s | E: 10 | q_time/E: 0.064847s | shuffle time: 0.000239s
Mon Jan 25 10:46:23 2021 | q: 8/31 | q_time: 0.848636s | E: 12 | q_time/E: 0.070720s | shuffle time: 0.000243s
Mon Jan 25 10:46:24 2021 | q: 9/31 | q_time: 0.928803s | E: 14 | q_time/E: 0.066343s | shuffle time: 0.000246s
Mon Jan 25 10:46:25 2021 | q: 10/31 | q_time: 1.095707s | E: 16 | q_time/E: 0.068482s | shuffle time: 0.000248s
Mon Jan 25 10:46:26 2021 | q: 11/31 | q_time: 1.225183s | E: 18 | q_time/E: 0.068066s | shuffle time: 0.000251s
Mon Jan 25 10:46:28 2021 | q: 12/31 | q_time: 1.443763s | E: 21 | q_time/E: 0.068751s | shuffle time: 0.000250s
Mon Jan 25 10:46:29 2021 | q: 13/31 | q_time: 1.570694s | E: 23 | q_time/E: 0.068291s | shuffle time: 0.000250s
Mon Jan 25 10:46:31 2021 | q: 14/31 | q_time: 1.703849s | E: 26 | q_time/E: 0.065533s | shuffle time: 0.000249s
Mon Jan 25 10:46:33 2021 | q: 15/31 | q_time: 2.128012s | E: 28 | q_time/E: 0.076000s | shuffle time: 0.000247s
Mon Jan 25 10:46:35 2021 | q: 16/31 | q_time: 2.320217s | E: 31 | q_time/E: 0.074846s | shuffle time: 0.000350s
Mon Jan 25 10:46:38 2021 | q: 17/31 | q_time: 2.264436s | E: 34 | q_time/E: 0.066601s | shuffle time: 0.000248s
Mon Jan 25 10:46:40 2021 | q: 18/31 | q_time: 2.476047s | E: 36 | q_time/E: 0.068779s | shuffle time: 0.000249s
Mon Jan 25 10:46:43 2021 | q: 19/31 | q_time: 2.546707s | E: 38 | q_time/E: 0.067019s | shuffle time: 0.000251s
Mon Jan 25 10:46:46 2021 | q: 20/31 | q_time: 3.033503s | E: 41 | q_time/E: 0.073988s | shuffle time: 0.000252s
Mon Jan 25 10:46:49 2021 | q: 21/31 | q_time: 2.888841s | E: 43 | q_time/E: 0.067182s | shuffle time: 0.000252s
Mon Jan 25 10:46:52 2021 | q: 22/31 | q_time: 3.143555s | E: 46 | q_time/E: 0.068338s | shuffle time: 0.000254s
Mon Jan 25 10:46:55 2021 | q: 23/31 | q_time: 3.572761s | E: 49 | q_time/E: 0.072913s | shuffle time: 0.000255s
Mon Jan 25 10:46:59 2021 | q: 24/31 | q_time: 3.527481s | E: 52 | q_time/E: 0.067836s | shuffle time: 0.000253s
Mon Jan 25 10:47:03 2021 | q: 25/31 | q_time: 4.627539s | E: 55 | q_time/E: 0.084137s | shuffle time: 0.000250s
Mon Jan 25 10:47:07 2021 | q: 26/31 | q_time: 3.933376s | E: 58 | q_time/E: 0.067817s | shuffle time: 0.000250s
Mon Jan 25 10:47:12 2021 | q: 27/31 | q_time: 4.211216s | E: 61 | q_time/E: 0.069036s | shuffle time: 0.000248s
Mon Jan 25 10:47:16 2021 | q: 28/31 | q_time: 4.630266s | E: 65 | q_time/E: 0.071235s | shuffle time: 0.000249s
Mon Jan 25 10:47:21 2021 | q: 29/31 | q_time: 4.607653s | E: 67 | q_time/E: 0.068771s | shuffle time: 0.000248s
Mon Jan 25 10:47:26 2021 | q: 30/31 | q_time: 5.572461s | E: 69 | q_time/E: 0.080760s | shuffle time: 0.000246s
Mon Jan 25 10:47:31 2021 | q: 31/31 | q_time: 4.998550s | E: 71 | q_time/E: 0.070402s | shuffle time: 0.000243s
