run: 793 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 13:21:50 2021 | q: 0/31 | q_time: 0.167340s | E: 1 | q_time/E: 0.167340s | shuffle time: 0.000000s
Mon Jan 25 13:21:50 2021 | q: 1/31 | q_time: 0.153927s | E: 1 | q_time/E: 0.153927s | shuffle time: 0.000674s
Mon Jan 25 13:21:50 2021 | q: 2/31 | q_time: 0.303839s | E: 2 | q_time/E: 0.151919s | shuffle time: 0.000697s
Mon Jan 25 13:21:50 2021 | q: 3/31 | q_time: 0.417851s | E: 3 | q_time/E: 0.139284s | shuffle time: 0.000571s
Mon Jan 25 13:21:51 2021 | q: 4/31 | q_time: 0.639018s | E: 5 | q_time/E: 0.127804s | shuffle time: 0.000517s
Mon Jan 25 13:21:52 2021 | q: 5/31 | q_time: 0.635666s | E: 6 | q_time/E: 0.105944s | shuffle time: 0.000457s
Mon Jan 25 13:21:52 2021 | q: 6/31 | q_time: 0.682231s | E: 8 | q_time/E: 0.085279s | shuffle time: 0.000360s
Mon Jan 25 13:21:53 2021 | q: 7/31 | q_time: 0.719369s | E: 10 | q_time/E: 0.071937s | shuffle time: 0.000290s
Mon Jan 25 13:21:54 2021 | q: 8/31 | q_time: 0.788624s | E: 12 | q_time/E: 0.065719s | shuffle time: 0.000249s
Mon Jan 25 13:21:55 2021 | q: 9/31 | q_time: 0.925063s | E: 14 | q_time/E: 0.066076s | shuffle time: 0.000246s
Mon Jan 25 13:21:56 2021 | q: 10/31 | q_time: 1.067960s | E: 16 | q_time/E: 0.066748s | shuffle time: 0.000250s
Mon Jan 25 13:21:57 2021 | q: 11/31 | q_time: 1.206995s | E: 18 | q_time/E: 0.067055s | shuffle time: 0.000251s
Mon Jan 25 13:21:59 2021 | q: 12/31 | q_time: 1.438735s | E: 21 | q_time/E: 0.068511s | shuffle time: 0.000250s
Mon Jan 25 13:22:00 2021 | q: 13/31 | q_time: 1.500215s | E: 23 | q_time/E: 0.065227s | shuffle time: 0.000250s
Mon Jan 25 13:22:02 2021 | q: 14/31 | q_time: 1.732891s | E: 26 | q_time/E: 0.066650s | shuffle time: 0.000250s
Mon Jan 25 13:22:04 2021 | q: 15/31 | q_time: 1.899958s | E: 28 | q_time/E: 0.067856s | shuffle time: 0.000249s
Mon Jan 25 13:22:06 2021 | q: 16/31 | q_time: 2.196323s | E: 31 | q_time/E: 0.070849s | shuffle time: 0.000246s
Mon Jan 25 13:22:08 2021 | q: 17/31 | q_time: 2.248614s | E: 34 | q_time/E: 0.066136s | shuffle time: 0.000247s
Mon Jan 25 13:22:11 2021 | q: 18/31 | q_time: 2.520699s | E: 36 | q_time/E: 0.070019s | shuffle time: 0.000249s
Mon Jan 25 13:22:13 2021 | q: 19/31 | q_time: 2.613647s | E: 38 | q_time/E: 0.068780s | shuffle time: 0.000252s
Mon Jan 25 13:22:16 2021 | q: 20/31 | q_time: 2.813134s | E: 41 | q_time/E: 0.068613s | shuffle time: 0.000252s
Mon Jan 25 13:22:19 2021 | q: 21/31 | q_time: 2.924616s | E: 43 | q_time/E: 0.068014s | shuffle time: 0.000254s
Mon Jan 25 13:22:22 2021 | q: 22/31 | q_time: 3.334767s | E: 46 | q_time/E: 0.072495s | shuffle time: 0.000257s
Mon Jan 25 13:22:26 2021 | q: 23/31 | q_time: 3.339379s | E: 49 | q_time/E: 0.068151s | shuffle time: 0.000256s
Mon Jan 25 13:22:29 2021 | q: 24/31 | q_time: 3.610330s | E: 52 | q_time/E: 0.069429s | shuffle time: 0.000255s
Mon Jan 25 13:22:33 2021 | q: 25/31 | q_time: 3.804044s | E: 55 | q_time/E: 0.069164s | shuffle time: 0.000255s
Mon Jan 25 13:22:37 2021 | q: 26/31 | q_time: 4.125093s | E: 58 | q_time/E: 0.071122s | shuffle time: 0.000253s
Mon Jan 25 13:22:44 2021 | q: 27/31 | q_time: 7.178240s | E: 61 | q_time/E: 0.117676s | shuffle time: 0.000251s
Mon Jan 25 13:22:52 2021 | q: 28/31 | q_time: 7.162945s | E: 65 | q_time/E: 0.110199s | shuffle time: 0.000949s
Mon Jan 25 13:22:56 2021 | q: 29/31 | q_time: 4.574729s | E: 67 | q_time/E: 0.068280s | shuffle time: 0.000250s
Mon Jan 25 13:23:01 2021 | q: 30/31 | q_time: 4.797000s | E: 69 | q_time/E: 0.069522s | shuffle time: 0.000248s
Mon Jan 25 13:23:06 2021 | q: 31/31 | q_time: 4.845759s | E: 71 | q_time/E: 0.068250s | shuffle time: 0.000247s
