q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.053551 1 0.053551 639938 639937 0
1 31 0.051669 1 0.051669 639938 639937 0
2 31 0.113284 2 0.056642 1280458 926019 354438
3 31 0.177124 3 0.059041 1923894 1350761 573132
4 31 0.305700 5 0.061140 3222493 1966027 1256465
5 31 0.375473 6 0.062579 3847620 2494627 1352992
6 31 0.509983 8 0.063748 5164032 3131212 2032819
7 31 0.677691 10 0.067769 6768417 3973195 2795221
8 31 0.808846 12 0.067404 8015770 4592005 3423764
9 31 0.957197 14 0.068371 9373224 5303266 4069957
10 31 1.071148 16 0.066947 10314668 5729145 4585522
11 31 1.242012 18 0.069001 11926197 6597417 5328779
12 31 1.365806 21 0.065038 13563485 7160235 6403249
13 31 1.521170 23 0.066138 15064896 7888410 7176485
14 31 1.698742 26 0.065336 16864738 8638692 8226045
15 31 1.880910 28 0.067175 18619342 9581347 9037994
16 31 2.059414 31 0.066433 20474761 10259043 10215717
17 31 2.266938 34 0.066675 22392104 11021913 11370190
18 31 2.450617 36 0.068073 23971476 11810865 12160610
19 31 2.533668 38 0.066675 24575960 12045446 12530513
20 31 2.842774 41 0.069336 27709966 13308336 14401629
21 31 3.063010 43 0.071233 29777908 14354640 15423267
22 31 3.157238 46 0.068636 30598470 14416424 16182045
23 31 3.467037 49 0.070756 33865450 15637716 18227733
24 31 3.569743 52 0.068649 35220999 15853474 19367524
25 31 9.477979 55 0.172327 36693248 16161427 20531820
26 31 4.667394 58 0.080472 38624141 16677833 21946307
27 31 4.138555 61 0.067845 41303718 17415314 23888403
28 31 4.661010 65 0.071708 45106623 18188236 26918386
29 31 4.591390 67 0.068528 44918433 17942791 26975641
30 31 4.582204 69 0.066409 45369789 17794634 27575154
31 31 4.946000 71 0.069662 49757423 19187400 30570022
75.2855
