q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.078219 1 0.078219 639938 639937 0
1 31 0.062981 1 0.062981 639938 639937 0
2 31 0.125146 2 0.062573 1281559 934149 347409
3 31 0.188968 3 0.062989 1923706 1342545 581160
4 31 0.325415 5 0.065083 3220209 1955451 1264757
5 31 0.383097 6 0.063849 3849364 2500529 1348834
6 31 0.511854 8 0.063982 5154985 3116787 2038197
7 31 0.662910 10 0.066291 6568059 3841451 2726607
8 31 0.829126 12 0.069094 8180302 4702247 3478054
9 31 0.944059 14 0.067433 9160645 5183211 3977433
10 31 1.093835 16 0.068365 10483972 5845876 4638095
11 31 1.247177 18 0.069288 11921945 6623907 5298037
12 31 1.370181 21 0.065247 13544451 7137921 6406529
13 31 1.539701 23 0.066944 15161718 8010800 7150917
14 31 1.780812 26 0.068493 17606322 9099509 8506812
15 31 1.899618 28 0.067843 18765517 9683592 9081924
16 31 2.360129 31 0.076133 23639924 11876876 11763047
17 31 2.302284 34 0.067714 22669318 11160968 11508349
18 31 2.432087 36 0.067558 23653551 11619009 12034541
19 31 2.657250 38 0.069928 25834573 12697876 13136696
20 31 2.858314 41 0.069715 27804606 13387826 14416779
21 31 4.309320 43 0.100217 28058601 13507211 14551389
22 31 3.498167 46 0.076047 31161239 14747625 16413613
23 31 3.406455 49 0.069519 33160123 15257044 17903078
24 31 3.559037 52 0.068443 34943600 15725235 19218364
25 31 3.722346 55 0.067679 36801393 16299389 20502003
26 31 3.898137 58 0.067209 38906299 16763051 22143247
27 31 4.144227 61 0.067938 40794176 17188972 23605203
28 31 4.703472 65 0.072361 45339632 18305541 27034090
29 31 4.998737 67 0.074608 46421814 18540911 27880902
30 31 4.706057 69 0.068204 46467538 18221605 28245932
31 31 4.772216 71 0.067214 46597073 17878048 28719024
71.3715
