q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.121469 1 0.121469 639938 639937 0
1 31 0.097782 1 0.097782 639938 639937 0
2 31 0.216038 2 0.108019 1280789 930860 349928
3 31 0.350983 3 0.116994 1924403 1350129 574273
4 31 0.677425 5 0.135485 3217258 1963339 1253918
5 31 0.765070 6 0.127512 3851077 2501387 1349689
6 31 0.777144 8 0.097143 5136523 3098148 2038374
7 31 0.778610 10 0.077861 6445746 3746008 2699737
8 31 0.823900 12 0.068658 7874083 4507066 3367016
9 31 0.934937 14 0.066781 9060044 5107013 3953030
10 31 1.079025 16 0.067439 10297397 5714562 4582834
11 31 1.273508 18 0.070750 11951599 6622057 5329541
12 31 1.404111 21 0.066862 13540610 7137824 6402785
13 31 1.558062 23 0.067742 14909441 7854597 7054843
14 31 1.819892 26 0.069996 17454591 8979053 8475537
15 31 1.884864 28 0.067317 18059544 9256362 8803181
16 31 2.137014 31 0.068936 21072114 10567338 10504775
17 31 2.408968 34 0.070852 23711176 11761510 11949665
18 31 2.959242 36 0.082201 23589724 11628977 11960746
19 31 3.550733 38 0.093440 25043657 12241749 12801907
20 31 2.908528 41 0.070940 28146448 13579449 14566998
21 31 3.037911 43 0.070649 28812581 13859577 14953003
22 31 3.185253 46 0.069245 30278328 14281550 15996777
23 31 3.401552 49 0.069419 31952197 14724219 17227977
24 31 3.758665 52 0.072282 35843852 16150245 19693606
25 31 3.870754 55 0.070377 37066634 16385722 20680911
26 31 4.028334 58 0.069454 38752859 16724079 22028779
27 31 4.407827 61 0.072259 40959928 17233822 23726105
28 31 4.772346 65 0.073421 45125131 18177166 26947964
29 31 7.213351 67 0.107662 46683562 18712748 27970813
30 31 5.022875 69 0.072795 46705870 18323535 28382334
31 31 5.011242 71 0.070581 48781999 18723481 30058517
76.2377
