q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.054553 1 0.054553 639938 639937 0
1 31 0.052681 1 0.052681 639938 639937 0
2 31 0.113324 2 0.056662 1280575 928927 351647
3 31 0.177147 3 0.059049 1922281 1343647 578633
4 31 0.307663 5 0.061533 3225511 1973190 1252320
5 31 0.375418 6 0.062570 3846676 2497620 1349055
6 31 0.513123 8 0.064140 5201004 3167710 2033293
7 31 0.644599 10 0.064460 6418219 3748602 2669616
8 31 0.836062 12 0.069672 8282278 4759919 3522358
9 31 0.926918 14 0.066208 9033082 5080126 3952955
10 31 1.090120 16 0.068132 10546107 5864770 4681336
11 31 1.223264 18 0.067959 11770295 6508647 5261647
12 31 1.412865 21 0.067279 13961143 7359778 6601364
13 31 1.535328 23 0.066753 15231025 8084602 7146422
14 31 1.690004 26 0.065000 16752303 8530823 8221479
15 31 1.894355 28 0.067656 18776518 9702399 9074118
16 31 2.126664 31 0.068602 21192158 10715249 10476908
17 31 2.535437 34 0.074572 25296484 12498181 12798302
18 31 2.420639 36 0.067240 23549424 11613232 11936191
19 31 2.543039 38 0.066922 24669564 12066926 12602637
20 31 2.821880 41 0.068826 27321326 13182154 14139171
21 31 2.904246 43 0.067541 27927608 13447025 14480582
22 31 3.132990 46 0.068108 30095814 14129367 15966446
23 31 3.321857 49 0.067793 32136906 14800457 17336448
24 31 3.615531 52 0.069529 35429025 15999838 19429186
25 31 3.780340 55 0.068733 37104563 16435727 20668835
26 31 3.948871 58 0.068084 38991798 16858025 22133772
27 31 4.115909 61 0.067474 40930029 17288172 23641856
28 31 4.486861 65 0.069029 42744341 17209134 25535206
29 31 4.537871 67 0.067729 43975736 17586225 26389510
30 31 4.947697 69 0.071706 48948764 19214727 29734036
31 31 4.884846 71 0.068801 48712829 18888796 29824032
68.9724
