run: 884 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 15:12:54 2021 | q: 0/31 | q_time: 0.146998s | E: 1 | q_time/E: 0.146998s | shuffle time: 0.000000s
Mon Jan 25 15:12:54 2021 | q: 1/31 | q_time: 0.116301s | E: 1 | q_time/E: 0.116301s | shuffle time: 0.000487s
Mon Jan 25 15:12:55 2021 | q: 2/31 | q_time: 0.251603s | E: 2 | q_time/E: 0.125801s | shuffle time: 0.000531s
Mon Jan 25 15:12:55 2021 | q: 3/31 | q_time: 0.412703s | E: 3 | q_time/E: 0.137568s | shuffle time: 0.000512s
Mon Jan 25 15:12:56 2021 | q: 4/31 | q_time: 0.795432s | E: 5 | q_time/E: 0.159086s | shuffle time: 0.000626s
Mon Jan 25 15:12:57 2021 | q: 5/31 | q_time: 0.816392s | E: 6 | q_time/E: 0.136065s | shuffle time: 0.000541s
Mon Jan 25 15:12:58 2021 | q: 6/31 | q_time: 0.971187s | E: 8 | q_time/E: 0.121398s | shuffle time: 0.000531s
Mon Jan 25 15:12:59 2021 | q: 7/31 | q_time: 1.026876s | E: 10 | q_time/E: 0.102688s | shuffle time: 0.000399s
Mon Jan 25 15:13:00 2021 | q: 8/31 | q_time: 1.034362s | E: 12 | q_time/E: 0.086197s | shuffle time: 0.000338s
Mon Jan 25 15:13:01 2021 | q: 9/31 | q_time: 1.016206s | E: 14 | q_time/E: 0.072586s | shuffle time: 0.000294s
Mon Jan 25 15:13:02 2021 | q: 10/31 | q_time: 1.085377s | E: 16 | q_time/E: 0.067836s | shuffle time: 0.000261s
Mon Jan 25 15:13:03 2021 | q: 11/31 | q_time: 1.251297s | E: 18 | q_time/E: 0.069516s | shuffle time: 0.000247s
Mon Jan 25 15:13:05 2021 | q: 12/31 | q_time: 1.408041s | E: 21 | q_time/E: 0.067050s | shuffle time: 0.000249s
Mon Jan 25 15:13:06 2021 | q: 13/31 | q_time: 1.595933s | E: 23 | q_time/E: 0.069388s | shuffle time: 0.000252s
Mon Jan 25 15:13:08 2021 | q: 14/31 | q_time: 1.761345s | E: 26 | q_time/E: 0.067744s | shuffle time: 0.000251s
Mon Jan 25 15:13:10 2021 | q: 15/31 | q_time: 1.833975s | E: 28 | q_time/E: 0.065499s | shuffle time: 0.000247s
Mon Jan 25 15:13:12 2021 | q: 16/31 | q_time: 2.083148s | E: 31 | q_time/E: 0.067198s | shuffle time: 0.000246s
Mon Jan 25 15:13:14 2021 | q: 17/31 | q_time: 2.309674s | E: 34 | q_time/E: 0.067932s | shuffle time: 0.000248s
Mon Jan 25 15:13:17 2021 | q: 18/31 | q_time: 2.642513s | E: 36 | q_time/E: 0.073403s | shuffle time: 0.000251s
Mon Jan 25 15:13:20 2021 | q: 19/31 | q_time: 3.402641s | E: 38 | q_time/E: 0.089543s | shuffle time: 0.000388s
Mon Jan 25 15:13:23 2021 | q: 20/31 | q_time: 2.780247s | E: 41 | q_time/E: 0.067811s | shuffle time: 0.000265s
Mon Jan 25 15:13:26 2021 | q: 21/31 | q_time: 2.915094s | E: 43 | q_time/E: 0.067793s | shuffle time: 0.000252s
Mon Jan 25 15:13:29 2021 | q: 22/31 | q_time: 3.179173s | E: 46 | q_time/E: 0.069112s | shuffle time: 0.000254s
Mon Jan 25 15:13:32 2021 | q: 23/31 | q_time: 3.443348s | E: 49 | q_time/E: 0.070272s | shuffle time: 0.000253s
Mon Jan 25 15:13:36 2021 | q: 24/31 | q_time: 3.518244s | E: 52 | q_time/E: 0.067659s | shuffle time: 0.000255s
Mon Jan 25 15:13:40 2021 | q: 25/31 | q_time: 3.667133s | E: 55 | q_time/E: 0.066675s | shuffle time: 0.000254s
Mon Jan 25 15:13:43 2021 | q: 26/31 | q_time: 3.794015s | E: 58 | q_time/E: 0.065414s | shuffle time: 0.000254s
Mon Jan 25 15:13:47 2021 | q: 27/31 | q_time: 4.026725s | E: 61 | q_time/E: 0.066012s | shuffle time: 0.000252s
Mon Jan 25 15:13:52 2021 | q: 28/31 | q_time: 4.997831s | E: 65 | q_time/E: 0.076890s | shuffle time: 0.000248s
Mon Jan 25 15:13:57 2021 | q: 29/31 | q_time: 4.904070s | E: 67 | q_time/E: 0.073195s | shuffle time: 0.000248s
Mon Jan 25 15:14:02 2021 | q: 30/31 | q_time: 4.696779s | E: 69 | q_time/E: 0.068069s | shuffle time: 0.000246s
Mon Jan 25 15:14:07 2021 | q: 31/31 | q_time: 4.840556s | E: 71 | q_time/E: 0.068177s | shuffle time: 0.000245s
