run: 428 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 05:51:55 2021 | q: 0/31 | q_time: 0.054675s | E: 1 | q_time/E: 0.054675s | shuffle time: 0.000000s
Mon Jan 25 05:51:55 2021 | q: 1/31 | q_time: 0.051803s | E: 1 | q_time/E: 0.051803s | shuffle time: 0.000210s
Mon Jan 25 05:51:56 2021 | q: 2/31 | q_time: 0.113118s | E: 2 | q_time/E: 0.056559s | shuffle time: 0.000237s
Mon Jan 25 05:51:56 2021 | q: 3/31 | q_time: 0.176726s | E: 3 | q_time/E: 0.058909s | shuffle time: 0.000230s
Mon Jan 25 05:51:56 2021 | q: 4/31 | q_time: 0.306047s | E: 5 | q_time/E: 0.061209s | shuffle time: 0.000239s
Mon Jan 25 05:51:56 2021 | q: 5/31 | q_time: 0.378092s | E: 6 | q_time/E: 0.063015s | shuffle time: 0.000244s
Mon Jan 25 05:51:57 2021 | q: 6/31 | q_time: 0.506474s | E: 8 | q_time/E: 0.063309s | shuffle time: 0.000246s
Mon Jan 25 05:51:58 2021 | q: 7/31 | q_time: 0.660632s | E: 10 | q_time/E: 0.066063s | shuffle time: 0.000244s
Mon Jan 25 05:51:58 2021 | q: 8/31 | q_time: 0.835191s | E: 12 | q_time/E: 0.069599s | shuffle time: 0.000247s
Mon Jan 25 05:51:59 2021 | q: 9/31 | q_time: 0.960007s | E: 14 | q_time/E: 0.068572s | shuffle time: 0.000248s
Mon Jan 25 05:52:00 2021 | q: 10/31 | q_time: 1.086535s | E: 16 | q_time/E: 0.067908s | shuffle time: 0.000254s
Mon Jan 25 05:52:02 2021 | q: 11/31 | q_time: 1.275830s | E: 18 | q_time/E: 0.070879s | shuffle time: 0.000251s
Mon Jan 25 05:52:03 2021 | q: 12/31 | q_time: 1.365331s | E: 21 | q_time/E: 0.065016s | shuffle time: 0.000253s
Mon Jan 25 05:52:05 2021 | q: 13/31 | q_time: 1.495582s | E: 23 | q_time/E: 0.065025s | shuffle time: 0.000252s
Mon Jan 25 05:52:06 2021 | q: 14/31 | q_time: 1.754379s | E: 26 | q_time/E: 0.067476s | shuffle time: 0.000252s
Mon Jan 25 05:52:08 2021 | q: 15/31 | q_time: 1.845619s | E: 28 | q_time/E: 0.065915s | shuffle time: 0.000249s
Mon Jan 25 05:52:10 2021 | q: 16/31 | q_time: 2.012784s | E: 31 | q_time/E: 0.064929s | shuffle time: 0.000250s
Mon Jan 25 05:52:12 2021 | q: 17/31 | q_time: 2.253208s | E: 34 | q_time/E: 0.066271s | shuffle time: 0.000251s
Mon Jan 25 05:52:15 2021 | q: 18/31 | q_time: 2.469330s | E: 36 | q_time/E: 0.068593s | shuffle time: 0.000252s
Mon Jan 25 05:52:17 2021 | q: 19/31 | q_time: 2.530685s | E: 38 | q_time/E: 0.066597s | shuffle time: 0.000253s
Mon Jan 25 05:52:20 2021 | q: 20/31 | q_time: 2.833329s | E: 41 | q_time/E: 0.069106s | shuffle time: 0.000252s
Mon Jan 25 05:52:24 2021 | q: 21/31 | q_time: 3.754245s | E: 43 | q_time/E: 0.087308s | shuffle time: 0.000255s
Mon Jan 25 05:52:27 2021 | q: 22/31 | q_time: 3.319577s | E: 46 | q_time/E: 0.072165s | shuffle time: 0.000375s
Mon Jan 25 05:52:31 2021 | q: 23/31 | q_time: 3.289370s | E: 49 | q_time/E: 0.067130s | shuffle time: 0.000259s
Mon Jan 25 05:52:34 2021 | q: 24/31 | q_time: 3.658531s | E: 52 | q_time/E: 0.070356s | shuffle time: 0.000256s
Mon Jan 25 05:52:38 2021 | q: 25/31 | q_time: 3.777488s | E: 55 | q_time/E: 0.068682s | shuffle time: 0.000254s
Mon Jan 25 05:52:42 2021 | q: 26/31 | q_time: 3.859179s | E: 58 | q_time/E: 0.066538s | shuffle time: 0.000253s
Mon Jan 25 05:52:46 2021 | q: 27/31 | q_time: 3.965510s | E: 61 | q_time/E: 0.065008s | shuffle time: 0.000253s
Mon Jan 25 05:52:50 2021 | q: 28/31 | q_time: 4.483447s | E: 65 | q_time/E: 0.068976s | shuffle time: 0.000252s
Mon Jan 25 05:52:55 2021 | q: 29/31 | q_time: 4.688554s | E: 67 | q_time/E: 0.069978s | shuffle time: 0.000251s
Mon Jan 25 05:53:00 2021 | q: 30/31 | q_time: 4.563561s | E: 69 | q_time/E: 0.066139s | shuffle time: 0.000251s
Mon Jan 25 05:53:04 2021 | q: 31/31 | q_time: 4.616615s | E: 71 | q_time/E: 0.065023s | shuffle time: 0.000250s
