run: 174 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 00:38:35 2021 | q: 0/31 | q_time: 0.053985s | E: 1 | q_time/E: 0.053985s | shuffle time: 0.000000s
Mon Jan 25 00:38:35 2021 | q: 1/31 | q_time: 0.051796s | E: 1 | q_time/E: 0.051796s | shuffle time: 0.000207s
Mon Jan 25 00:38:35 2021 | q: 2/31 | q_time: 0.113129s | E: 2 | q_time/E: 0.056564s | shuffle time: 0.000233s
Mon Jan 25 00:38:35 2021 | q: 3/31 | q_time: 0.176593s | E: 3 | q_time/E: 0.058864s | shuffle time: 0.000227s
Mon Jan 25 00:38:36 2021 | q: 4/31 | q_time: 0.306560s | E: 5 | q_time/E: 0.061312s | shuffle time: 0.000236s
Mon Jan 25 00:38:36 2021 | q: 5/31 | q_time: 0.375759s | E: 6 | q_time/E: 0.062627s | shuffle time: 0.000240s
Mon Jan 25 00:38:37 2021 | q: 6/31 | q_time: 0.509585s | E: 8 | q_time/E: 0.063698s | shuffle time: 0.000239s
Mon Jan 25 00:38:37 2021 | q: 7/31 | q_time: 0.654982s | E: 10 | q_time/E: 0.065498s | shuffle time: 0.000237s
Mon Jan 25 00:38:38 2021 | q: 8/31 | q_time: 0.782709s | E: 12 | q_time/E: 0.065226s | shuffle time: 0.000241s
Mon Jan 25 00:38:39 2021 | q: 9/31 | q_time: 0.936776s | E: 14 | q_time/E: 0.066913s | shuffle time: 0.000243s
Mon Jan 25 00:38:40 2021 | q: 10/31 | q_time: 1.070880s | E: 16 | q_time/E: 0.066930s | shuffle time: 0.000247s
Mon Jan 25 00:38:41 2021 | q: 11/31 | q_time: 1.216625s | E: 18 | q_time/E: 0.067590s | shuffle time: 0.000247s
Mon Jan 25 00:38:43 2021 | q: 12/31 | q_time: 1.405189s | E: 21 | q_time/E: 0.066914s | shuffle time: 0.000248s
Mon Jan 25 00:38:44 2021 | q: 13/31 | q_time: 1.501613s | E: 23 | q_time/E: 0.065288s | shuffle time: 0.000248s
Mon Jan 25 00:38:46 2021 | q: 14/31 | q_time: 1.721470s | E: 26 | q_time/E: 0.066210s | shuffle time: 0.000249s
Mon Jan 25 00:38:48 2021 | q: 15/31 | q_time: 1.907027s | E: 28 | q_time/E: 0.068108s | shuffle time: 0.000246s
Mon Jan 25 00:38:50 2021 | q: 16/31 | q_time: 2.081164s | E: 31 | q_time/E: 0.067134s | shuffle time: 0.000245s
Mon Jan 25 00:38:52 2021 | q: 17/31 | q_time: 2.295492s | E: 34 | q_time/E: 0.067514s | shuffle time: 0.000247s
Mon Jan 25 00:38:55 2021 | q: 18/31 | q_time: 2.555117s | E: 36 | q_time/E: 0.070975s | shuffle time: 0.000249s
Mon Jan 25 00:38:57 2021 | q: 19/31 | q_time: 2.536138s | E: 38 | q_time/E: 0.066740s | shuffle time: 0.000249s
Mon Jan 25 00:39:00 2021 | q: 20/31 | q_time: 2.739060s | E: 41 | q_time/E: 0.066806s | shuffle time: 0.000250s
Mon Jan 25 00:39:03 2021 | q: 21/31 | q_time: 2.879415s | E: 43 | q_time/E: 0.066963s | shuffle time: 0.000253s
Mon Jan 25 00:39:06 2021 | q: 22/31 | q_time: 3.071895s | E: 46 | q_time/E: 0.066780s | shuffle time: 0.000253s
Mon Jan 25 00:39:09 2021 | q: 23/31 | q_time: 3.397185s | E: 49 | q_time/E: 0.069330s | shuffle time: 0.000252s
Mon Jan 25 00:39:13 2021 | q: 24/31 | q_time: 3.621208s | E: 52 | q_time/E: 0.069639s | shuffle time: 0.000251s
Mon Jan 25 00:39:17 2021 | q: 25/31 | q_time: 3.653099s | E: 55 | q_time/E: 0.066420s | shuffle time: 0.000251s
Mon Jan 25 00:39:20 2021 | q: 26/31 | q_time: 3.861083s | E: 58 | q_time/E: 0.066570s | shuffle time: 0.000251s
Mon Jan 25 00:39:24 2021 | q: 27/31 | q_time: 4.005525s | E: 61 | q_time/E: 0.065664s | shuffle time: 0.000251s
Mon Jan 25 00:39:29 2021 | q: 28/31 | q_time: 4.697459s | E: 65 | q_time/E: 0.072269s | shuffle time: 0.000247s
Mon Jan 25 00:39:40 2021 | q: 29/31 | q_time: 11.031541s | E: 67 | q_time/E: 0.164650s | shuffle time: 0.000248s
Mon Jan 25 00:39:45 2021 | q: 30/31 | q_time: 4.734563s | E: 69 | q_time/E: 0.068617s | shuffle time: 0.000349s
Mon Jan 25 00:39:50 2021 | q: 31/31 | q_time: 4.795755s | E: 71 | q_time/E: 0.067546s | shuffle time: 0.000244s
