q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.065153 1 0.065153 639938 639937 0
1 31 0.055136 1 0.055136 639938 639937 0
2 31 0.114626 2 0.057313 1280551 928973 351577
3 31 0.178488 3 0.059496 1921070 1345723 575346
4 31 0.304910 5 0.060982 3212999 1955444 1257554
5 31 0.375814 6 0.062636 3843885 2494099 1349785
6 31 0.508312 8 0.063539 5154075 3129728 2024346
7 31 0.656869 10 0.065687 6555795 3845272 2710522
8 31 0.785603 12 0.065467 7724661 4396542 3328118
9 31 0.933859 14 0.066704 9092217 5111611 3980605
10 31 1.070355 16 0.066897 10300979 5719986 4580992
11 31 1.246587 18 0.069255 11969646 6633457 5336188
12 31 1.417128 21 0.067482 14083944 7466380 6617563
13 31 1.515648 23 0.065898 14959409 7925132 7034276
14 31 1.771184 26 0.068122 17596098 9059376 8536721
15 31 1.916360 28 0.068441 18728957 9650755 9078201
16 31 2.186517 31 0.070533 21625386 10863397 10761988
17 31 2.434555 34 0.071605 24196430 11989067 12207362
18 31 2.445355 36 0.067927 24005142 11839096 12166045
19 31 2.567171 38 0.067557 24886026 12244573 12641452
20 31 2.814452 41 0.068645 27002226 12991999 14010226
21 31 2.885974 43 0.067116 27837419 13343457 14493961
22 31 3.222498 46 0.070054 31203166 14728576 16474589
23 31 3.298753 49 0.067321 32051485 14691072 17360412
24 31 3.753938 52 0.072191 37179325 16819881 20359443
25 31 3.839108 55 0.069802 37996399 16782229 21214169
26 31 3.993960 58 0.068861 39749159 17194027 22555131
27 31 4.104511 61 0.067287 41089517 17273792 23815724
28 31 4.640915 65 0.071399 44283540 17990026 26293513
29 31 4.579097 67 0.068345 44736375 17952749 26783625
30 31 4.646121 69 0.067335 45759767 17935011 27824755
31 31 4.859819 71 0.068448 48715538 18774992 29940545
69.189
