run: 287 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 03:00:22 2021 | q: 0/31 | q_time: 0.244907s | E: 1 | q_time/E: 0.244907s | shuffle time: 0.000000s
Mon Jan 25 03:00:22 2021 | q: 1/31 | q_time: 0.192607s | E: 1 | q_time/E: 0.192607s | shuffle time: 0.000806s
Mon Jan 25 03:00:23 2021 | q: 2/31 | q_time: 0.395194s | E: 2 | q_time/E: 0.197597s | shuffle time: 0.000826s
Mon Jan 25 03:00:23 2021 | q: 3/31 | q_time: 0.557715s | E: 3 | q_time/E: 0.185905s | shuffle time: 0.000737s
Mon Jan 25 03:00:24 2021 | q: 4/31 | q_time: 0.821458s | E: 5 | q_time/E: 0.164292s | shuffle time: 0.000689s
Mon Jan 25 03:00:25 2021 | q: 5/31 | q_time: 0.836135s | E: 6 | q_time/E: 0.139356s | shuffle time: 0.000572s
Mon Jan 25 03:00:26 2021 | q: 6/31 | q_time: 1.068790s | E: 8 | q_time/E: 0.133599s | shuffle time: 0.000516s
Mon Jan 25 03:00:28 2021 | q: 7/31 | q_time: 1.552216s | E: 10 | q_time/E: 0.155222s | shuffle time: 0.000673s
Mon Jan 25 03:00:29 2021 | q: 8/31 | q_time: 1.242409s | E: 12 | q_time/E: 0.103534s | shuffle time: 0.000466s
Mon Jan 25 03:00:30 2021 | q: 9/31 | q_time: 1.015496s | E: 14 | q_time/E: 0.072535s | shuffle time: 0.000297s
Mon Jan 25 03:00:31 2021 | q: 10/31 | q_time: 1.098964s | E: 16 | q_time/E: 0.068685s | shuffle time: 0.000251s
Mon Jan 25 03:00:32 2021 | q: 11/31 | q_time: 1.246327s | E: 18 | q_time/E: 0.069240s | shuffle time: 0.000248s
Mon Jan 25 03:00:34 2021 | q: 12/31 | q_time: 1.441265s | E: 21 | q_time/E: 0.068632s | shuffle time: 0.000249s
Mon Jan 25 03:00:35 2021 | q: 13/31 | q_time: 1.537395s | E: 23 | q_time/E: 0.066843s | shuffle time: 0.000249s
Mon Jan 25 03:00:37 2021 | q: 14/31 | q_time: 1.703362s | E: 26 | q_time/E: 0.065514s | shuffle time: 0.000249s
Mon Jan 25 03:00:39 2021 | q: 15/31 | q_time: 1.928006s | E: 28 | q_time/E: 0.068857s | shuffle time: 0.000247s
Mon Jan 25 03:00:41 2021 | q: 16/31 | q_time: 2.359229s | E: 31 | q_time/E: 0.076104s | shuffle time: 0.000250s
Mon Jan 25 03:00:44 2021 | q: 17/31 | q_time: 2.440518s | E: 34 | q_time/E: 0.071780s | shuffle time: 0.000248s
Mon Jan 25 03:00:46 2021 | q: 18/31 | q_time: 2.430561s | E: 36 | q_time/E: 0.067516s | shuffle time: 0.000252s
Mon Jan 25 03:00:49 2021 | q: 19/31 | q_time: 2.569675s | E: 38 | q_time/E: 0.067623s | shuffle time: 0.000253s
Mon Jan 25 03:00:52 2021 | q: 20/31 | q_time: 3.067971s | E: 41 | q_time/E: 0.074829s | shuffle time: 0.000256s
Mon Jan 25 03:00:55 2021 | q: 21/31 | q_time: 2.933580s | E: 43 | q_time/E: 0.068223s | shuffle time: 0.000256s
Mon Jan 25 03:00:58 2021 | q: 22/31 | q_time: 3.385245s | E: 46 | q_time/E: 0.073592s | shuffle time: 0.000253s
Mon Jan 25 03:01:02 2021 | q: 23/31 | q_time: 3.452446s | E: 49 | q_time/E: 0.070458s | shuffle time: 0.000255s
Mon Jan 25 03:01:05 2021 | q: 24/31 | q_time: 3.456364s | E: 52 | q_time/E: 0.066469s | shuffle time: 0.000255s
Mon Jan 25 03:01:09 2021 | q: 25/31 | q_time: 3.676837s | E: 55 | q_time/E: 0.066852s | shuffle time: 0.000255s
Mon Jan 25 03:01:13 2021 | q: 26/31 | q_time: 3.930366s | E: 58 | q_time/E: 0.067765s | shuffle time: 0.000255s
Mon Jan 25 03:01:17 2021 | q: 27/31 | q_time: 4.188963s | E: 61 | q_time/E: 0.068672s | shuffle time: 0.000252s
Mon Jan 25 03:01:22 2021 | q: 28/31 | q_time: 4.883716s | E: 65 | q_time/E: 0.075134s | shuffle time: 0.000250s
Mon Jan 25 03:01:26 2021 | q: 29/31 | q_time: 4.743880s | E: 67 | q_time/E: 0.070804s | shuffle time: 0.000247s
Mon Jan 25 03:01:31 2021 | q: 30/31 | q_time: 4.641529s | E: 69 | q_time/E: 0.067269s | shuffle time: 0.000248s
Mon Jan 25 03:01:36 2021 | q: 31/31 | q_time: 4.733181s | E: 71 | q_time/E: 0.066665s | shuffle time: 0.000243s
