q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.055472 1 0.055472 639938 639937 0
1 31 0.051915 1 0.051915 639938 639937 0
2 31 0.113153 2 0.056576 1280299 930558 349740
3 31 0.176382 3 0.058794 1921494 1345466 576027
4 31 0.304994 5 0.060999 3218182 1962096 1256085
5 31 0.375158 6 0.062526 3847351 2493401 1353949
6 31 0.507980 8 0.063497 5158440 3108596 2049843
7 31 0.647447 10 0.064745 6423869 3747536 2676332
8 31 0.793525 12 0.066127 7860287 4492479 3367807
9 31 0.924220 14 0.066016 9026141 5057018 3969122
10 31 1.072162 16 0.067010 10339187 5750101 4589085
11 31 1.216743 18 0.067597 11687422 6457294 5230127
12 31 1.410040 21 0.067145 14052184 7443632 6608551
13 31 1.525209 23 0.066313 15098556 7987493 7111062
14 31 2.005660 26 0.077141 17260340 8889786 8370553
15 31 2.073909 28 0.074068 20746387 10761211 9985175
16 31 2.003920 31 0.064643 19922315 9942805 9979509
17 31 2.288492 34 0.067309 22678152 11149988 11528163
18 31 2.486252 36 0.069063 24452925 12091429 12361495
19 31 2.643258 38 0.069559 25793101 12737617 13055483
20 31 2.883422 41 0.070327 28228681 13615914 14612766
21 31 3.048245 43 0.070889 29625119 14278856 15346262
22 31 3.215512 46 0.069902 31348433 14774194 16574238
23 31 3.365173 49 0.068677 32849291 15169485 17679805
24 31 3.891188 52 0.074831 38784527 17557307 21227219
25 31 3.676632 55 0.066848 36364503 15965936 20398566
26 31 3.908948 58 0.067396 38931343 16686277 22245065
27 31 4.000149 61 0.065576 39986180 16721946 23264233
28 31 10.374342 65 0.159605 49077345 19992320 29085024
29 31 6.580210 67 0.098212 46555507 18632217 27923289
30 31 4.726776 69 0.068504 46894682 18370329 28524352
31 31 4.865856 71 0.068533 48793453 18799702 29993750
77.2126
