run: 206 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 01:18:29 2021 | q: 0/31 | q_time: 0.397830s | E: 1 | q_time/E: 0.397830s | shuffle time: 0.000000s
Mon Jan 25 01:18:29 2021 | q: 1/31 | q_time: 0.425409s | E: 1 | q_time/E: 0.425409s | shuffle time: 0.001761s
Mon Jan 25 01:18:30 2021 | q: 2/31 | q_time: 0.876508s | E: 2 | q_time/E: 0.438254s | shuffle time: 0.001882s
Mon Jan 25 01:18:31 2021 | q: 3/31 | q_time: 1.133119s | E: 3 | q_time/E: 0.377706s | shuffle time: 0.001544s
Mon Jan 25 01:18:33 2021 | q: 4/31 | q_time: 1.445990s | E: 5 | q_time/E: 0.289198s | shuffle time: 0.001373s
Mon Jan 25 01:18:34 2021 | q: 5/31 | q_time: 1.232833s | E: 6 | q_time/E: 0.205472s | shuffle time: 0.000928s
Mon Jan 25 01:18:35 2021 | q: 6/31 | q_time: 1.153705s | E: 8 | q_time/E: 0.144213s | shuffle time: 0.000657s
Mon Jan 25 01:18:36 2021 | q: 7/31 | q_time: 0.994147s | E: 10 | q_time/E: 0.099415s | shuffle time: 0.000456s
Mon Jan 25 01:18:37 2021 | q: 8/31 | q_time: 0.894097s | E: 12 | q_time/E: 0.074508s | shuffle time: 0.000317s
Mon Jan 25 01:18:38 2021 | q: 9/31 | q_time: 0.941580s | E: 14 | q_time/E: 0.067256s | shuffle time: 0.000269s
Mon Jan 25 01:18:39 2021 | q: 10/31 | q_time: 1.076325s | E: 16 | q_time/E: 0.067270s | shuffle time: 0.000250s
Mon Jan 25 01:18:40 2021 | q: 11/31 | q_time: 1.250812s | E: 18 | q_time/E: 0.069490s | shuffle time: 0.000250s
Mon Jan 25 01:18:42 2021 | q: 12/31 | q_time: 1.503644s | E: 21 | q_time/E: 0.071602s | shuffle time: 0.000251s
Mon Jan 25 01:18:43 2021 | q: 13/31 | q_time: 1.587715s | E: 23 | q_time/E: 0.069031s | shuffle time: 0.000250s
Mon Jan 25 01:18:45 2021 | q: 14/31 | q_time: 1.928072s | E: 26 | q_time/E: 0.074157s | shuffle time: 0.000295s
Mon Jan 25 01:18:47 2021 | q: 15/31 | q_time: 2.091300s | E: 28 | q_time/E: 0.074689s | shuffle time: 0.000249s
Mon Jan 25 01:18:50 2021 | q: 16/31 | q_time: 2.221127s | E: 31 | q_time/E: 0.071649s | shuffle time: 0.000247s
Mon Jan 25 01:18:52 2021 | q: 17/31 | q_time: 2.245875s | E: 34 | q_time/E: 0.066055s | shuffle time: 0.000249s
Mon Jan 25 01:18:54 2021 | q: 18/31 | q_time: 2.434681s | E: 36 | q_time/E: 0.067630s | shuffle time: 0.000249s
Mon Jan 25 01:18:57 2021 | q: 19/31 | q_time: 2.720206s | E: 38 | q_time/E: 0.071584s | shuffle time: 0.000256s
Mon Jan 25 01:19:00 2021 | q: 20/31 | q_time: 2.864677s | E: 41 | q_time/E: 0.069870s | shuffle time: 0.000251s
Mon Jan 25 01:19:03 2021 | q: 21/31 | q_time: 3.087558s | E: 43 | q_time/E: 0.071804s | shuffle time: 0.000252s
Mon Jan 25 01:19:06 2021 | q: 22/31 | q_time: 3.181963s | E: 46 | q_time/E: 0.069173s | shuffle time: 0.000254s
Mon Jan 25 01:19:10 2021 | q: 23/31 | q_time: 3.521750s | E: 49 | q_time/E: 0.071872s | shuffle time: 0.000253s
Mon Jan 25 01:19:13 2021 | q: 24/31 | q_time: 3.744183s | E: 52 | q_time/E: 0.072004s | shuffle time: 0.000255s
Mon Jan 25 01:19:17 2021 | q: 25/31 | q_time: 3.870668s | E: 55 | q_time/E: 0.070376s | shuffle time: 0.000254s
Mon Jan 25 01:19:21 2021 | q: 26/31 | q_time: 3.983418s | E: 58 | q_time/E: 0.068680s | shuffle time: 0.000252s
Mon Jan 25 01:19:25 2021 | q: 27/31 | q_time: 4.072799s | E: 61 | q_time/E: 0.066767s | shuffle time: 0.000250s
Mon Jan 25 01:19:30 2021 | q: 28/31 | q_time: 4.708729s | E: 65 | q_time/E: 0.072442s | shuffle time: 0.000248s
Mon Jan 25 01:19:35 2021 | q: 29/31 | q_time: 4.884499s | E: 67 | q_time/E: 0.072903s | shuffle time: 0.000252s
Mon Jan 25 01:19:40 2021 | q: 30/31 | q_time: 4.620939s | E: 69 | q_time/E: 0.066970s | shuffle time: 0.000248s
Mon Jan 25 01:19:44 2021 | q: 31/31 | q_time: 4.753311s | E: 71 | q_time/E: 0.066948s | shuffle time: 0.000244s
