run: 741 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 12:17:22 2021 | q: 0/31 | q_time: 0.053881s | E: 1 | q_time/E: 0.053881s | shuffle time: 0.000000s
Mon Jan 25 12:17:22 2021 | q: 1/31 | q_time: 0.051842s | E: 1 | q_time/E: 0.051842s | shuffle time: 0.000207s
Mon Jan 25 12:17:22 2021 | q: 2/31 | q_time: 0.113350s | E: 2 | q_time/E: 0.056675s | shuffle time: 0.000233s
Mon Jan 25 12:17:22 2021 | q: 3/31 | q_time: 0.176764s | E: 3 | q_time/E: 0.058921s | shuffle time: 0.000228s
Mon Jan 25 12:17:23 2021 | q: 4/31 | q_time: 0.305422s | E: 5 | q_time/E: 0.061084s | shuffle time: 0.000236s
Mon Jan 25 12:17:23 2021 | q: 5/31 | q_time: 0.375491s | E: 6 | q_time/E: 0.062582s | shuffle time: 0.000241s
Mon Jan 25 12:17:23 2021 | q: 6/31 | q_time: 0.509275s | E: 8 | q_time/E: 0.063659s | shuffle time: 0.000242s
Mon Jan 25 12:17:24 2021 | q: 7/31 | q_time: 0.650458s | E: 10 | q_time/E: 0.065046s | shuffle time: 0.000240s
Mon Jan 25 12:17:25 2021 | q: 8/31 | q_time: 0.805750s | E: 12 | q_time/E: 0.067146s | shuffle time: 0.000242s
Mon Jan 25 12:17:26 2021 | q: 9/31 | q_time: 0.943205s | E: 14 | q_time/E: 0.067372s | shuffle time: 0.000246s
Mon Jan 25 12:17:27 2021 | q: 10/31 | q_time: 1.115957s | E: 16 | q_time/E: 0.069747s | shuffle time: 0.000248s
Mon Jan 25 12:17:28 2021 | q: 11/31 | q_time: 1.212017s | E: 18 | q_time/E: 0.067334s | shuffle time: 0.000248s
Mon Jan 25 12:17:30 2021 | q: 12/31 | q_time: 1.442608s | E: 21 | q_time/E: 0.068696s | shuffle time: 0.000250s
Mon Jan 25 12:17:31 2021 | q: 13/31 | q_time: 1.508765s | E: 23 | q_time/E: 0.065598s | shuffle time: 0.000249s
Mon Jan 25 12:17:33 2021 | q: 14/31 | q_time: 1.713252s | E: 26 | q_time/E: 0.065894s | shuffle time: 0.000249s
Mon Jan 25 12:17:35 2021 | q: 15/31 | q_time: 1.858159s | E: 28 | q_time/E: 0.066363s | shuffle time: 0.000246s
Mon Jan 25 12:17:37 2021 | q: 16/31 | q_time: 2.064297s | E: 31 | q_time/E: 0.066590s | shuffle time: 0.000245s
Mon Jan 25 12:17:39 2021 | q: 17/31 | q_time: 2.263714s | E: 34 | q_time/E: 0.066580s | shuffle time: 0.000248s
Mon Jan 25 12:17:41 2021 | q: 18/31 | q_time: 2.392913s | E: 36 | q_time/E: 0.066470s | shuffle time: 0.000249s
Mon Jan 25 12:17:44 2021 | q: 19/31 | q_time: 2.604399s | E: 38 | q_time/E: 0.068537s | shuffle time: 0.000252s
Mon Jan 25 12:17:47 2021 | q: 20/31 | q_time: 2.838575s | E: 41 | q_time/E: 0.069234s | shuffle time: 0.000254s
Mon Jan 25 12:17:50 2021 | q: 21/31 | q_time: 3.025629s | E: 43 | q_time/E: 0.070363s | shuffle time: 0.000254s
Mon Jan 25 12:17:53 2021 | q: 22/31 | q_time: 3.289735s | E: 46 | q_time/E: 0.071516s | shuffle time: 0.000256s
Mon Jan 25 12:18:05 2021 | q: 23/31 | q_time: 11.416858s | E: 49 | q_time/E: 0.232997s | shuffle time: 0.000255s
Mon Jan 25 12:18:09 2021 | q: 24/31 | q_time: 3.923000s | E: 52 | q_time/E: 0.075442s | shuffle time: 0.000446s
Mon Jan 25 12:18:12 2021 | q: 25/31 | q_time: 3.677002s | E: 55 | q_time/E: 0.066855s | shuffle time: 0.000252s
Mon Jan 25 12:18:16 2021 | q: 26/31 | q_time: 3.831862s | E: 58 | q_time/E: 0.066067s | shuffle time: 0.000252s
Mon Jan 25 12:18:20 2021 | q: 27/31 | q_time: 4.103612s | E: 61 | q_time/E: 0.067272s | shuffle time: 0.000248s
Mon Jan 25 12:18:25 2021 | q: 28/31 | q_time: 4.507391s | E: 65 | q_time/E: 0.069344s | shuffle time: 0.000250s
Mon Jan 25 12:18:29 2021 | q: 29/31 | q_time: 4.553631s | E: 67 | q_time/E: 0.067965s | shuffle time: 0.000248s
Mon Jan 25 12:18:34 2021 | q: 30/31 | q_time: 4.657464s | E: 69 | q_time/E: 0.067499s | shuffle time: 0.000245s
Mon Jan 25 12:18:39 2021 | q: 31/31 | q_time: 4.795652s | E: 71 | q_time/E: 0.067544s | shuffle time: 0.000245s
