run: 333 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 03:58:18 2021 | q: 0/31 | q_time: 0.054390s | E: 1 | q_time/E: 0.054390s | shuffle time: 0.000000s
Mon Jan 25 03:58:18 2021 | q: 1/31 | q_time: 0.052593s | E: 1 | q_time/E: 0.052593s | shuffle time: 0.000209s
Mon Jan 25 03:58:19 2021 | q: 2/31 | q_time: 0.113416s | E: 2 | q_time/E: 0.056708s | shuffle time: 0.000234s
Mon Jan 25 03:58:19 2021 | q: 3/31 | q_time: 0.176643s | E: 3 | q_time/E: 0.058881s | shuffle time: 0.000228s
Mon Jan 25 03:58:19 2021 | q: 4/31 | q_time: 0.304835s | E: 5 | q_time/E: 0.060967s | shuffle time: 0.000235s
Mon Jan 25 03:58:19 2021 | q: 5/31 | q_time: 0.376898s | E: 6 | q_time/E: 0.062816s | shuffle time: 0.000242s
Mon Jan 25 03:58:20 2021 | q: 6/31 | q_time: 0.515489s | E: 8 | q_time/E: 0.064436s | shuffle time: 0.000241s
Mon Jan 25 03:58:21 2021 | q: 7/31 | q_time: 0.652540s | E: 10 | q_time/E: 0.065254s | shuffle time: 0.000239s
Mon Jan 25 03:58:21 2021 | q: 8/31 | q_time: 0.786737s | E: 12 | q_time/E: 0.065561s | shuffle time: 0.000244s
Mon Jan 25 03:58:22 2021 | q: 9/31 | q_time: 0.924928s | E: 14 | q_time/E: 0.066066s | shuffle time: 0.000247s
Mon Jan 25 03:58:23 2021 | q: 10/31 | q_time: 1.097333s | E: 16 | q_time/E: 0.068583s | shuffle time: 0.000246s
Mon Jan 25 03:58:25 2021 | q: 11/31 | q_time: 1.200650s | E: 18 | q_time/E: 0.066703s | shuffle time: 0.000252s
Mon Jan 25 03:58:26 2021 | q: 12/31 | q_time: 1.402539s | E: 21 | q_time/E: 0.066788s | shuffle time: 0.000249s
Mon Jan 25 03:58:28 2021 | q: 13/31 | q_time: 1.589318s | E: 23 | q_time/E: 0.069101s | shuffle time: 0.000250s
Mon Jan 25 03:58:29 2021 | q: 14/31 | q_time: 1.790447s | E: 26 | q_time/E: 0.068863s | shuffle time: 0.000247s
Mon Jan 25 03:58:31 2021 | q: 15/31 | q_time: 1.979935s | E: 28 | q_time/E: 0.070712s | shuffle time: 0.000248s
Mon Jan 25 03:58:34 2021 | q: 16/31 | q_time: 2.163119s | E: 31 | q_time/E: 0.069778s | shuffle time: 0.000246s
Mon Jan 25 03:58:36 2021 | q: 17/31 | q_time: 2.269254s | E: 34 | q_time/E: 0.066743s | shuffle time: 0.000248s
Mon Jan 25 03:58:53 2021 | q: 18/31 | q_time: 17.279933s | E: 36 | q_time/E: 0.479998s | shuffle time: 0.000248s
Mon Jan 25 03:58:57 2021 | q: 19/31 | q_time: 3.932837s | E: 38 | q_time/E: 0.103496s | shuffle time: 0.000788s
Mon Jan 25 03:59:00 2021 | q: 20/31 | q_time: 2.735851s | E: 41 | q_time/E: 0.066728s | shuffle time: 0.000250s
Mon Jan 25 03:59:03 2021 | q: 21/31 | q_time: 3.020587s | E: 43 | q_time/E: 0.070246s | shuffle time: 0.000255s
Mon Jan 25 03:59:06 2021 | q: 22/31 | q_time: 3.293895s | E: 46 | q_time/E: 0.071606s | shuffle time: 0.000253s
Mon Jan 25 03:59:10 2021 | q: 23/31 | q_time: 3.539212s | E: 49 | q_time/E: 0.072229s | shuffle time: 0.000253s
Mon Jan 25 03:59:13 2021 | q: 24/31 | q_time: 3.614844s | E: 52 | q_time/E: 0.069516s | shuffle time: 0.000252s
Mon Jan 25 03:59:17 2021 | q: 25/31 | q_time: 3.730289s | E: 55 | q_time/E: 0.067823s | shuffle time: 0.000253s
Mon Jan 25 03:59:21 2021 | q: 26/31 | q_time: 4.016667s | E: 58 | q_time/E: 0.069253s | shuffle time: 0.000251s
Mon Jan 25 03:59:25 2021 | q: 27/31 | q_time: 4.160576s | E: 61 | q_time/E: 0.068206s | shuffle time: 0.000250s
Mon Jan 25 03:59:30 2021 | q: 28/31 | q_time: 4.730676s | E: 65 | q_time/E: 0.072780s | shuffle time: 0.000246s
Mon Jan 25 03:59:34 2021 | q: 29/31 | q_time: 4.496363s | E: 67 | q_time/E: 0.067110s | shuffle time: 0.000248s
Mon Jan 25 03:59:39 2021 | q: 30/31 | q_time: 4.744934s | E: 69 | q_time/E: 0.068767s | shuffle time: 0.000245s
Mon Jan 25 03:59:44 2021 | q: 31/31 | q_time: 4.848545s | E: 71 | q_time/E: 0.068289s | shuffle time: 0.000244s
