q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.069900 1 0.069900 639938 639937 0
1 31 0.068451 1 0.068451 639938 639937 0
2 31 0.138469 2 0.069234 1280340 929354 350985
3 31 0.203858 3 0.067953 1922222 1348398 573823
4 31 0.328673 5 0.065735 3228705 1971489 1257215
5 31 0.381664 6 0.063611 3849634 2499026 1350607
6 31 0.510889 8 0.063861 5202323 3161951 2040371
7 31 0.641300 10 0.064130 6414624 3742269 2672354
8 31 0.789140 12 0.065762 7803034 4460801 3342232
9 31 0.925734 14 0.066124 9071719 5123149 3948569
10 31 1.067999 16 0.066750 10325650 5724230 4601419
11 31 1.212941 18 0.067386 11659721 6442172 5217548
12 31 1.409171 21 0.067103 14072842 7435144 6637697
13 31 1.530223 23 0.066531 15199134 8036640 7162493
14 31 1.765444 26 0.067902 17593085 9034721 8558363
15 31 1.825706 28 0.065204 18069015 9234227 8834787
16 31 2.055204 31 0.066297 20548820 10328885 10219934
17 31 2.427668 34 0.071402 24161965 11977518 12184446
18 31 2.580248 36 0.071674 25462779 12570881 12891897
19 31 2.620933 38 0.068972 25519977 12593904 12926072
20 31 2.801878 41 0.068338 27320371 13153687 14166683
21 31 5.537120 43 0.128770 27975379 13419840 14555538
22 31 3.451575 46 0.075034 31352373 14757982 16594390
23 31 3.284917 49 0.067039 32079738 14760579 17319158
24 31 3.428425 52 0.065931 33683402 15115347 18568054
25 31 3.722957 55 0.067690 36910447 16236602 20673844
26 31 3.825257 58 0.065953 38120150 16366881 21753268
27 31 4.076861 61 0.066834 40843839 17216752 23627086
28 31 4.619023 65 0.071062 44495521 17984073 26511447
29 31 4.680162 67 0.069853 45855031 18315029 27540001
30 31 4.800341 69 0.069570 47618884 18744839 28874044
31 31 4.676874 71 0.065871 46539048 17788913 28750134
71.4592
