q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.053456 1 0.053456 639938 639937 0
1 31 0.052177 1 0.052177 639938 639937 0
2 31 0.113744 2 0.056872 1282130 932018 350111
3 31 0.177781 3 0.059260 1921727 1344703 577023
4 31 0.312001 5 0.062400 3242322 1983490 1258831
5 31 0.376856 6 0.062809 3842003 2495884 1346118
6 31 0.513908 8 0.064239 5187514 3155573 2031940
7 31 0.675235 10 0.067523 6709878 3954874 2755003
8 31 0.825090 12 0.068757 8117353 4659606 3457746
9 31 0.936423 14 0.066887 9084407 5125804 3958602
10 31 1.102808 16 0.068926 10565812 5909528 4656283
11 31 1.262574 18 0.070143 12077970 6720082 5357887
12 31 1.392791 21 0.066323 13778431 7261376 6517054
13 31 1.516680 23 0.065943 14904965 7876464 7028500
14 31 1.749949 26 0.067306 17289750 8820872 8468877
15 31 1.865577 28 0.066628 18329648 9420901 8908746
16 31 2.098018 31 0.067678 20738953 10433323 10305629
17 31 2.363781 34 0.069523 23230180 11505358 11724821
18 31 2.399388 36 0.066650 23352556 11443306 11909249
19 31 2.630921 38 0.069235 25366685 12545040 12821644
20 31 2.958337 41 0.072155 28760359 13916868 14843490
21 31 3.087269 43 0.071797 29799082 14405016 15394065
22 31 3.247036 46 0.070588 31344101 14811826 16532274
23 31 3.418922 49 0.069774 33064629 15247080 17817548
24 31 3.523822 52 0.067766 34481471 15574837 18906633
25 31 3.705238 55 0.067368 36440094 16009520 20430573
26 31 3.833417 58 0.066093 37842685 16243525 21599159
27 31 4.128863 61 0.067686 41266904 17385845 23881058
28 31 4.446830 65 0.068413 42514464 17208333 25306130
29 31 4.742206 67 0.070779 46294616 18599165 27695450
30 31 4.746017 69 0.068783 46779464 18369511 28409952
31 31 4.780466 71 0.067331 47746171 18285282 29460888
69.0378
