run: 303 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 03:20:33 2021 | q: 0/31 | q_time: 0.053705s | E: 1 | q_time/E: 0.053705s | shuffle time: 0.000000s
Mon Jan 25 03:20:33 2021 | q: 1/31 | q_time: 0.051797s | E: 1 | q_time/E: 0.051797s | shuffle time: 0.000206s
Mon Jan 25 03:20:33 2021 | q: 2/31 | q_time: 0.113199s | E: 2 | q_time/E: 0.056599s | shuffle time: 0.000234s
Mon Jan 25 03:20:33 2021 | q: 3/31 | q_time: 0.176908s | E: 3 | q_time/E: 0.058969s | shuffle time: 0.000226s
Mon Jan 25 03:20:33 2021 | q: 4/31 | q_time: 0.304339s | E: 5 | q_time/E: 0.060868s | shuffle time: 0.000237s
Mon Jan 25 03:20:34 2021 | q: 5/31 | q_time: 0.375243s | E: 6 | q_time/E: 0.062540s | shuffle time: 0.000244s
Mon Jan 25 03:20:34 2021 | q: 6/31 | q_time: 0.511548s | E: 8 | q_time/E: 0.063944s | shuffle time: 0.000240s
Mon Jan 25 03:20:35 2021 | q: 7/31 | q_time: 0.644137s | E: 10 | q_time/E: 0.064414s | shuffle time: 0.000238s
Mon Jan 25 03:20:36 2021 | q: 8/31 | q_time: 0.844138s | E: 12 | q_time/E: 0.070345s | shuffle time: 0.000244s
Mon Jan 25 03:20:37 2021 | q: 9/31 | q_time: 0.928668s | E: 14 | q_time/E: 0.066333s | shuffle time: 0.000247s
Mon Jan 25 03:20:38 2021 | q: 10/31 | q_time: 1.068624s | E: 16 | q_time/E: 0.066789s | shuffle time: 0.000247s
Mon Jan 25 03:20:39 2021 | q: 11/31 | q_time: 1.222017s | E: 18 | q_time/E: 0.067890s | shuffle time: 0.000246s
Mon Jan 25 03:20:40 2021 | q: 12/31 | q_time: 1.395982s | E: 21 | q_time/E: 0.066475s | shuffle time: 0.000249s
Mon Jan 25 03:20:42 2021 | q: 13/31 | q_time: 2.032969s | E: 23 | q_time/E: 0.088390s | shuffle time: 0.000249s
Mon Jan 25 03:20:44 2021 | q: 14/31 | q_time: 1.778912s | E: 26 | q_time/E: 0.068420s | shuffle time: 0.000310s
Mon Jan 25 03:20:46 2021 | q: 15/31 | q_time: 1.854391s | E: 28 | q_time/E: 0.066228s | shuffle time: 0.000247s
Mon Jan 25 03:20:48 2021 | q: 16/31 | q_time: 2.100807s | E: 31 | q_time/E: 0.067768s | shuffle time: 0.000247s
Mon Jan 25 03:20:50 2021 | q: 17/31 | q_time: 2.247129s | E: 34 | q_time/E: 0.066092s | shuffle time: 0.000248s
Mon Jan 25 03:20:53 2021 | q: 18/31 | q_time: 2.376079s | E: 36 | q_time/E: 0.066002s | shuffle time: 0.000249s
Mon Jan 25 03:20:55 2021 | q: 19/31 | q_time: 2.733926s | E: 38 | q_time/E: 0.071945s | shuffle time: 0.000250s
Mon Jan 25 03:20:58 2021 | q: 20/31 | q_time: 2.964749s | E: 41 | q_time/E: 0.072311s | shuffle time: 0.000252s
Mon Jan 25 03:21:01 2021 | q: 21/31 | q_time: 2.909095s | E: 43 | q_time/E: 0.067653s | shuffle time: 0.000253s
Mon Jan 25 03:21:04 2021 | q: 22/31 | q_time: 3.166011s | E: 46 | q_time/E: 0.068826s | shuffle time: 0.000252s
Mon Jan 25 03:21:08 2021 | q: 23/31 | q_time: 3.291261s | E: 49 | q_time/E: 0.067169s | shuffle time: 0.000253s
Mon Jan 25 03:21:11 2021 | q: 24/31 | q_time: 3.514775s | E: 52 | q_time/E: 0.067592s | shuffle time: 0.000254s
Mon Jan 25 03:21:15 2021 | q: 25/31 | q_time: 3.868284s | E: 55 | q_time/E: 0.070332s | shuffle time: 0.000252s
Mon Jan 25 03:21:19 2021 | q: 26/31 | q_time: 3.839576s | E: 58 | q_time/E: 0.066200s | shuffle time: 0.000250s
Mon Jan 25 03:21:23 2021 | q: 27/31 | q_time: 4.026761s | E: 61 | q_time/E: 0.066012s | shuffle time: 0.000249s
Mon Jan 25 03:21:28 2021 | q: 28/31 | q_time: 4.836692s | E: 65 | q_time/E: 0.074411s | shuffle time: 0.000249s
Mon Jan 25 03:21:32 2021 | q: 29/31 | q_time: 4.616681s | E: 67 | q_time/E: 0.068906s | shuffle time: 0.000246s
Mon Jan 25 03:21:44 2021 | q: 30/31 | q_time: 11.824258s | E: 69 | q_time/E: 0.171366s | shuffle time: 0.000244s
Mon Jan 25 03:21:49 2021 | q: 31/31 | q_time: 4.763558s | E: 71 | q_time/E: 0.067092s | shuffle time: 0.000245s
