run: 260 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 02:26:13 2021 | q: 0/31 | q_time: 0.086858s | E: 1 | q_time/E: 0.086858s | shuffle time: 0.000000s
Mon Jan 25 02:26:13 2021 | q: 1/31 | q_time: 0.062688s | E: 1 | q_time/E: 0.062688s | shuffle time: 0.000286s
Mon Jan 25 02:26:13 2021 | q: 2/31 | q_time: 0.126253s | E: 2 | q_time/E: 0.063127s | shuffle time: 0.000261s
Mon Jan 25 02:26:14 2021 | q: 3/31 | q_time: 0.193643s | E: 3 | q_time/E: 0.064548s | shuffle time: 0.000248s
Mon Jan 25 02:26:14 2021 | q: 4/31 | q_time: 0.341377s | E: 5 | q_time/E: 0.068275s | shuffle time: 0.000253s
Mon Jan 25 02:26:14 2021 | q: 5/31 | q_time: 0.400717s | E: 6 | q_time/E: 0.066786s | shuffle time: 0.000259s
Mon Jan 25 02:26:15 2021 | q: 6/31 | q_time: 0.528254s | E: 8 | q_time/E: 0.066032s | shuffle time: 0.000248s
Mon Jan 25 02:26:15 2021 | q: 7/31 | q_time: 0.648184s | E: 10 | q_time/E: 0.064818s | shuffle time: 0.000242s
Mon Jan 25 02:26:16 2021 | q: 8/31 | q_time: 0.789791s | E: 12 | q_time/E: 0.065816s | shuffle time: 0.000243s
Mon Jan 25 02:26:17 2021 | q: 9/31 | q_time: 0.927224s | E: 14 | q_time/E: 0.066230s | shuffle time: 0.000248s
Mon Jan 25 02:26:18 2021 | q: 10/31 | q_time: 1.082066s | E: 16 | q_time/E: 0.067629s | shuffle time: 0.000249s
Mon Jan 25 02:26:20 2021 | q: 11/31 | q_time: 1.227737s | E: 18 | q_time/E: 0.068208s | shuffle time: 0.000247s
Mon Jan 25 02:26:21 2021 | q: 12/31 | q_time: 1.387029s | E: 21 | q_time/E: 0.066049s | shuffle time: 0.000251s
Mon Jan 25 02:26:22 2021 | q: 13/31 | q_time: 1.524826s | E: 23 | q_time/E: 0.066297s | shuffle time: 0.000249s
Mon Jan 25 02:26:24 2021 | q: 14/31 | q_time: 1.775581s | E: 26 | q_time/E: 0.068292s | shuffle time: 0.000248s
Mon Jan 25 02:26:26 2021 | q: 15/31 | q_time: 1.985572s | E: 28 | q_time/E: 0.070913s | shuffle time: 0.000248s
Mon Jan 25 02:26:28 2021 | q: 16/31 | q_time: 2.057374s | E: 31 | q_time/E: 0.066367s | shuffle time: 0.000246s
Mon Jan 25 02:26:31 2021 | q: 17/31 | q_time: 2.286393s | E: 34 | q_time/E: 0.067247s | shuffle time: 0.000250s
Mon Jan 25 02:26:33 2021 | q: 18/31 | q_time: 2.424965s | E: 36 | q_time/E: 0.067360s | shuffle time: 0.000251s
Mon Jan 25 02:26:36 2021 | q: 19/31 | q_time: 2.614766s | E: 38 | q_time/E: 0.068810s | shuffle time: 0.000250s
Mon Jan 25 02:26:38 2021 | q: 20/31 | q_time: 2.835095s | E: 41 | q_time/E: 0.069149s | shuffle time: 0.000253s
Mon Jan 25 02:26:41 2021 | q: 21/31 | q_time: 2.911908s | E: 43 | q_time/E: 0.067719s | shuffle time: 0.000253s
Mon Jan 25 02:26:44 2021 | q: 22/31 | q_time: 3.148781s | E: 46 | q_time/E: 0.068452s | shuffle time: 0.000254s
Mon Jan 25 02:26:48 2021 | q: 23/31 | q_time: 3.329942s | E: 49 | q_time/E: 0.067958s | shuffle time: 0.000253s
Mon Jan 25 02:26:52 2021 | q: 24/31 | q_time: 3.871784s | E: 52 | q_time/E: 0.074457s | shuffle time: 0.000254s
Mon Jan 25 02:26:55 2021 | q: 25/31 | q_time: 3.737446s | E: 55 | q_time/E: 0.067954s | shuffle time: 0.000253s
Mon Jan 25 02:27:03 2021 | q: 26/31 | q_time: 7.836601s | E: 58 | q_time/E: 0.135114s | shuffle time: 0.000252s
Mon Jan 25 02:27:08 2021 | q: 27/31 | q_time: 5.064724s | E: 61 | q_time/E: 0.083028s | shuffle time: 0.000544s
Mon Jan 25 02:27:13 2021 | q: 28/31 | q_time: 4.444893s | E: 65 | q_time/E: 0.068383s | shuffle time: 0.000251s
Mon Jan 25 02:27:17 2021 | q: 29/31 | q_time: 4.533857s | E: 67 | q_time/E: 0.067670s | shuffle time: 0.000247s
Mon Jan 25 02:27:22 2021 | q: 30/31 | q_time: 4.823723s | E: 69 | q_time/E: 0.069909s | shuffle time: 0.000247s
Mon Jan 25 02:27:27 2021 | q: 31/31 | q_time: 4.877338s | E: 71 | q_time/E: 0.068695s | shuffle time: 0.000243s
