run: 229 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 01:47:23 2021 | q: 0/31 | q_time: 0.393211s | E: 1 | q_time/E: 0.393211s | shuffle time: 0.000000s
Mon Jan 25 01:47:23 2021 | q: 1/31 | q_time: 0.415653s | E: 1 | q_time/E: 0.415653s | shuffle time: 0.001731s
Mon Jan 25 01:47:24 2021 | q: 2/31 | q_time: 0.827336s | E: 2 | q_time/E: 0.413668s | shuffle time: 0.001784s
Mon Jan 25 01:47:25 2021 | q: 3/31 | q_time: 1.096421s | E: 3 | q_time/E: 0.365474s | shuffle time: 0.001639s
Mon Jan 25 01:47:26 2021 | q: 4/31 | q_time: 1.388450s | E: 5 | q_time/E: 0.277690s | shuffle time: 0.001333s
Mon Jan 25 01:47:28 2021 | q: 5/31 | q_time: 1.187719s | E: 6 | q_time/E: 0.197953s | shuffle time: 0.000933s
Mon Jan 25 01:47:29 2021 | q: 6/31 | q_time: 1.116029s | E: 8 | q_time/E: 0.139504s | shuffle time: 0.000679s
Mon Jan 25 01:47:30 2021 | q: 7/31 | q_time: 0.987300s | E: 10 | q_time/E: 0.098730s | shuffle time: 0.000472s
Mon Jan 25 01:47:31 2021 | q: 8/31 | q_time: 0.896134s | E: 12 | q_time/E: 0.074678s | shuffle time: 0.000339s
Mon Jan 25 01:47:32 2021 | q: 9/31 | q_time: 0.963237s | E: 14 | q_time/E: 0.068803s | shuffle time: 0.000278s
Mon Jan 25 01:47:33 2021 | q: 10/31 | q_time: 1.108157s | E: 16 | q_time/E: 0.069260s | shuffle time: 0.000248s
Mon Jan 25 01:47:34 2021 | q: 11/31 | q_time: 1.224100s | E: 18 | q_time/E: 0.068006s | shuffle time: 0.000250s
Mon Jan 25 01:47:35 2021 | q: 12/31 | q_time: 1.376396s | E: 21 | q_time/E: 0.065543s | shuffle time: 0.000251s
Mon Jan 25 01:47:37 2021 | q: 13/31 | q_time: 1.564250s | E: 23 | q_time/E: 0.068011s | shuffle time: 0.000253s
Mon Jan 25 01:47:39 2021 | q: 14/31 | q_time: 1.751678s | E: 26 | q_time/E: 0.067372s | shuffle time: 0.000252s
Mon Jan 25 01:47:41 2021 | q: 15/31 | q_time: 1.917383s | E: 28 | q_time/E: 0.068478s | shuffle time: 0.000251s
Mon Jan 25 01:47:43 2021 | q: 16/31 | q_time: 2.169005s | E: 31 | q_time/E: 0.069968s | shuffle time: 0.000248s
Mon Jan 25 01:47:45 2021 | q: 17/31 | q_time: 2.331895s | E: 34 | q_time/E: 0.068585s | shuffle time: 0.000250s
Mon Jan 25 01:47:48 2021 | q: 18/31 | q_time: 2.446254s | E: 36 | q_time/E: 0.067951s | shuffle time: 0.000253s
Mon Jan 25 01:47:50 2021 | q: 19/31 | q_time: 2.643891s | E: 38 | q_time/E: 0.069576s | shuffle time: 0.000254s
Mon Jan 25 01:47:53 2021 | q: 20/31 | q_time: 2.816161s | E: 41 | q_time/E: 0.068687s | shuffle time: 0.000255s
Mon Jan 25 01:47:56 2021 | q: 21/31 | q_time: 2.966516s | E: 43 | q_time/E: 0.068989s | shuffle time: 0.000254s
Mon Jan 25 01:47:59 2021 | q: 22/31 | q_time: 3.140609s | E: 46 | q_time/E: 0.068274s | shuffle time: 0.000257s
Mon Jan 25 01:48:02 2021 | q: 23/31 | q_time: 3.285633s | E: 49 | q_time/E: 0.067054s | shuffle time: 0.000256s
Mon Jan 25 01:48:06 2021 | q: 24/31 | q_time: 3.784207s | E: 52 | q_time/E: 0.072773s | shuffle time: 0.000256s
Mon Jan 25 01:48:10 2021 | q: 25/31 | q_time: 3.653289s | E: 55 | q_time/E: 0.066423s | shuffle time: 0.000257s
Mon Jan 25 01:48:14 2021 | q: 26/31 | q_time: 3.982934s | E: 58 | q_time/E: 0.068671s | shuffle time: 0.000255s
Mon Jan 25 01:48:18 2021 | q: 27/31 | q_time: 4.185180s | E: 61 | q_time/E: 0.068610s | shuffle time: 0.000253s
Mon Jan 25 01:48:23 2021 | q: 28/31 | q_time: 4.951285s | E: 65 | q_time/E: 0.076174s | shuffle time: 0.000249s
Mon Jan 25 01:48:28 2021 | q: 29/31 | q_time: 4.858115s | E: 67 | q_time/E: 0.072509s | shuffle time: 0.000250s
Mon Jan 25 01:48:32 2021 | q: 30/31 | q_time: 4.679380s | E: 69 | q_time/E: 0.067817s | shuffle time: 0.000247s
Mon Jan 25 01:48:37 2021 | q: 31/31 | q_time: 4.825949s | E: 71 | q_time/E: 0.067971s | shuffle time: 0.000247s
