q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.351878 1 0.351878 639938 639937 0
1 31 0.349870 1 0.349870 639938 639937 0
2 31 0.686739 2 0.343369 1280528 931193 349334
3 31 0.902784 3 0.300928 1925403 1348177 577225
4 31 1.174119 5 0.234824 3215782 1959803 1255978
5 31 1.046276 6 0.174379 3844492 2495102 1349389
6 31 1.045454 8 0.130682 5242504 3194826 2047677
7 31 0.952653 10 0.095265 6575112 3871454 2703657
8 31 0.911109 12 0.075926 8229658 4724351 3505306
9 31 0.930723 14 0.066480 9071172 5116842 3954329
10 31 1.069540 16 0.066846 10321291 5723025 4598265
11 31 1.212698 18 0.067372 11639705 6438144 5201560
12 31 1.394614 21 0.066410 13862449 7308999 6553449
13 31 1.572745 23 0.068380 15641506 8326927 7314578
14 31 1.831802 26 0.070454 16755735 8550864 8204870
15 31 1.975577 28 0.070556 18193488 9338141 8855346
16 31 2.077949 31 0.067031 20644709 10366275 10278433
17 31 2.283746 34 0.067169 22582548 11124768 11457779
18 31 2.457630 36 0.068267 24064511 11880324 12184186
19 31 2.595301 38 0.068297 25213378 12410995 12802382
20 31 2.775194 41 0.067688 26960860 12968897 13991962
21 31 2.954467 43 0.068709 28460010 13691225 14768784
22 31 3.193593 46 0.069426 30972713 14664801 16307911
23 31 3.316763 49 0.067689 32253198 14814306 17438891
24 31 3.584559 52 0.068934 35361019 15955546 19405472
25 31 3.933964 55 0.071527 39116804 17319705 21797098
26 31 4.084182 58 0.070417 40781210 17618875 23162334
27 31 4.162900 61 0.068244 41747642 17573877 24173764
28 31 4.582721 65 0.070503 44282543 17940505 26342037
29 31 4.518366 67 0.067438 44235476 17684598 26550877
30 31 4.677380 69 0.067788 46409863 18226228 28183634
31 31 4.745741 71 0.066841 47563454 18380731 29182722
73.3534
