run: 154 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: SC
Mon Jan 25 00:15:19 2021 | q: 0/31 | q_time: 0.054819s | E: 1 | q_time/E: 0.054819s | shuffle time: 0.000000s
Mon Jan 25 00:15:19 2021 | q: 1/31 | q_time: 0.052243s | E: 1 | q_time/E: 0.052243s | shuffle time: 0.000208s
Mon Jan 25 00:15:19 2021 | q: 2/31 | q_time: 0.113276s | E: 2 | q_time/E: 0.056638s | shuffle time: 0.000235s
Mon Jan 25 00:15:19 2021 | q: 3/31 | q_time: 0.176924s | E: 3 | q_time/E: 0.058975s | shuffle time: 0.000230s
Mon Jan 25 00:15:19 2021 | q: 4/31 | q_time: 0.303807s | E: 5 | q_time/E: 0.060761s | shuffle time: 0.000238s
Mon Jan 25 00:15:20 2021 | q: 5/31 | q_time: 0.375018s | E: 6 | q_time/E: 0.062503s | shuffle time: 0.000243s
Mon Jan 25 00:15:20 2021 | q: 6/31 | q_time: 0.507459s | E: 8 | q_time/E: 0.063432s | shuffle time: 0.000242s
Mon Jan 25 00:15:21 2021 | q: 7/31 | q_time: 0.666180s | E: 10 | q_time/E: 0.066618s | shuffle time: 0.000243s
Mon Jan 25 00:15:22 2021 | q: 8/31 | q_time: 0.815874s | E: 12 | q_time/E: 0.067989s | shuffle time: 0.000246s
Mon Jan 25 00:15:23 2021 | q: 9/31 | q_time: 0.925786s | E: 14 | q_time/E: 0.066128s | shuffle time: 0.000247s
Mon Jan 25 00:15:24 2021 | q: 10/31 | q_time: 1.085274s | E: 16 | q_time/E: 0.067830s | shuffle time: 0.000253s
Mon Jan 25 00:15:25 2021 | q: 11/31 | q_time: 1.209248s | E: 18 | q_time/E: 0.067180s | shuffle time: 0.000252s
Mon Jan 25 00:15:26 2021 | q: 12/31 | q_time: 1.444636s | E: 21 | q_time/E: 0.068792s | shuffle time: 0.000250s
Mon Jan 25 00:15:28 2021 | q: 13/31 | q_time: 1.507388s | E: 23 | q_time/E: 0.065539s | shuffle time: 0.000250s
Mon Jan 25 00:15:30 2021 | q: 14/31 | q_time: 1.793700s | E: 26 | q_time/E: 0.068988s | shuffle time: 0.000250s
Mon Jan 25 00:15:32 2021 | q: 15/31 | q_time: 1.920312s | E: 28 | q_time/E: 0.068583s | shuffle time: 0.000247s
Mon Jan 25 00:15:34 2021 | q: 16/31 | q_time: 2.053828s | E: 31 | q_time/E: 0.066253s | shuffle time: 0.000250s
Mon Jan 25 00:15:36 2021 | q: 17/31 | q_time: 2.223892s | E: 34 | q_time/E: 0.065409s | shuffle time: 0.000249s
Mon Jan 25 00:15:38 2021 | q: 18/31 | q_time: 2.595634s | E: 36 | q_time/E: 0.072101s | shuffle time: 0.000248s
Mon Jan 25 00:15:41 2021 | q: 19/31 | q_time: 2.679959s | E: 38 | q_time/E: 0.070525s | shuffle time: 0.000253s
Mon Jan 25 00:15:44 2021 | q: 20/31 | q_time: 2.818121s | E: 41 | q_time/E: 0.068735s | shuffle time: 0.000253s
Mon Jan 25 00:15:47 2021 | q: 21/31 | q_time: 2.907947s | E: 43 | q_time/E: 0.067627s | shuffle time: 0.000256s
Mon Jan 25 00:15:50 2021 | q: 22/31 | q_time: 3.139402s | E: 46 | q_time/E: 0.068248s | shuffle time: 0.000258s
Mon Jan 25 00:15:53 2021 | q: 23/31 | q_time: 3.308163s | E: 49 | q_time/E: 0.067514s | shuffle time: 0.000256s
Mon Jan 25 00:15:57 2021 | q: 24/31 | q_time: 3.482432s | E: 52 | q_time/E: 0.066970s | shuffle time: 0.000255s
Mon Jan 25 00:16:00 2021 | q: 25/31 | q_time: 3.590621s | E: 55 | q_time/E: 0.065284s | shuffle time: 0.000252s
Mon Jan 25 00:16:04 2021 | q: 26/31 | q_time: 3.822878s | E: 58 | q_time/E: 0.065912s | shuffle time: 0.000253s
Mon Jan 25 00:16:08 2021 | q: 27/31 | q_time: 4.176442s | E: 61 | q_time/E: 0.068466s | shuffle time: 0.000254s
Mon Jan 25 00:16:13 2021 | q: 28/31 | q_time: 4.719271s | E: 65 | q_time/E: 0.072604s | shuffle time: 0.000254s
Mon Jan 25 00:16:18 2021 | q: 29/31 | q_time: 4.668315s | E: 67 | q_time/E: 0.069676s | shuffle time: 0.000248s
Mon Jan 25 00:16:23 2021 | q: 30/31 | q_time: 4.780255s | E: 69 | q_time/E: 0.069279s | shuffle time: 0.000246s
Mon Jan 25 00:16:27 2021 | q: 31/31 | q_time: 4.827084s | E: 71 | q_time/E: 0.067987s | shuffle time: 0.000249s
