q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.066582 1 0.066582 639938 639937 0
1 31 0.053478 1 0.053478 639938 639937 0
2 31 0.116480 2 0.058240 1281237 929670 351566
3 31 0.178573 3 0.059524 1922434 1343184 579249
4 31 0.307776 5 0.061555 3217913 1953951 1263961
5 31 0.378995 6 0.063166 3848093 2496724 1351368
6 31 0.512202 8 0.064025 5135743 3101519 2034223
7 31 0.653900 10 0.065390 6439745 3753618 2686126
8 31 0.805519 12 0.067127 7862131 4486337 3375793
9 31 0.934400 14 0.066743 9000100 5065289 3934810
10 31 1.085765 16 0.067860 10350509 5727827 4622681
11 31 1.244904 18 0.069161 11816465 6543479 5272985
12 31 1.377892 21 0.065614 13510927 7102907 6408019
13 31 1.540162 23 0.066964 14866699 7831250 7035448
14 31 1.791555 26 0.068906 16875291 8627317 8247973
15 31 1.858169 28 0.066363 18133848 9305662 8828185
16 31 2.094669 31 0.067570 20583413 10276268 10307144
17 31 2.305715 34 0.067815 22474538 11051183 11423354
18 31 2.409809 36 0.066939 23271436 11410101 11861334
19 31 2.579803 38 0.067890 24791462 12182727 12608734
20 31 2.818821 41 0.068752 27133645 13032030 14101614
21 31 2.919433 43 0.067894 27741898 13255168 14486729
22 31 3.172052 46 0.068958 29776289 13948981 15827307
23 31 3.348237 49 0.068331 32246237 14829506 17416730
24 31 3.528882 52 0.067863 34249004 15388819 18860184
25 31 3.786487 55 0.068845 36115514 15830419 20285094
26 31 4.001418 58 0.068990 39313324 16949434 22363889
27 31 4.236598 61 0.069452 41200986 17387145 23813840
28 31 4.536338 65 0.069790 43042245 17390493 25651751
29 31 4.733071 67 0.070643 45451473 18216256 27235216
30 31 4.607349 69 0.066773 44670823 17438685 27232137
31 31 4.955739 71 0.069799 48590634 18782842 29807791
68.9411
