q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.054045 1 0.054045 639938 639937 0
1 31 0.051702 1 0.051702 639938 639937 0
2 31 0.113795 2 0.056897 1281086 931214 349871
3 31 0.177433 3 0.059144 1921475 1346615 574859
4 31 0.307937 5 0.061587 3246307 1985109 1261197
5 31 0.376450 6 0.062742 3851120 2491545 1359574
6 31 0.509937 8 0.063742 5134927 3101324 2033602
7 31 0.653378 10 0.065338 6478722 3786828 2691893
8 31 0.809976 12 0.067498 7974789 4549204 3425584
9 31 0.936781 14 0.066913 9082144 5128912 3953231
10 31 1.238113 16 0.077382 10376844 5780048 4596795
11 31 1.540020 18 0.085557 11628105 6430683 5197421
12 31 1.520993 21 0.072428 14143352 7504634 6638717
13 31 1.536156 23 0.066789 15130436 7996485 7133950
14 31 1.755553 26 0.067521 17349759 8881956 8467802
15 31 1.945750 28 0.069491 19253801 9929480 9324320
16 31 2.071988 31 0.066838 20466646 10226866 10239779
17 31 2.265893 34 0.066644 22227991 10918509 11309481
18 31 2.593705 36 0.072047 25360289 12524944 12835344
19 31 2.574220 38 0.067743 24838182 12189830 12648351
20 31 2.770746 41 0.067579 26811824 12880965 13930858
21 31 2.983230 43 0.069377 28668106 13780738 14887367
22 31 3.193514 46 0.069424 30686302 14477461 16208840
23 31 3.330506 49 0.067970 32117555 14755614 17361940
24 31 3.689017 52 0.070943 36214584 16304551 19910032
25 31 3.861572 55 0.070210 38181174 16961899 21219274
26 31 8.964141 58 0.154554 38934607 16833307 22101299
27 31 4.079118 61 0.066871 40369374 16896473 23472900
28 31 4.892125 65 0.075263 44842785 18055630 26787154
29 31 4.582174 67 0.068391 44844018 17955776 26888241
30 31 4.545956 69 0.065883 44906465 17612683 27293781
31 31 4.721991 71 0.066507 47268894 18217918 29050975
74.6481
