q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.057456 1 0.057456 639938 639937 0
1 31 0.052011 1 0.052011 639938 639937 0
2 31 0.114689 2 0.057344 1280381 930354 350026
3 31 0.178852 3 0.059617 1921079 1342937 578141
4 31 0.308065 5 0.061613 3211102 1951770 1259331
5 31 0.379842 6 0.063307 3847679 2497794 1349884
6 31 0.520759 8 0.065095 5231287 3187318 2043968
7 31 0.664879 10 0.066488 6554082 3844577 2709504
8 31 0.847046 12 0.070587 8264212 4757604 3506607
9 31 0.956746 14 0.068339 9225897 5215008 4010888
10 31 1.094174 16 0.068386 10429209 5808921 4620287
11 31 1.251242 18 0.069513 11879333 6594689 5284643
12 31 1.415767 21 0.067417 13889502 7330683 6558818
13 31 1.553490 23 0.067543 15197156 8018225 7178930
14 31 1.735087 26 0.066734 17007722 8719060 8288661
15 31 1.880903 28 0.067175 18405823 9452592 8953230
16 31 8.715091 31 0.281132 20759163 10388554 10370608
17 31 2.810278 34 0.082655 22663620 11136621 11526998
18 31 2.531660 36 0.070324 24565791 12098281 12467509
19 31 2.779017 38 0.073132 25544900 12546805 12998094
20 31 2.914223 41 0.071079 28145422 13571867 14573554
21 31 2.961199 43 0.068865 28289474 13563247 14726226
22 31 3.329903 46 0.072389 32053069 15147710 16905358
23 31 3.333897 49 0.068039 32075403 14747833 17327569
24 31 3.777408 52 0.072642 37039220 16713243 20325976
25 31 3.787680 55 0.068867 37020618 16335555 20685062
26 31 4.023008 58 0.069362 39608284 17078087 22530196
27 31 4.052354 61 0.066432 40030835 16817535 23213299
28 31 6.862012 65 0.105569 43129138 17488069 25641068
29 31 6.404998 67 0.095597 45940270 18407383 27532886
30 31 4.925205 69 0.071380 48396602 19089260 29307341
31 31 5.142051 71 0.072423 50964872 19605506 31359365
81.3612
