q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.065440 1 0.065440 639938 639937 0
1 31 0.056780 1 0.056780 639938 639937 0
2 31 0.122507 2 0.061253 1280226 928997 351228
3 31 0.188391 3 0.062797 1923758 1344812 578945
4 31 0.310319 5 0.062064 3203239 1954231 1249007
5 31 0.380694 6 0.063449 3860198 2507763 1352434
6 31 0.515370 8 0.064421 5178828 3144200 2034627
7 31 0.664377 10 0.066438 6557909 3829878 2728030
8 31 0.795097 12 0.066258 7772502 4443037 3329464
9 31 0.934463 14 0.066747 9021774 5082481 3939292
10 31 1.106872 16 0.069179 10581475 5918810 4662664
11 31 1.227395 18 0.068189 11682410 6426366 5256043
12 31 1.381920 21 0.065806 13567234 7155317 6411916
13 31 1.571412 23 0.068322 15415742 8156217 7259524
14 31 1.767775 26 0.067991 17355345 8889905 8465439
15 31 1.851336 28 0.066119 18069902 9233977 8835924
16 31 2.048031 31 0.066066 20096756 10030475 10066280
17 31 2.301817 34 0.067700 22484890 11048522 11436367
18 31 2.504546 36 0.069571 24293016 11989792 12303223
19 31 4.089590 38 0.107621 25110046 12378093 12731952
20 31 2.817692 41 0.068724 26911021 12950796 13960224
21 31 3.005557 43 0.069897 28741768 13842642 14899125
22 31 3.223021 46 0.070066 30926577 14533534 16393042
23 31 3.506103 49 0.071553 33949519 15638047 18311471
24 31 3.753878 52 0.072190 36787914 16522293 20265620
25 31 3.739727 55 0.067995 36604612 16142066 20462545
26 31 3.854107 58 0.066450 37757008 16233672 21523335
27 31 4.027831 61 0.066030 39668307 16605904 23062402
28 31 4.558147 65 0.070125 43322708 17470265 25852442
29 31 4.526881 67 0.067565 43561095 17304603 26256491
30 31 4.779071 69 0.069262 46740001 18365290 28374710
31 31 4.811143 71 0.067763 47646478 18224859 29421618
70.4875
